ml;pH;sec;°C
0.000;8.194;0.0;20.1
0.000;8.180;0.4;20.1
0.000;8.222;0.8;20.1
0.007;8.195;1.9;20.1
0.015;8.192;3.0;20.1
0.022;8.162;4.2;20.1
0.030;8.179;5.3;20.1
0.037;8.229;6.5;20.1
0.045;8.157;7.6;20.1
0.053;8.114;8.7;20.1
0.060;8.068;9.9;20.1
0.068;8.037;11.0;20.1
0.076;8.007;12.2;20.1
0.083;8.027;13.3;20.1
0.091;8.040;14.5;20.1
0.098;8.032;15.6;20.1
0.106;8.002;16.7;20.1
0.114;7.906;17.9;20.1
0.121;7.814;19.0;20.1
0.129;7.772;20.2;20.1
0.136;7.635;21.3;20.1
0.144;7.584;22.4;20.1
0.152;7.544;23.6;20.1
0.159;7.567;24.7;20.1
0.167;7.527;25.9;20.1
0.175;7.119;27.0;20.1
0.182;7.142;28.1;20.1
0.190;7.116;29.3;20.1
0.197;7.093;30.4;20.1
0.205;7.048;31.6;20.1
0.213;7.006;32.7;20.1
0.220;6.968;33.9;20.1
0.228;6.957;35.0;20.1
0.235;6.924;36.1;20.1
0.243;6.922;37.3;20.1
0.251;6.895;38.4;20.1
0.258;6.891;39.6;20.1
0.266;6.822;40.7;20.1
0.274;6.694;41.8;20.1
0.281;6.676;43.0;20.1
0.289;6.709;44.1;20.1
0.296;6.672;45.3;20.1
0.304;6.693;46.4;20.1
0.312;6.698;47.5;20.1
0.319;6.719;48.7;20.1
0.327;6.648;49.8;20.1
0.334;6.592;51.0;20.1
0.342;6.575;52.1;20.1
0.350;6.529;53.2;20.1
0.357;6.519;54.4;20.1
0.365;6.455;55.5;20.1
0.372;6.421;56.7;20.1
0.380;6.447;57.8;20.1
0.388;6.470;58.9;20.1
0.395;6.423;60.1;20.1
0.403;6.258;61.2;20.1
0.411;6.284;62.4;20.1
0.418;6.287;63.5;20.1
0.426;6.236;64.7;20.1
0.433;6.227;65.8;20.1
0.441;6.173;66.9;20.1
0.449;6.203;68.1;20.1
0.456;6.231;69.2;20.1
0.464;6.275;70.4;20.1
0.471;6.249;71.5;20.1
0.479;6.257;72.6;20.1
0.487;6.118;73.8;20.1
0.494;6.142;74.9;20.1
0.502;6.145;76.1;20.1
0.509;6.114;77.2;20.1
0.517;6.123;78.3;20.1
0.525;6.116;79.5;20.1
0.532;6.142;80.6;20.1
0.540;6.103;81.8;20.1
0.547;5.986;82.9;20.1
0.555;6.039;84.0;20.1
0.563;6.043;85.2;20.1
0.570;6.063;86.3;20.1
0.578;6.080;87.5;20.1
0.586;6.054;88.6;20.1
0.593;6.010;89.8;20.1
0.601;5.887;90.9;20.1
0.608;5.914;92.0;20.1
0.616;5.981;93.2;20.1
0.624;6.006;94.3;20.1
0.631;5.990;95.5;20.1
0.639;5.805;96.6;20.1
0.647;5.707;97.7;20.1
0.654;5.772;98.9;20.1
0.662;5.753;100.0;20.1
0.669;5.717;101.2;20.1
0.677;5.752;102.3;20.1
0.685;5.788;103.5;20.1
0.692;5.735;104.6;20.1
0.700;5.691;105.7;20.1
0.707;5.729;106.9;20.1
0.715;5.695;108.0;20.1
0.723;5.754;109.2;20.1
0.730;5.669;110.3;20.1
0.738;5.581;111.4;20.1
0.746;5.586;112.6;20.1
0.753;5.584;113.7;20.1
0.761;5.590;114.9;20.1
0.768;5.516;116.0;20.1
0.776;5.485;117.1;20.1
0.784;5.507;118.3;20.1
0.791;5.573;119.4;20.1
0.799;5.619;120.6;20.1
0.806;5.583;121.7;20.1
0.814;5.489;122.9;20.1
0.822;5.524;124.0;20.1
0.829;5.561;125.1;20.1
0.837;5.501;126.3;20.1
0.844;5.543;127.4;20.1
0.852;5.585;128.6;20.1
0.860;5.513;129.7;20.1
0.867;5.520;130.8;20.1
