ml;pH;sec;°C
0.997;5.537;150.2;21.4
1.004;5.407;151.4;21.4
1.012;5.297;152.5;21.4
1.020;5.281;153.7;21.4
1.027;5.266;154.8;21.4
1.035;5.303;156.0;21.4
1.043;5.304;157.1;21.4
1.050;5.371;158.2;21.4
1.058;5.357;159.4;21.4
1.065;5.248;160.5;21.4
1.073;5.147;161.7;21.4
1.081;5.108;162.8;21.4
1.088;5.078;163.9;21.4
1.096;5.067;165.1;21.4
1.103;5.112;166.2;21.4
1.111;5.106;167.4;21.4
1.118;5.087;168.5;21.4
1.118;5.087;168.5;21.4
1.120;5.074;168.9;21.4
1.122;5.056;169.3;21.4
1.124;5.034;169.6;21.4
1.124;5.034;169.6;21.4
1.126;5.013;170.0;21.4
1.128;5.002;170.4;21.4
1.130;4.983;170.8;21.4
1.130;4.983;170.8;21.4
1.132;4.963;171.2;21.4
1.134;4.943;171.5;21.4
1.144;4.790;193.2;21.8
1.154;4.637;204.8;21.8
1.164;4.637;216.4;21.8
1.174;4.576;228.0;21.8
1.184;4.413;239.6;21.8
1.194;4.316;251.2;21.8
1.204;4.260;262.8;21.8
1.214;4.252;274.4;21.8
1.224;4.050;286.0;21.8
1.234;4.016;297.6;21.8
1.244;4.054;309.2;21.8
1.254;3.839;320.8;21.8
1.264;3.850;332.4;21.8
1.274;3.824;344.0;21.8
1.284;3.699;355.6;21.8
1.294;3.716;367.2;21.8
1.304;3.682;378.8;21.8
1.314;3.638;390.4;21.8
1.324;3.591;402.0;21.8
1.334;3.494;413.6;21.8
1.334;3.617;413.8;21.8
1.344;3.461;425.4;21.8
1.344;3.618;425.6;21.8
1.354;3.428;437.2;21.8
1.354;3.588;437.4;21.8
1.364;3.421;448.9;21.8
1.364;3.546;449.1;21.8
1.374;3.469;460.7;21.8
1.374;3.499;461.5;21.8
1.384;3.476;473.1;21.8
1.384;3.509;473.9;21.8
1.394;3.341;485.5;21.8
1.394;3.484;495.5;21.8
