ml;pH;sec;°C
0.000;8.196;0.0;21.2
0.000;8.206;0.4;21.2
0.000;8.240;0.8;21.2
0.007;8.270;1.9;21.2
0.015;8.347;3.0;21.2
0.022;8.405;4.2;21.2
0.030;8.382;5.3;21.2
0.038;8.361;6.5;21.2
0.045;8.315;7.6;21.2
0.053;8.143;8.7;21.2
0.060;8.058;9.9;21.2
0.068;8.071;11.0;21.2
0.076;8.148;12.2;21.2
0.083;8.210;13.3;21.2
0.091;8.175;14.5;21.2
0.098;8.105;15.6;21.2
0.106;8.019;16.7;21.2
0.114;7.944;17.9;21.2
0.121;7.809;19.0;21.2
0.129;7.759;20.2;21.2
0.137;7.723;21.3;21.2
0.144;7.786;22.4;21.2
0.152;7.807;23.6;21.2
0.159;7.794;24.7;21.2
0.167;7.722;25.9;21.2
0.175;7.501;27.0;21.2
0.182;7.435;28.2;21.2
0.190;7.478;29.3;21.2
0.197;7.532;30.4;21.2
0.205;7.456;31.6;21.2
0.213;7.373;32.7;21.2
0.220;7.253;33.9;21.2
0.228;7.190;35.0;21.2
0.236;7.121;36.1;21.2
0.243;7.089;37.3;21.2
0.251;7.144;38.4;21.2
0.258;7.239;39.6;21.2
0.266;7.213;40.7;21.2
0.274;7.134;41.9;21.2
0.281;7.034;43.0;21.2
0.289;6.982;44.1;21.2
0.296;6.915;45.3;21.2
0.304;6.876;46.4;21.2
0.312;6.923;47.6;21.2
0.319;6.961;48.7;21.2
0.327;7.023;49.8;21.2
0.335;6.979;51.0;21.2
0.342;6.860;52.1;21.2
0.350;6.746;53.3;21.2
0.357;6.765;54.4;21.2
0.365;6.843;55.6;21.2
0.373;6.849;56.7;21.2
0.380;6.883;57.8;21.2
0.388;6.836;59.0;21.2
0.395;6.797;60.1;21.2
0.403;6.717;61.3;21.2
0.411;6.679;62.4;21.2
0.418;6.579;63.5;21.2
0.426;6.563;64.7;21.2
0.434;6.583;65.8;21.2
0.441;6.679;67.0;21.2
0.449;6.711;68.1;21.2
0.456;6.700;69.2;21.2
