ml;pH;sec;°C
0.570;6.425;86.3;22.0
0.578;6.407;87.5;22.0
0.586;6.350;88.6;22.0
0.593;6.248;89.8;22.0
0.601;6.213;90.9;22.0
0.609;6.199;92.0;22.0
0.616;6.247;93.2;22.0
0.624;6.283;94.3;22.0
0.631;6.327;95.5;22.0
0.639;6.268;96.6;22.0
0.647;6.194;97.8;22.0
0.654;6.165;98.9;22.0
0.662;6.084;100.0;22.0
0.669;6.115;101.2;22.0
0.677;6.203;102.3;22.0
0.685;6.216;103.5;22.0
0.692;6.193;104.6;22.0
0.700;6.124;105.7;22.0
0.707;6.086;106.9;22.0
0.715;6.038;108.0;22.0
0.723;5.974;109.2;22.0
0.730;5.970;110.3;22.0
0.738;5.990;111.4;22.0
0.746;6.008;112.6;22.0
0.753;6.045;113.7;22.0
0.761;6.066;114.9;22.0
0.768;6.022;116.0;22.0
0.776;5.991;117.2;22.0
0.784;5.900;118.3;22.0
0.791;5.846;119.4;22.0
0.799;5.827;120.6;22.0
0.806;5.833;121.7;22.0
0.814;5.942;122.9;22.0
0.822;5.948;124.0;22.0
0.829;5.920;125.1;22.0
0.837;5.870;126.3;22.0
0.845;5.803;127.4;22.0
0.852;5.757;128.6;22.0
0.860;5.704;129.7;22.0
0.867;5.709;130.8;22.0
0.875;5.788;132.0;22.0
0.883;5.810;133.1;22.0
0.890;5.784;134.3;22.0
0.898;5.729;135.4;22.0
0.905;5.646;136.6;22.0
0.913;5.590;137.7;22.0
0.921;5.593;138.8;22.0
0.928;5.662;140.0;22.0
0.936;5.686;141.1;22.0
0.944;5.671;142.3;22.0
0.951;5.615;143.4;22.0
0.959;5.562;144.5;22.0
0.966;5.467;145.7;22.0
0.974;5.479;146.8;22.0
0.982;5.521;148.0;22.0
0.989;5.528;149.1;22.0
0.997;5.508;150.2;22.0
1.004;5.482;151.4;22.0
1.012;5.433;152.5;22.0
1.020;5.351;153.7;22.0
1.027;5.291;154.8;22.0
1.035;5.269;155.9;22.0
1.042;5.282;157.1;22.0
1.050;5.306;158.2;22.0
1.058;5.324;159.4;22.0
1.065;5.223;160.5;22.0
1.073;5.102;161.7;22.0
1.081;5.079;162.8;22.0
1.088;5.114;163.9;22.0
1.096;5.141;165.1;22.0
1.103;5.125;166.2;22.0
1.111;5.039;167.4;22.0
1.119;4.952;168.5;22.0
1.121;4.922;168.9;22.0
1.131;4.826;190.6;22.2
1.141;4.632;202.2;22.3
1.151;4.538;213.8;22.2
1.161;4.580;225.4;22.2
1.171;4.360;236.9;22.3
1.181;4.392;248.5;22.2
1.191;4.162;260.1;22.3
1.201;4.185;271.7;22.2
1.211;4.113;283.3;22.3
1.221;3.954;294.9;22.3
1.231;3.933;306.5;22.2
1.241;3.965;318.1;22.2
1.251;3.819;329.7;22.3
1.261;3.804;341.3;22.2
1.271;3.720;352.9;22.3
1.281;3.777;364.5;22.2
1.291;3.606;376.1;22.3
1.301;3.702;387.7;22.2
1.311;3.598;399.3;22.3
1.321;3.495;410.9;22.3
1.331;3.494;422.5;22.3
1.331;3.572;422.7;22.3
1.341;3.499;434.3;22.3
1.351;3.439;445.9;22.3
1.351;3.515;446.1;22.3
1.361;3.398;457.7;22.3
1.361;3.502;457.9;22.3
1.371;3.428;469.5;22.3
1.371;3.497;471.4;22.3
1.381;3.355;483.0;22.3
1.381;3.412;493.0;22.3
