ml;pH;sec;°C
0.000;8.117;0.0;22.1
0.000;8.116;0.4;22.1
0.000;8.113;0.8;22.1
0.007;8.098;1.9;22.1
0.015;8.126;3.0;22.1
0.022;8.165;4.2;22.1
0.030;8.255;5.3;22.1
0.038;8.266;6.5;22.1
0.045;8.257;7.6;22.1
0.053;8.219;8.7;22.1
0.060;8.159;9.9;22.1
0.068;8.060;11.0;22.1
0.076;7.986;12.2;22.1
0.083;7.927;13.3;22.1
0.091;7.899;14.4;22.1
0.098;7.885;15.6;22.1
0.106;7.908;16.7;22.1
0.114;7.936;17.9;22.1
0.121;7.959;19.0;22.1
0.129;7.925;20.2;22.1
0.136;7.851;21.3;22.1
0.144;7.703;22.4;22.1
0.152;7.625;23.6;22.1
0.159;7.545;24.7;22.1
0.167;7.475;25.9;22.1
0.175;7.410;27.0;22.1
0.182;7.408;28.1;22.1
0.190;7.403;29.3;22.1
0.197;7.418;30.4;22.1
0.205;7.395;31.6;22.1
0.213;7.398;32.7;22.1
0.220;7.352;33.8;22.1
0.228;7.282;35.0;22.1
0.235;7.175;36.1;22.1
0.243;7.125;37.3;22.1
0.251;7.042;38.4;22.1
0.258;7.007;39.5;22.1
0.266;6.891;40.7;22.1
0.273;7.011;41.8;22.1
0.281;7.022;43.0;22.1
0.289;7.083;44.1;22.1
0.296;7.075;45.2;22.1
0.304;7.047;46.4;22.1
0.311;7.025;47.5;22.1
0.319;6.953;48.7;22.1
0.327;6.817;49.8;22.1
0.334;6.766;51.0;22.1
0.342;6.746;52.1;22.1
0.350;6.740;53.2;22.1
0.357;6.731;54.4;22.1
0.365;6.736;55.5;22.1
0.372;6.762;56.7;22.1
0.380;6.833;57.8;22.1
0.388;6.843;58.9;22.1
0.395;6.822;60.1;22.1
0.403;6.764;61.2;22.1
0.410;6.723;62.4;22.1
0.418;6.638;63.5;22.1
0.426;6.554;64.6;22.1
0.433;6.534;65.8;22.1
0.441;6.571;66.9;22.1
0.448;6.610;68.1;22.1
0.456;6.636;69.2;22.1
0.464;6.642;70.3;22.1
0.471;6.652;71.5;22.1
0.479;6.611;72.6;22.1
0.487;6.568;73.8;22.1
0.494;6.457;74.9;22.1
0.502;6.405;76.0;22.1
0.509;6.388;77.2;22.1
0.517;6.385;78.3;22.1
0.525;6.401;79.5;22.1
0.532;6.455;80.6;22.1
0.540;6.486;81.7;22.1
0.547;6.490;82.9;22.1
0.555;6.458;84.0;22.1
0.563;6.400;85.2;22.1
0.570;6.345;86.3;22.1
0.578;6.278;87.5;22.1
0.585;6.207;88.6;22.1
0.593;6.224;89.7;22.1
0.601;6.264;90.9;22.1
0.608;6.288;92.0;22.1
0.616;6.330;93.2;22.1
0.624;6.345;94.3;22.1
0.631;6.313;95.4;22.1
0.639;6.275;96.6;22.1
0.646;6.186;97.7;22.1
0.654;6.133;98.9;22.1
0.662;6.085;100.0;22.1
0.669;6.075;101.1;22.1
0.677;6.178;102.3;22.1
0.684;6.189;103.4;22.1
0.692;6.214;104.6;22.1
0.700;6.192;105.7;22.1
0.707;6.150;106.8;22.1
0.715;6.077;108.0;22.1
0.722;6.003;109.1;22.1
0.730;5.965;110.3;22.1
0.738;5.948;111.4;22.1
0.745;5.964;112.5;22.1
0.753;5.976;113.7;22.1
0.761;6.038;114.8;22.1
0.768;6.040;116.0;22.1
0.776;6.044;117.1;22.1
0.783;6.029;118.3;22.1
0.791;6.004;119.4;22.1
0.799;5.946;120.5;22.1
0.806;5.916;121.7;22.1
0.814;5.838;122.8;22.1
0.821;5.783;124.0;22.1
0.829;5.756;125.1;22.1
0.837;5.776;126.2;22.1
0.844;5.779;127.4;22.1
0.852;5.814;128.5;22.1
0.859;5.859;129.7;22.1
0.867;5.854;130.8;22.1
0.875;5.824;131.9;22.1
0.882;5.748;133.1;22.1
0.890;5.681;134.2;22.1
0.898;5.636;135.4;22.1
0.905;5.623;136.5;22.1
0.913;5.621;137.6;22.1
0.920;5.674;138.8;22.1
0.928;5.687;139.9;22.1
0.936;5.694;141.1;22.1
0.943;5.682;142.2;22.1
0.951;5.578;143.3;22.1
0.958;5.524;144.5;22.1
0.966;5.465;145.6;22.1
0.974;5.467;146.8;22.1
0.981;5.514;147.9;22.1
0.989;5.525;149.1;22.1
0.996;5.541;150.2;22.1
1.004;5.526;151.3;22.1
1.012;5.494;152.5;22.1
1.019;5.415;153.6;22.1
1.027;5.366;154.8;22.1
1.035;5.290;155.9;22.1
1.042;5.243;157.0;22.1
1.050;5.226;158.2;22.1
1.057;5.244;159.3;22.1
1.065;5.254;160.5;22.1
1.073;5.271;161.6;22.1
1.080;5.243;162.7;22.1
1.088;5.228;163.9;22.1
1.095;5.161;165.0;22.1
1.103;5.094;166.2;22.1
1.111;5.019;167.3;22.1
1.118;4.954;168.4;22.1
1.122;5.063;169.0;22.1
1.124;5.050;169.4;22.1
1.126;5.029;169.8;22.1
1.126;5.029;169.8;22.1
1.128;5.004;170.2;22.1
1.130;4.983;170.5;22.1
1.132;4.963;170.9;22.1
1.132;4.963;170.9;22.1
1.134;4.949;171.3;22.1
1.136;4.930;171.7;22.1
1.146;4.642;193.3;22.2
1.156;4.683;204.9;22.2
1.166;4.503;216.5;22.2
1.176;4.415;228.1;22.2
1.186;4.409;239.7;22.2
1.196;4.193;251.3;22.2
1.206;4.254;262.9;22.2
1.216;4.109;274.5;22.2
1.226;3.983;286.1;22.2
1.236;3.952;297.7;22.3
1.246;3.975;309.3;22.2
1.256;3.891;320.9;22.2
1.266;3.743;332.5;22.3
1.276;3.744;344.0;22.3
1.286;3.742;355.6;22.3
1.296;3.744;367.2;22.3
1.306;3.578;378.8;22.3
1.316;3.675;390.4;22.3
1.326;3.535;402.0;22.3
1.336;3.491;413.6;22.3
1.336;3.584;413.8;22.3
1.346;3.484;425.4;22.3
1.346;3.546;425.6;22.3
1.356;3.498;437.2;22.3
1.366;3.395;448.8;22.3
1.366;3.538;448.9;22.3
1.376;3.467;460.5;22.3
1.376;3.497;464.5;22.3
1.386;3.470;476.1;22.3
1.386;3.429;486.2;22.3
