ml;pH;sec;°C
0.533;6.289;80.7;22.5
0.540;6.334;81.8;22.5
0.548;6.419;82.9;22.5
0.555;6.426;84.1;22.5
0.563;6.368;85.2;22.5
0.571;6.329;86.4;22.5
0.578;6.246;87.5;22.5
0.586;6.199;88.6;22.5
0.593;6.186;89.8;22.5
0.601;6.232;90.9;22.5
0.609;6.304;92.1;22.5
0.616;6.311;93.2;22.5
0.624;6.233;94.3;22.5
0.631;6.152;95.5;22.5
0.639;6.108;96.6;22.5
0.647;6.073;97.8;22.5
0.654;6.107;98.9;22.5
0.662;6.134;100.1;22.5
0.670;6.216;101.2;22.5
0.677;6.173;102.3;22.5
0.685;6.124;103.5;22.5
0.692;6.014;104.6;22.5
0.700;6.014;105.8;22.5
0.708;6.067;106.9;22.5
0.715;6.099;108.0;22.5
0.723;6.114;109.2;22.5
0.730;6.099;110.3;22.5
0.738;6.014;111.5;22.5
0.746;5.971;112.6;22.5
0.753;5.895;113.7;22.5
0.761;5.937;114.9;22.5
0.769;5.998;116.0;22.5
0.776;6.003;117.2;22.5
0.784;5.951;118.3;22.5
0.791;5.871;119.5;22.5
0.799;5.815;120.6;22.5
0.807;5.803;121.7;22.5
0.814;5.845;122.9;22.5
0.822;5.891;124.0;22.5
0.829;5.881;125.2;22.5
0.837;5.841;126.3;22.5
0.845;5.691;127.4;22.5
0.852;5.668;128.6;22.5
0.860;5.688;129.7;22.5
0.868;5.708;130.9;22.5
0.875;5.759;132.0;22.5
0.883;5.783;133.1;22.5
0.890;5.773;134.3;22.5
0.898;5.676;135.4;22.5
0.906;5.581;136.6;22.5
0.913;5.536;137.7;22.5
0.921;5.528;138.8;22.5
0.928;5.527;140.0;22.5
0.936;5.563;141.1;22.5
0.944;5.548;142.3;22.5
0.951;5.589;143.4;22.5
0.959;5.566;144.6;22.5
0.966;5.533;145.7;22.5
0.974;5.472;146.8;22.5
0.982;5.399;148.0;22.5
0.989;5.386;149.1;22.5
0.997;5.403;150.3;22.5
1.005;5.431;151.4;22.5
1.012;5.408;152.5;22.5
1.020;5.422;153.7;22.5
1.027;5.404;154.8;22.5
1.035;5.341;156.0;22.5
1.043;5.239;157.1;22.5
1.050;5.188;158.2;22.5
1.058;5.183;159.4;22.5
1.065;5.209;160.5;22.5
1.073;5.260;161.7;22.5
1.081;5.202;162.8;22.5
1.088;5.141;164.0;22.5
1.096;5.049;165.1;22.5
1.104;4.993;166.2;22.5
1.107;5.070;166.8;22.5
1.109;5.071;167.2;22.5
1.111;5.059;167.6;22.5
1.111;5.059;167.6;22.5
1.113;5.047;167.9;22.5
1.115;5.027;168.3;22.5
1.117;5.011;168.7;22.5
1.119;4.986;169.1;22.5
1.121;4.970;169.5;22.5
1.123;4.953;169.8;22.5
1.123;4.953;169.9;22.5
1.125;4.929;170.2;22.5
1.135;4.867;191.9;22.6
1.145;4.749;203.5;22.6
1.155;4.649;215.1;22.6
1.165;4.629;226.7;22.6
1.175;4.467;238.3;22.6
1.185;4.477;249.9;22.6
1.195;4.272;261.5;22.6
1.205;4.188;273.1;22.6
1.215;4.198;284.7;22.6
1.225;4.051;296.3;22.6
1.235;3.961;307.9;22.6
1.245;3.888;319.5;22.6
1.255;3.959;331.1;22.6
1.265;3.820;342.7;22.6
1.275;3.840;354.3;22.6
1.285;3.805;365.9;22.6
1.295;3.711;377.5;22.6
1.305;3.694;389.1;22.6
1.315;3.618;400.7;22.6
1.325;3.593;412.2;22.6
1.335;3.513;423.8;22.6
1.345;3.477;435.4;22.6
1.345;3.592;435.6;22.6
1.355;3.556;447.2;22.6
1.365;3.526;458.8;22.5
1.375;3.506;470.4;22.6
1.385;3.490;482.0;22.6
1.385;3.496;488.7;22.6
1.395;3.429;500.3;22.5
1.395;3.449;510.3;22.5
