ml;pH;sec;°C
0.000;8.241;0.0;22.3
0.000;8.241;0.4;22.3
0.000;8.244;0.8;22.3
0.007;8.283;1.9;22.3
0.015;8.264;3.0;22.3
0.022;8.245;4.2;22.3
0.030;8.208;5.3;22.3
0.037;8.154;6.5;22.3
0.045;8.075;7.6;22.3
0.053;8.063;8.7;22.3
0.060;8.025;9.9;22.3
0.068;8.012;11.0;22.3
0.075;7.995;12.2;22.3
0.083;7.978;13.3;22.3
0.091;8.039;14.5;22.3
0.098;8.037;15.6;22.3
0.106;8.028;16.7;22.3
0.114;7.984;17.9;22.3
0.121;7.945;19.0;22.3
0.129;7.846;20.2;22.3
0.136;7.769;21.3;22.3
0.144;7.579;22.4;22.3
0.152;7.543;23.6;22.3
0.159;7.531;24.7;22.3
0.167;7.455;25.9;22.3
0.174;7.437;27.0;22.3
0.182;7.394;28.1;22.3
0.190;7.371;29.3;22.3
0.197;7.351;30.4;22.3
0.205;7.320;31.6;22.3
0.212;7.319;32.7;22.3
0.220;7.291;33.8;22.3
0.228;7.226;35.0;22.3
0.235;7.186;36.1;22.3
0.243;7.118;37.3;22.3
0.251;7.054;38.4;22.3
0.258;6.985;39.5;22.3
0.266;6.938;40.7;22.3
0.273;6.834;41.8;22.3
0.281;6.814;43.0;22.3
0.289;6.893;44.1;22.3
0.296;6.915;45.3;22.3
0.304;6.915;46.4;22.3
0.311;6.920;47.5;22.3
0.319;6.834;48.7;22.3
0.327;6.787;49.8;22.3
0.334;6.736;51.0;22.3
0.342;6.664;52.1;22.3
0.350;6.535;53.2;22.3
0.357;6.543;54.4;22.3
0.365;6.558;55.5;22.3
0.372;6.490;56.7;22.3
0.380;6.555;57.8;22.3
0.388;6.573;58.9;22.3
0.395;6.625;60.1;22.3
0.403;6.621;61.2;22.3
0.410;6.577;62.4;22.3
0.418;6.530;63.5;22.3
0.426;6.499;64.7;22.3
0.433;6.367;65.8;22.3
0.441;6.296;66.9;22.3
0.448;6.284;68.1;22.3
0.456;6.282;69.2;22.3
0.464;6.275;70.4;22.3
0.471;6.252;71.5;22.3
0.479;6.220;72.6;22.3
0.487;6.259;73.8;22.3
0.494;6.323;74.9;22.3
0.502;6.321;76.1;22.3
0.509;6.352;77.2;22.3
0.517;6.327;78.3;22.3
0.525;6.305;79.5;22.3
0.532;6.273;80.6;22.3
0.540;6.173;81.8;22.3
0.547;6.097;82.9;22.3
0.555;6.081;84.0;22.3
0.563;6.082;85.2;22.3
0.570;6.118;86.3;22.3
0.578;6.062;87.5;22.3
0.585;6.072;88.6;22.3
0.593;6.112;89.8;22.3
0.601;6.116;90.9;22.3
0.608;6.137;92.0;22.3
0.616;6.138;93.2;22.3
0.624;6.131;94.3;22.3
0.631;5.983;95.5;22.3
0.639;5.772;96.6;22.3
0.646;5.772;97.7;22.3
0.654;5.774;98.9;22.3
0.662;5.803;100.0;22.3
0.669;5.835;101.2;22.3
0.677;5.863;102.3;22.3
0.684;5.897;103.4;22.3
0.692;5.862;104.6;22.3
0.700;5.914;105.7;22.3
0.707;5.967;106.9;22.3
0.715;5.927;108.0;22.3
0.722;5.866;109.1;22.3
0.730;5.808;110.3;22.3
0.738;5.754;111.4;22.3
0.745;5.707;112.6;22.3
0.753;5.724;113.7;22.3
0.761;5.749;114.9;22.3
0.768;5.790;116.0;22.3
0.776;5.796;117.1;22.3
0.783;5.840;118.3;22.3
0.791;5.800;119.4;22.3
0.799;5.778;120.6;22.3
0.806;5.750;121.7;22.3
0.814;5.558;122.8;22.3
0.821;5.347;124.0;22.3
0.829;5.489;125.1;22.3
0.837;5.516;126.3;22.3
0.844;5.508;127.4;22.3
0.852;5.552;128.5;22.3
0.859;5.488;129.7;22.3
0.867;5.477;130.8;22.3
0.875;5.575;132.0;22.3
0.882;5.566;133.1;22.3
0.890;5.570;134.2;22.3
0.898;5.550;135.4;22.3
0.905;5.382;136.5;22.3
0.913;5.314;137.7;22.3
0.920;5.306;138.8;22.3
0.928;5.389;140.0;22.3
0.936;5.434;141.1;22.3
0.943;5.402;142.2;22.3
0.951;5.428;143.4;22.3
0.958;5.380;144.5;22.3
0.966;5.442;145.7;22.3
0.974;5.460;146.8;22.3
0.981;5.372;147.9;22.3
0.989;5.218;149.1;22.3
0.996;5.231;150.2;22.3
1.004;5.174;151.4;22.3
1.012;5.175;152.5;22.3
1.019;5.161;153.6;22.3
1.027;5.122;154.8;22.3
1.035;5.068;155.9;22.3
1.042;5.012;157.1;22.3
1.050;5.005;158.2;22.3
1.057;5.074;159.3;22.3
1.065;5.170;160.5;22.3
1.073;5.133;161.6;22.3
1.080;5.141;162.8;22.3
1.085;5.076;163.5;22.3
1.087;5.078;163.9;22.3
1.087;5.078;163.9;22.3
1.089;4.985;164.3;22.3
1.091;4.970;164.7;22.3
1.093;4.933;165.0;22.3
1.093;5.101;175.1;22.3
1.093;5.101;175.1;22.3
1.093;4.982;175.3;22.3
1.101;5.073;176.6;22.3
1.101;5.073;176.6;22.3
1.103;5.084;177.0;22.3
1.105;5.049;177.4;22.3
1.107;5.035;177.8;22.3
1.107;5.035;177.8;22.3
1.109;5.036;178.2;22.3
1.111;5.036;178.5;22.3
1.113;5.030;178.9;22.3
1.113;5.030;178.9;22.3
1.115;5.015;179.3;22.3
1.117;4.977;179.7;22.3
1.119;4.940;180.1;22.3
1.119;4.965;190.2;22.3
1.119;4.965;190.2;22.3
1.119;4.957;190.5;22.3
1.121;4.936;190.9;22.3
1.131;4.766;212.6;22.3
1.141;4.708;224.2;22.3
1.151;4.726;235.8;22.3
1.161;4.678;247.3;22.2
1.171;4.558;258.9;22.2
1.181;4.475;270.5;22.2
1.191;4.353;282.1;22.2
1.201;4.191;293.7;22.2
1.211;4.107;305.3;22.1
1.221;4.022;316.9;22.1
1.231;3.953;328.5;22.0
1.241;3.883;340.1;22.0
1.251;3.805;351.7;21.9
1.261;3.768;363.3;21.8
1.271;3.733;374.9;21.8
1.281;3.686;386.5;21.7
1.291;3.653;398.1;21.6
1.301;3.614;409.7;21.5
1.311;3.558;421.2;21.5
1.321;3.565;432.8;21.4
1.331;3.546;444.4;21.3
1.341;3.572;456.0;21.2
1.351;3.548;467.6;21.2
1.361;3.478;479.2;21.1
1.361;3.499;482.1;21.1
1.371;3.484;493.7;21.0
1.371;3.496;495.2;21.0
1.381;3.425;506.8;21.0
1.381;3.351;516.9;21.0
