ml;pH;sec;°C
0.000;8.277;0.0;22.2
0.000;8.351;0.4;22.2
0.000;8.368;0.8;22.2
0.007;8.339;1.9;22.2
0.015;8.365;3.0;22.2
0.022;8.277;4.2;22.2
0.030;8.201;5.3;22.2
0.037;8.175;6.5;22.2
0.045;8.137;7.6;22.2
0.053;8.034;8.7;22.2
0.060;8.042;9.9;22.2
0.068;8.021;11.0;22.2
0.075;8.046;12.2;22.2
0.083;8.075;13.3;22.2
0.091;8.070;14.4;22.2
0.098;8.094;15.6;22.2
0.106;8.052;16.7;22.2
0.113;7.981;17.9;22.2
0.121;7.908;19.0;22.2
0.129;7.792;20.2;22.2
0.136;7.682;21.3;22.2
0.144;7.615;22.4;22.2
0.152;7.562;23.6;22.2
0.159;7.491;24.7;22.2
0.167;7.518;25.9;22.2
0.174;7.494;27.0;22.2
0.182;7.468;28.1;22.2
0.190;7.517;29.3;22.2
0.197;7.458;30.4;22.2
0.205;7.411;31.6;22.2
0.212;7.334;32.7;22.2
0.220;7.283;33.8;22.2
0.228;7.211;35.0;22.2
0.235;7.170;36.1;22.2
0.243;7.082;37.3;22.2
0.250;7.036;38.4;22.2
0.258;7.001;39.5;22.2
0.266;6.998;40.7;22.2
0.273;7.009;41.8;22.2
0.281;7.045;43.0;22.2
0.289;7.049;44.1;22.2
0.296;7.073;45.2;22.2
0.304;7.067;46.4;22.2
0.311;7.049;47.5;22.2
0.319;6.987;48.7;22.2
0.327;6.902;49.8;22.2
0.334;6.820;51.0;22.2
0.342;6.772;52.1;22.2
0.349;6.756;53.2;22.2
0.357;6.749;54.4;22.2
0.365;6.745;55.5;22.2
0.372;6.821;56.7;22.2
0.380;6.833;57.8;22.2
0.387;6.837;58.9;22.2
0.395;6.835;60.1;22.2
0.403;6.804;61.2;22.2
0.410;6.756;62.4;22.2
0.418;6.677;63.5;22.2
0.426;6.624;64.6;22.2
0.433;6.556;65.8;22.2
0.441;6.533;66.9;22.2
0.448;6.491;68.1;22.2
0.456;6.557;69.2;22.2
0.464;6.629;70.3;22.2
0.471;6.655;71.5;22.2
0.479;6.659;72.6;22.2
0.486;6.611;73.8;22.2
0.494;6.551;74.9;22.2
0.502;6.474;76.0;22.2
0.509;6.408;77.2;22.2
0.517;6.379;78.3;22.2
0.524;6.368;79.5;22.2
0.532;6.398;80.6;22.2
0.540;6.446;81.7;22.2
0.547;6.460;82.9;22.2
0.555;6.476;84.0;22.2
0.562;6.462;85.2;22.2
0.570;6.320;86.3;22.2
0.578;6.264;87.5;22.2
0.585;6.234;88.6;22.2
0.593;6.281;89.7;22.2
0.601;6.303;90.9;22.2
0.608;6.326;92.0;22.2
0.616;6.324;93.2;22.2
0.623;6.335;94.3;22.2
0.631;6.334;95.4;22.2
0.639;6.290;96.6;22.2
0.646;6.239;97.7;22.2
0.654;6.149;98.9;22.2
0.661;6.090;100.0;22.2
0.669;6.079;101.1;22.2
0.677;6.097;102.3;22.2
0.684;6.114;103.4;22.2
0.692;6.160;104.6;22.2
0.699;6.190;105.7;22.2
0.707;6.170;106.8;22.2
0.715;6.133;108.0;22.2
0.722;6.071;109.1;22.2
0.730;6.004;110.3;22.2
0.738;5.971;111.4;22.2
0.745;5.936;112.5;22.2
0.753;5.958;113.7;22.2
0.760;6.022;114.8;22.2
0.768;6.050;116.0;22.2
0.776;6.047;117.1;22.2
0.783;6.018;118.3;22.2
0.791;5.948;119.4;22.2
0.798;5.876;120.5;22.2
0.806;5.835;121.7;22.2
0.814;5.806;122.8;22.2
0.821;5.805;124.0;22.2
0.829;5.878;125.1;22.2
0.836;5.891;126.2;22.2
0.844;5.906;127.4;22.2
0.852;5.836;128.5;22.2
0.859;5.749;129.7;22.2
0.867;5.706;130.8;22.2
0.875;5.686;131.9;22.2
0.882;5.694;133.1;22.2
0.890;5.749;134.2;22.2
0.897;5.778;135.4;22.2
0.905;5.774;136.5;22.2
0.913;5.729;137.6;22.2
0.920;5.616;138.8;22.2
0.928;5.585;139.9;22.2
0.935;5.540;141.1;22.2
0.943;5.562;142.2;22.2
0.951;5.561;143.4;22.2
0.958;5.605;144.5;22.2
0.966;5.601;145.6;22.2
0.974;5.605;146.8;22.2
0.981;5.549;147.9;22.2
0.989;5.529;149.1;22.2
0.996;5.439;150.2;22.2
1.004;5.406;151.3;22.2
1.012;5.340;152.5;22.2
1.019;5.308;153.6;22.2
1.027;5.273;154.8;22.2
1.034;5.303;155.9;22.2
1.042;5.300;157.0;22.2
1.050;5.337;158.2;22.2
1.057;5.309;159.3;22.2
1.065;5.285;160.5;22.2
1.072;5.237;161.6;22.2
1.080;5.191;162.7;22.2
1.088;5.243;163.9;22.2
1.095;5.053;165.0;22.2
1.103;4.983;166.2;22.2
1.109;5.072;167.1;22.2
1.111;5.068;167.5;22.2
1.111;5.068;167.5;22.2
1.113;5.054;167.9;22.2
1.115;5.046;168.3;22.2
1.117;5.029;168.6;22.2
1.117;5.029;168.6;22.2
1.119;5.004;169.0;22.2
1.121;4.993;169.4;22.2
1.123;4.970;169.8;22.2
1.123;4.970;169.8;22.2
1.125;4.953;170.2;22.2
1.127;4.929;170.5;22.2
1.137;4.702;192.2;22.3
1.147;4.583;203.8;22.4
1.157;4.485;215.4;22.4
1.167;4.490;227.0;22.4
1.177;4.393;238.6;22.3
1.187;4.205;250.2;22.4
1.197;4.260;261.8;22.3
1.207;4.083;273.4;22.4
1.217;4.033;284.9;22.4
1.227;4.041;296.5;22.4
1.237;3.851;308.1;22.4
1.247;3.941;319.7;22.4
1.257;3.799;331.3;22.4
1.267;3.719;342.9;22.4
1.277;3.806;354.5;22.3
1.287;3.673;366.1;22.4
1.297;3.621;377.7;22.4
1.307;3.574;389.3;22.4
1.317;3.591;400.9;22.4
1.327;3.554;412.5;22.4
1.337;3.526;424.1;22.4
1.347;3.511;435.7;22.4
1.357;3.409;447.3;22.4
1.357;3.517;447.4;22.4
1.367;3.378;459.0;22.4
1.367;3.515;459.2;22.4
1.377;3.383;470.8;22.4
1.377;3.497;474.8;22.4
1.387;3.392;486.4;22.4
1.387;3.385;496.5;22.4
