ml;pH;sec;°C
0.000;8.203;0.0;22.2
0.000;8.247;0.4;22.2
0.000;8.272;0.8;22.2
0.007;8.301;1.9;22.2
0.015;8.209;3.0;22.2
0.022;8.122;4.2;22.2
0.030;8.058;5.3;22.2
0.038;8.080;6.5;22.2
0.045;8.133;7.6;22.2
0.053;8.205;8.8;22.2
0.060;8.073;9.9;22.2
0.068;7.928;11.0;22.2
0.076;7.881;12.2;22.2
0.083;7.871;13.3;22.2
0.091;7.888;14.5;22.2
0.098;7.888;15.6;22.2
0.106;7.890;16.7;22.2
0.114;7.897;17.9;22.2
0.121;7.834;19.0;22.2
0.129;7.754;20.2;22.2
0.137;7.634;21.3;22.2
0.144;7.520;22.4;22.2
0.152;7.517;23.6;22.2
0.159;7.496;24.7;22.2
0.167;7.498;25.9;22.2
0.175;7.483;27.0;22.2
0.182;7.461;28.2;22.2
0.190;7.405;29.3;22.2
0.197;7.300;30.4;22.2
0.205;7.195;31.6;22.2
0.213;7.118;32.7;22.2
0.220;7.127;33.9;22.2
0.228;7.143;35.0;22.2
0.236;7.202;36.1;22.2
0.243;7.196;37.3;22.2
0.251;7.110;38.4;22.2
0.258;7.033;39.6;22.2
0.266;6.938;40.7;22.2
0.274;6.962;41.8;22.2
0.281;7.025;43.0;22.2
0.289;7.078;44.1;22.2
0.296;7.020;45.3;22.2
0.304;6.831;46.4;22.2
0.312;6.834;47.6;22.2
0.319;6.895;48.7;22.2
0.327;6.951;49.8;22.2
0.335;6.955;51.0;22.2
0.342;6.888;52.1;22.2
0.350;6.790;53.3;22.2
0.357;6.718;54.4;22.2
0.365;6.675;55.5;22.2
0.373;6.708;56.7;22.2
0.380;6.734;57.8;22.2
0.388;6.791;59.0;22.2
0.395;6.791;60.1;22.2
0.403;6.782;61.2;22.2
0.411;6.687;62.4;22.2
0.418;6.575;63.5;22.2
0.426;6.523;64.7;22.2
0.434;6.625;65.8;22.2
0.441;6.665;67.0;22.2
0.449;6.657;68.1;22.2
0.456;6.611;69.2;22.2
0.464;6.558;70.4;22.2
0.472;6.437;71.5;22.2
0.479;6.463;72.7;22.2
0.487;6.508;73.8;22.2
0.494;6.520;74.9;22.2
0.502;6.547;76.1;22.2
0.510;6.517;77.2;22.2
0.517;6.467;78.4;22.2
0.525;6.340;79.5;22.2
0.532;6.319;80.7;22.2
0.540;6.392;81.8;22.2
0.548;6.459;82.9;22.2
0.555;6.441;84.1;22.2
0.563;6.337;85.2;22.2
0.571;6.278;86.4;22.2
0.578;6.207;87.5;22.2
0.586;6.232;88.6;22.2
0.593;6.426;89.8;22.2
0.601;6.224;90.9;22.2
0.609;6.303;92.1;22.2
0.616;6.230;93.2;22.2
0.624;6.122;94.3;22.2
0.632;6.140;95.5;22.2
0.639;6.229;96.6;22.2
0.647;6.260;97.8;22.2
0.654;6.247;98.9;22.2
0.662;6.183;100.1;22.2
0.670;6.096;101.2;22.2
0.677;6.032;102.3;22.2
0.685;6.095;103.5;22.2
0.692;6.144;104.6;22.2
0.700;6.134;105.8;22.2
0.708;6.059;106.9;22.2
0.715;5.988;108.0;22.2
0.723;5.951;109.2;22.2
0.730;5.948;110.3;22.2
0.738;5.964;111.5;22.2
0.746;6.013;112.6;22.2
0.753;6.035;113.8;22.2
0.761;6.053;114.9;22.2
0.769;6.023;116.0;22.2
0.776;5.879;117.2;22.2
0.784;5.836;118.3;22.2
0.791;5.800;119.5;22.2
0.799;5.825;120.6;22.2
0.807;5.860;121.7;22.2
0.814;5.881;122.9;22.2
0.822;5.909;124.0;22.2
0.829;5.903;125.2;22.2
0.837;5.843;126.3;22.2
0.845;5.804;127.4;22.2
0.852;5.709;128.6;22.2
0.860;5.709;129.7;22.2
0.868;5.733;130.9;22.2
0.875;5.798;132.0;22.2
0.883;5.803;133.2;22.2
0.890;5.770;134.3;22.2
0.898;5.736;135.4;22.2
0.906;5.688;136.6;22.2
0.913;5.608;137.7;22.2
0.921;5.559;138.9;22.2
0.928;5.606;140.0;22.2
0.936;5.632;141.1;22.2
0.944;5.660;142.3;22.2
0.951;5.601;143.4;22.2
0.959;5.533;144.6;22.2
0.967;5.448;145.7;22.2
0.974;5.472;146.8;22.2
0.982;5.534;148.0;22.2
0.989;5.549;149.1;22.2
0.997;5.514;150.3;22.2
1.005;5.428;151.4;22.2
1.012;5.358;152.6;22.2
1.020;5.295;153.7;22.2
1.027;5.301;154.8;22.2
1.035;5.322;156.0;22.2
1.043;5.356;157.1;22.2
1.050;5.328;158.3;22.2
1.058;5.279;159.4;22.2
1.065;5.202;160.5;22.2
1.073;5.120;161.7;22.2
1.081;5.085;162.8;22.2
1.088;5.106;164.0;22.2
1.096;5.121;165.1;22.2
1.104;5.124;166.2;22.2
1.111;5.024;167.4;22.2
1.120;5.013;168.7;22.2
1.120;5.013;168.7;22.2
1.122;5.016;169.1;22.2
1.124;5.010;169.5;22.2
1.126;5.002;169.9;22.2
1.126;5.002;169.9;22.2
1.128;4.989;170.2;22.2
1.130;4.978;170.6;22.2
1.132;4.962;171.0;22.2
1.132;4.962;171.0;22.2
1.134;4.947;171.4;22.2
1.136;4.899;171.8;22.2
1.146;4.661;193.4;22.5
1.156;4.563;205.0;22.4
1.166;4.542;216.6;22.4
1.176;4.349;228.2;22.4
1.186;4.363;239.8;22.4
1.196;4.230;251.4;22.4
1.206;4.192;263.0;22.5
1.216;4.130;274.6;22.4
1.226;4.003;286.2;22.5
1.236;4.021;297.8;22.4
1.246;3.836;309.4;22.4
1.256;3.902;321.0;22.4
1.266;3.736;332.6;22.4
1.276;3.785;344.2;22.4
1.286;3.735;355.8;22.4
1.296;3.633;367.4;22.4
1.306;3.635;379.0;22.4
1.316;3.631;390.6;22.4
1.326;3.512;402.2;22.5
1.336;3.596;413.8;22.4
1.346;3.466;425.4;22.5
1.346;3.541;425.6;22.5
1.356;3.423;437.1;22.4
