ml;pH;sec;°C
0.000;8.437;0.0;21.7
0.000;8.300;0.4;21.7
0.000;8.406;0.8;21.7
0.007;8.279;1.9;21.7
0.015;8.130;3.0;21.7
0.022;8.083;4.2;21.7
0.030;8.187;5.3;21.7
0.038;8.258;6.5;21.7
0.045;8.225;7.6;21.7
0.053;8.105;8.8;21.7
0.060;8.006;9.9;21.7
0.068;8.012;11.0;21.7
0.076;8.073;12.2;21.7
0.083;8.097;13.3;21.7
0.091;7.976;14.5;21.7
0.098;7.849;15.6;21.7
0.106;7.759;16.7;21.7
0.114;7.720;17.9;21.7
0.121;7.818;19.0;21.7
0.129;7.819;20.2;21.7
0.136;7.763;21.3;21.7
0.144;7.668;22.4;21.7
0.152;7.476;23.6;21.7
0.159;7.399;24.7;21.7
0.167;7.399;25.9;21.7
0.175;7.479;27.0;21.7
0.182;7.454;28.1;21.7
0.190;7.330;29.3;21.7
0.197;7.160;30.4;21.7
0.205;7.185;31.6;21.7
0.213;7.221;32.7;21.7
0.220;7.250;33.9;21.7
0.228;7.213;35.0;21.7
0.235;7.135;36.1;21.7
0.243;7.020;37.3;21.7
0.251;6.960;38.4;21.7
0.258;6.993;39.6;21.7
0.266;7.107;40.7;21.7
0.274;7.084;41.8;21.7
0.281;6.988;43.0;21.7
0.289;6.872;44.1;21.7
0.296;6.852;45.3;21.7
0.304;6.898;46.4;21.7
0.312;6.971;47.6;21.7
0.319;6.944;48.7;21.7
0.327;6.842;49.8;21.7
0.334;6.776;51.0;21.7
0.342;6.720;52.1;21.7
0.350;6.701;53.3;21.7
0.357;6.814;54.4;21.7
0.365;6.840;55.5;21.7
0.373;6.797;56.7;21.7
0.380;6.694;57.8;21.7
0.388;6.604;59.0;21.7
0.395;6.602;60.1;21.7
0.403;6.729;61.2;21.7
0.411;6.720;62.4;21.7
0.418;6.637;63.5;21.7
0.426;6.514;64.7;21.7
0.433;6.512;65.8;21.7
0.441;6.593;67.0;21.7
0.449;6.637;68.1;21.7
0.456;6.622;69.2;21.7
0.464;6.440;70.4;21.7
0.472;6.378;71.5;21.7
0.479;6.448;72.7;21.7
0.487;6.494;73.8;21.7
0.494;6.528;74.9;21.7
0.502;6.453;76.1;21.7
0.510;6.359;77.2;21.7
0.517;6.311;78.4;21.7
0.525;6.342;79.5;21.7
0.532;6.380;80.6;21.7
0.540;6.412;81.8;21.7
0.548;6.332;82.9;21.7
0.555;6.260;84.1;21.7
0.563;6.200;85.2;21.7
0.570;6.245;86.4;21.7
0.578;6.290;87.5;21.7
0.586;6.323;88.6;21.7
0.593;6.283;89.8;21.7
0.601;6.203;90.9;21.7
0.609;6.142;92.1;21.7
0.616;6.096;93.2;21.7
0.624;6.149;94.3;21.7
0.631;6.192;95.5;21.7
0.639;6.209;96.6;21.7
0.647;6.159;97.8;21.7
0.654;6.048;98.9;21.7
0.662;5.998;100.0;21.7
0.669;6.052;101.2;21.7
0.677;6.127;102.3;21.7
0.685;6.057;103.5;21.7
0.692;5.930;104.6;21.7
0.700;5.909;105.8;21.7
0.708;5.933;106.9;21.7
0.715;5.938;108.0;21.7
0.723;6.012;109.2;21.7
0.730;6.012;110.3;21.7
0.738;5.903;111.5;21.7
0.746;5.854;112.6;21.7
0.753;5.833;113.7;21.7
0.761;5.877;114.9;21.7
0.768;5.938;116.0;21.7
0.776;5.837;117.2;21.7
0.784;5.790;118.3;21.7
0.791;5.724;119.4;21.7
0.799;5.704;120.6;21.7
0.806;5.762;121.7;21.7
0.814;5.810;122.9;21.7
0.822;5.704;124.0;21.7
0.829;5.668;125.2;21.7
0.837;5.617;126.3;21.7
0.845;5.616;127.4;21.7
0.852;5.665;128.6;21.7
0.860;5.701;129.7;21.7
0.867;5.735;130.9;21.7
0.875;5.033;132.0;21.7
0.883;5.472;133.1;21.7
0.890;5.487;134.3;21.7
0.898;5.510;135.4;21.7
0.905;5.569;136.6;21.7
0.913;5.515;137.7;21.7
0.921;5.422;138.8;21.7
0.928;5.416;140.0;21.7
0.936;5.437;141.1;21.7
0.944;5.444;142.3;21.7
0.951;5.348;143.4;21.7
0.959;5.306;144.6;21.7
0.966;5.216;145.7;21.7
0.974;5.186;146.8;21.7
0.982;5.264;148.0;21.7
0.989;5.211;149.1;21.7
0.997;5.087;150.3;21.7
1.004;5.059;151.4;21.7
1.012;5.049;152.5;21.7
1.020;4.978;153.7;21.7
1.027;4.952;154.8;21.7
1.027;4.952;154.8;21.7
1.029;4.986;155.2;21.7
1.031;4.985;155.6;21.7
1.033;4.969;156.0;21.7
1.035;4.949;156.3;21.7
1.037;4.947;156.7;21.7
1.039;4.835;157.1;21.7
1.049;4.655;178.8;21.9
1.059;4.678;190.4;21.9
1.069;4.600;202.0;21.9
1.079;4.501;213.6;21.9
1.089;4.319;225.2;21.9
1.099;4.280;236.8;21.9
1.109;4.269;248.4;21.9
1.119;4.130;260.0;21.9
1.129;3.981;271.6;21.9
1.139;3.870;283.2;21.9
1.149;3.969;294.8;21.9
1.159;3.834;306.4;22.0
1.169;3.783;318.0;21.9
1.179;3.819;329.6;21.9
1.189;3.662;341.1;22.0
1.199;3.710;352.7;21.9
1.209;3.593;364.3;22.0
1.219;3.608;375.9;22.0
1.229;3.592;387.5;21.9
1.239;3.485;399.1;22.0
1.239;3.595;399.3;22.0
1.249;3.450;410.9;22.0
1.249;3.564;411.1;22.0
1.259;3.436;422.7;22.0
1.259;3.538;422.9;22.0
1.269;3.442;434.5;22.0
1.269;3.496;435.6;22.0
1.279;3.452;447.2;22.0
1.279;3.498;451.2;22.0
1.289;3.363;462.8;22.0
1.289;3.474;472.9;22.0
