ml;pH;sec;°C
0.000;8.194;0.0;21.8
0.000;8.187;0.4;21.8
0.000;8.195;0.8;21.8
0.007;8.187;1.9;21.8
0.015;8.207;3.0;21.8
0.022;8.290;4.2;21.8
0.030;8.346;5.3;21.8
0.038;8.293;6.5;21.8
0.045;8.213;7.6;21.8
0.053;8.133;8.7;21.8
0.060;8.083;9.9;21.8
0.068;7.984;11.0;21.8
0.076;8.003;12.2;21.8
0.083;8.078;13.3;21.8
0.091;8.117;14.5;21.8
0.098;8.110;15.6;21.8
0.106;8.094;16.7;21.8
0.114;8.014;17.9;21.8
0.121;7.858;19.0;21.8
0.129;7.749;20.2;21.8
0.136;7.734;21.3;21.8
0.144;7.746;22.4;21.8
0.152;7.763;23.6;21.8
0.159;7.752;24.7;21.8
0.167;7.739;25.9;21.8
0.175;7.661;27.0;21.8
0.182;7.534;28.1;21.8
0.190;7.412;29.3;21.8
0.197;7.340;30.4;21.8
0.205;7.277;31.6;21.8
0.213;7.246;32.7;21.8
0.220;7.233;33.8;21.8
0.228;7.264;35.0;21.8
0.235;7.304;36.1;21.8
0.243;7.278;37.3;21.8
0.251;7.258;38.4;21.8
0.258;7.168;39.6;21.8
0.266;7.076;40.7;21.8
0.273;7.000;41.8;21.8
0.281;6.952;43.0;21.8
0.289;6.941;44.1;21.8
0.296;7.006;45.3;21.8
0.304;7.029;46.4;21.8
0.312;7.012;47.5;21.8
0.319;7.009;48.7;21.8
0.327;6.933;49.8;21.8
0.334;6.876;51.0;21.8
0.342;6.823;52.1;21.8
0.350;6.747;53.2;21.8
0.357;6.722;54.4;21.8
0.365;6.743;55.5;21.8
0.372;6.796;56.7;21.8
0.380;6.810;57.8;21.8
0.388;6.805;58.9;21.8
0.395;6.823;60.1;21.8
0.403;6.792;61.2;21.8
0.410;6.728;62.4;21.8
0.418;6.619;63.5;21.8
0.426;6.568;64.7;21.8
0.433;6.573;65.8;21.8
0.441;6.591;66.9;21.8
0.449;6.619;68.1;21.8
0.456;6.642;69.2;21.8
0.464;6.657;70.4;21.8
0.471;6.610;71.5;21.8
0.479;6.575;72.6;21.8
0.487;6.503;73.8;21.8
0.494;6.423;74.9;21.8
0.502;6.389;76.1;21.8
0.509;6.400;77.2;21.8
0.517;6.445;78.3;21.8
0.525;6.495;79.5;21.8
0.532;6.513;80.6;21.8
0.540;6.463;81.8;21.8
0.547;6.405;82.9;21.8
0.555;6.342;84.0;21.8
0.563;6.276;85.2;21.8
