ml;pH;sec;°C
0.555;6.333;84.1;22.2
0.563;6.298;85.2;22.2
0.571;6.284;86.4;22.2
0.578;6.292;87.5;22.2
0.586;6.317;88.6;22.2
0.593;6.351;89.8;22.2
0.601;6.380;90.9;22.2
0.609;6.345;92.1;22.2
0.616;6.279;93.2;22.2
0.624;6.211;94.3;22.2
0.631;6.157;95.5;22.2
0.639;6.136;96.6;22.2
0.647;6.157;97.8;22.2
0.654;6.205;98.9;22.2
0.662;6.206;100.0;22.2
0.669;6.226;101.2;22.2
0.677;6.186;102.3;22.2
0.685;6.138;103.5;22.2
0.692;6.065;104.6;22.2
0.700;6.018;105.7;22.2
0.708;6.005;106.9;22.2
0.715;6.029;108.0;22.2
0.723;6.048;109.2;22.2
0.730;6.071;110.3;22.2
0.738;6.082;111.4;22.2
0.746;6.070;112.6;22.2
0.753;6.004;113.7;22.2
0.761;5.959;114.9;22.2
0.768;5.885;116.0;22.2
0.776;5.892;117.2;22.2
0.784;5.904;118.3;22.2
0.791;5.897;119.4;22.2
0.799;5.908;120.6;22.2
0.806;5.919;121.7;22.2
0.814;5.931;122.9;22.2
0.822;5.936;124.0;22.2
0.829;5.908;125.1;22.2
0.837;5.847;126.3;22.2
0.845;5.741;127.4;22.2
0.852;5.721;128.6;22.2
0.860;5.727;129.7;22.2
0.867;5.762;130.8;22.2
0.875;5.784;132.0;22.2
0.883;5.806;133.1;22.2
0.890;5.774;134.3;22.2
0.898;5.732;135.4;22.2
0.905;5.694;136.5;22.2
0.913;5.624;137.7;22.2
0.921;5.567;138.8;22.2
0.928;5.542;140.0;22.2
0.936;5.587;141.1;22.2
0.943;5.621;142.3;22.2
0.951;5.627;143.4;22.2
0.959;5.609;144.5;22.2
0.966;5.572;145.7;22.2
0.974;5.540;146.8;22.2
0.982;5.462;148.0;22.2
0.989;5.321;149.1;22.2
0.997;5.309;150.2;22.2
1.004;5.315;151.4;22.2
1.012;5.365;152.5;22.2
1.020;5.399;153.7;22.2
1.027;5.374;154.8;22.2
1.035;5.325;155.9;22.2
1.042;5.254;157.1;22.2
1.050;5.184;158.2;22.2
1.058;5.157;159.4;22.2
1.065;5.160;160.5;22.2
1.073;5.179;161.7;22.2
1.081;5.171;162.8;22.2
1.088;5.158;163.9;22.2
1.096;5.048;165.1;22.2
1.103;4.968;166.2;22.2
1.109;5.037;167.2;22.2
1.111;5.025;167.5;22.2
1.111;5.025;167.6;22.2
1.113;5.004;167.9;22.2
1.115;4.988;168.3;22.2
1.117;4.973;168.7;22.2
1.117;4.973;168.7;22.2
1.119;4.967;169.1;22.2
1.121;4.942;169.4;22.2
1.131;4.651;191.1;22.4
1.141;4.679;202.7;22.4
1.151;4.469;214.3;22.4
1.161;4.496;225.9;22.4
1.171;4.388;237.5;22.4
1.181;4.217;249.1;22.4
1.191;4.247;260.7;22.4
1.201;4.077;272.3;22.4
1.211;4.011;283.9;22.5
1.221;4.027;295.5;22.4
1.231;3.863;307.1;22.4
1.241;3.921;318.7;22.4
1.251;3.777;330.3;22.4
1.261;3.701;341.9;22.4
1.271;3.761;353.5;22.4
1.281;3.744;365.1;22.4
1.291;3.642;376.7;22.4
1.301;3.563;388.3;22.5
1.311;3.568;399.8;22.5
1.321;3.607;411.4;22.4
1.331;3.456;423.0;22.5
1.331;3.575;423.2;22.5
1.341;3.437;434.8;22.4
1.341;3.547;435.0;22.4
1.351;3.477;446.6;22.4
1.351;3.509;448.3;22.4
1.361;3.470;459.9;22.4
1.361;3.496;462.4;22.4
1.371;3.391;474.0;22.4
1.371;3.382;484.1;22.4
