ml;pH;sec;°C
0.000;8.265;0.0;20.7
0.000;8.248;0.4;20.7
0.000;8.245;0.8;20.7
0.007;8.194;1.9;20.7
0.015;8.139;3.0;20.7
0.022;8.184;4.2;20.7
0.030;8.266;5.3;20.7
0.038;8.281;6.5;20.7
0.045;8.243;7.6;20.7
0.053;8.183;8.7;20.7
0.060;8.046;9.9;20.7
0.068;8.008;11.0;20.7
0.076;8.005;12.2;20.7
0.083;8.004;13.3;20.7
0.091;8.021;14.5;20.7
0.098;8.046;15.6;20.7
0.106;8.012;16.7;20.7
0.114;7.953;17.9;20.7
0.121;7.875;19.0;20.7
0.129;7.811;20.2;20.7
0.136;7.735;21.3;20.7
0.144;7.687;22.4;20.7
0.152;7.671;23.6;20.7
0.159;7.666;24.7;20.7
0.167;7.678;25.9;20.7
0.175;7.625;27.0;20.7
0.182;7.560;28.1;20.7
0.190;7.481;29.3;20.7
0.197;7.370;30.4;20.7
0.205;7.308;31.6;20.7
0.213;7.300;32.7;20.7
0.220;7.304;33.8;20.7
0.228;7.298;35.0;20.7
0.235;7.292;36.1;20.7
0.243;7.277;37.3;20.7
0.251;7.216;38.4;20.7
0.258;7.129;39.5;20.7
0.266;7.068;40.7;20.7
0.273;7.068;41.8;20.7
0.281;7.083;43.0;20.7
0.289;7.126;44.1;20.7
0.296;7.084;45.3;20.7
0.304;7.007;46.4;20.7
0.312;6.948;47.5;20.7
0.319;6.954;48.7;20.7
0.327;6.992;49.8;20.7
0.334;7.015;51.0;20.7
0.342;6.978;52.1;20.7
0.350;6.924;53.2;20.7
0.357;6.840;54.4;20.7
0.365;6.852;55.5;20.7
0.373;6.897;56.7;20.7
0.380;6.903;57.8;20.7
0.388;6.871;59.0;20.7
0.395;6.815;60.1;20.7
0.403;6.763;61.2;20.7
0.411;6.722;62.4;20.7
0.418;6.742;63.5;20.7
0.426;6.787;64.7;20.7
0.433;6.799;65.8;20.7
0.441;6.762;66.9;20.7
0.449;6.703;68.1;20.7
0.456;6.640;69.2;20.7
0.464;6.649;70.4;20.7
0.471;6.709;71.5;20.7
0.479;6.693;72.6;20.7
0.487;6.661;73.8;20.7
0.494;6.575;74.9;20.7
0.502;6.563;76.1;20.7
0.510;6.589;77.2;20.7
0.517;6.628;78.4;20.7
0.525;6.621;79.5;20.7
0.532;6.540;80.6;20.7
0.540;6.486;81.8;20.7
0.548;6.490;82.9;20.7
0.555;6.554;84.1;20.7
0.563;6.557;85.2;20.7
0.571;6.528;86.3;20.7
0.578;6.457;87.5;20.7
0.586;6.416;88.6;20.7
0.593;6.408;89.8;20.7
0.601;6.470;90.9;20.7
0.609;6.477;92.1;20.7
0.616;6.445;93.2;20.7
0.624;6.374;94.3;20.7
0.631;6.325;95.5;20.7
0.639;6.347;96.6;20.7
0.647;6.390;97.8;20.7
0.654;6.395;98.9;20.7
0.662;6.348;100.0;20.7
0.669;6.309;101.2;20.7
0.677;6.266;102.3;20.7
0.685;6.243;103.5;20.7
0.692;6.273;104.6;20.7
0.700;6.308;105.7;20.7
0.708;6.322;106.9;20.7
0.715;6.291;108.0;20.7
0.723;6.235;109.2;20.7
0.730;6.197;110.3;20.7
0.738;6.211;111.5;20.7
0.746;6.243;112.6;20.7
0.753;6.248;113.7;20.7
0.761;6.213;114.9;20.7
0.768;6.139;116.0;20.7
0.776;6.089;117.2;20.7
0.784;6.101;118.3;20.7
0.791;6.121;119.4;20.7
0.799;6.150;120.6;20.7
0.807;6.138;121.7;20.7
0.814;6.106;122.9;20.7
0.822;6.073;124.0;20.7
0.829;6.006;125.1;20.7
0.837;5.990;126.3;20.7
0.845;6.016;127.4;20.7
0.852;6.064;128.6;20.7
0.860;6.059;129.7;20.7
0.867;6.007;130.9;20.7
0.875;5.960;132.0;20.7
0.883;5.959;133.1;20.7
0.890;5.971;134.3;20.7
0.898;6.002;135.4;20.7
