ml;pH;sec;°C
0.860;5.867;129.7;21.6
0.867;5.889;130.8;21.6
0.875;5.903;132.0;21.6
0.883;5.938;133.1;21.6
0.890;5.948;134.3;21.6
0.898;5.955;135.4;21.6
0.905;5.931;136.5;21.6
0.913;5.910;137.7;21.6
0.921;5.792;138.8;21.6
0.928;5.811;140.0;21.6
0.936;5.706;141.1;21.6
0.943;5.733;142.3;21.6
0.951;5.777;143.4;21.6
0.959;5.806;144.5;21.6
0.966;5.801;145.7;21.6
0.974;5.805;146.8;21.6
0.981;5.768;148.0;21.6
0.989;5.734;149.1;21.6
0.997;5.679;150.2;21.6
1.004;5.697;151.4;21.6
1.012;5.745;152.5;21.6
1.020;5.737;153.7;21.6
1.027;5.699;154.8;21.6
1.035;5.680;155.9;21.6
1.042;5.629;157.1;21.6
1.050;5.627;158.2;21.6
1.058;5.587;159.4;21.6
1.065;5.633;160.5;21.6
1.073;5.628;161.7;21.6
1.080;5.613;162.8;21.6
1.088;5.581;163.9;21.6
1.096;5.557;165.1;21.6
1.103;5.569;166.2;21.6
1.111;5.600;167.4;21.6
1.119;5.593;168.5;21.6
1.126;5.543;169.6;21.6
1.134;5.500;170.8;21.6
1.141;5.454;171.9;21.6
1.149;5.445;173.1;21.6
1.157;5.494;174.2;21.6
1.164;5.459;175.4;21.6
1.172;5.358;176.5;21.6
1.180;5.178;177.6;21.6
1.187;5.201;178.8;21.6
1.195;5.286;179.9;21.6
1.202;5.350;181.1;21.6
1.210;5.315;182.2;21.6
1.218;5.279;183.3;21.6
1.225;5.226;184.5;21.6
1.233;5.221;185.6;21.6
1.240;5.273;186.8;21.6
1.248;5.200;187.9;21.6
1.256;5.233;189.0;21.6
1.263;5.202;190.2;21.6
1.271;5.199;191.3;21.6
1.278;5.122;192.5;21.6
1.286;5.140;193.6;21.6
1.294;5.089;194.8;21.6
1.301;5.109;195.9;21.6
1.309;5.088;197.0;21.6
1.317;5.067;198.2;21.6
1.324;5.004;199.3;21.6
1.330;4.984;200.3;21.6
1.332;4.995;200.6;21.6
1.332;4.995;200.6;21.6
1.334;4.990;201.0;21.6
1.336;4.959;201.4;21.6
1.338;4.954;201.8;21.6
1.338;4.954;201.8;21.6
1.340;4.938;202.2;21.6
1.350;4.857;223.8;21.8
1.360;4.792;235.4;21.8
1.370;4.727;247.0;21.8
1.380;4.705;258.6;21.8
1.390;4.676;270.2;21.8
1.400;4.593;281.8;21.8
1.410;4.533;293.4;21.8
1.420;4.462;305.0;21.8
1.430;4.372;316.6;21.8
1.440;4.276;328.2;21.8
1.450;4.218;339.8;21.8
1.460;4.124;351.4;21.8
1.470;4.043;363.0;21.9
1.480;3.994;374.6;21.9
1.490;3.925;386.2;21.9
1.500;3.801;397.8;21.9
1.510;3.881;409.4;21.8
1.520;3.811;421.0;21.9
1.530;3.767;432.6;21.9
1.540;3.694;444.2;21.9
1.550;3.603;455.8;21.9
1.560;3.668;467.4;21.8
1.570;3.668;479.0;21.8
1.580;3.626;490.6;21.9
1.590;3.622;502.2;21.9
1.600;3.587;513.8;21.9
1.610;3.473;525.4;21.9
1.610;3.498;525.8;21.9
1.620;3.395;537.4;21.9
1.620;3.526;537.6;21.9
1.630;3.492;549.1;21.9
1.630;3.506;549.5;21.9
1.640;3.381;561.1;21.9
1.640;3.495;565.3;21.9
1.650;3.482;576.9;21.9
1.650;3.434;587.0;21.9
