ml;pH;sec;°C
1.066;5.679;160.5;21.9
1.073;5.703;161.7;21.9
1.081;5.709;162.8;21.9
1.088;5.718;164.0;21.9
1.096;5.697;165.1;21.9
1.104;5.680;166.2;21.9
1.111;5.612;167.4;21.9
1.119;5.591;168.5;21.9
1.126;5.593;169.7;21.9
1.134;5.606;170.8;21.9
1.142;5.608;172.0;21.9
1.149;5.610;173.1;21.9
1.157;5.582;174.2;21.9
1.164;5.610;175.4;21.9
1.172;5.509;176.5;21.9
1.180;5.479;177.7;21.9
1.187;5.444;178.8;21.9
1.195;5.466;179.9;21.9
1.203;5.491;181.1;21.9
1.210;5.475;182.2;21.9
1.218;5.438;183.4;21.9
1.225;5.390;184.5;21.9
1.233;5.358;185.6;21.9
1.241;5.341;186.8;21.9
1.248;5.359;187.9;21.9
1.256;5.361;189.1;21.9
1.263;5.353;190.2;21.9
1.271;5.317;191.4;21.9
1.279;5.265;192.5;21.9
1.286;5.224;193.6;21.9
1.294;5.199;194.8;21.9
1.302;5.210;195.9;21.9
1.309;5.220;197.1;21.9
1.317;5.183;198.2;21.9
1.324;5.156;199.3;21.9
1.332;5.093;200.5;21.9
1.340;5.053;201.6;21.9
1.347;5.006;202.8;21.9
1.355;4.973;203.9;21.9
1.362;4.946;205.0;21.9
1.367;4.931;205.8;21.9
1.377;4.833;227.5;22.0
1.387;4.704;239.1;22.1
1.397;4.685;250.7;22.0
1.407;4.649;262.3;22.0
1.417;4.589;273.9;22.0
1.427;4.410;285.5;22.1
1.437;4.407;297.1;22.0
1.447;4.331;308.7;22.1
1.457;4.264;320.3;22.0
1.467;4.143;331.9;22.1
1.477;4.104;343.5;22.0
1.487;4.080;355.1;22.0
1.497;3.946;366.7;22.0
1.507;3.961;378.3;22.0
1.517;3.820;389.9;22.1
1.527;3.826;401.5;22.1
1.537;3.824;413.1;22.0
1.547;3.664;424.7;22.1
1.557;3.681;436.3;22.1
1.567;3.721;447.8;22.0
1.577;3.563;459.4;22.0
1.587;3.590;471.0;22.1
1.597;3.614;482.6;22.0
1.607;3.478;494.2;22.1
1.607;3.566;494.4;22.1
1.617;3.447;506.0;22.0
1.617;3.572;506.2;22.0
1.627;3.423;517.8;22.0
1.627;3.556;518.0;22.0
1.637;3.487;529.6;22.0
1.637;3.500;532.8;22.0
1.647;3.422;544.4;22.0
1.647;3.512;545.0;22.0
1.657;3.337;556.6;22.0
1.657;3.378;566.7;22.0
