ml;pH;sec;°C
0.631;6.436;95.4;21.3
0.639;6.379;96.6;21.3
0.646;6.288;97.7;21.3
0.654;6.256;98.9;21.3
0.661;6.253;100.0;21.3
0.669;6.292;101.1;21.3
0.677;6.340;102.3;21.3
0.684;6.375;103.4;21.3
0.692;6.319;104.6;21.3
0.700;6.227;105.7;21.3
0.707;6.139;106.8;21.3
0.715;6.143;108.0;21.3
0.722;6.226;109.1;21.3
0.730;6.283;110.3;21.3
0.738;6.285;111.4;21.3
0.745;6.186;112.6;21.3
0.753;6.111;113.7;21.3
0.760;6.095;114.8;21.3
0.768;6.158;116.0;21.3
0.776;6.216;117.1;21.3
0.783;6.203;118.3;21.3
0.791;6.141;119.4;21.3
0.798;6.110;120.5;21.3
0.806;6.032;121.7;21.3
0.814;6.048;122.8;21.3
0.821;6.097;124.0;21.3
0.829;6.128;125.1;21.3
0.837;6.127;126.2;21.3
0.844;6.077;127.4;21.3
0.852;6.018;128.5;21.3
0.859;5.959;129.7;21.3
0.867;5.957;130.8;21.3
0.875;6.015;131.9;21.3
0.882;6.047;133.1;21.3
0.890;6.070;134.2;21.3
0.897;6.008;135.4;21.3
0.905;5.944;136.5;21.3
0.913;5.886;137.7;21.3
0.920;5.874;138.8;21.3
0.928;5.887;139.9;21.3
0.935;5.938;141.1;21.3
0.943;5.987;142.2;21.3
0.951;5.977;143.4;21.3
0.958;5.894;144.5;21.3
0.966;5.839;145.6;21.3
0.974;5.798;146.8;21.3
0.981;5.779;147.9;21.3
0.989;5.801;149.1;21.3
0.996;5.825;150.2;21.3
1.004;5.867;151.3;21.3
1.012;5.872;152.5;21.3
1.019;5.871;153.6;21.3
1.027;5.801;154.8;21.3
1.034;5.704;155.9;21.3
1.042;5.674;157.0;21.3
1.050;5.685;158.2;21.3
1.057;5.707;159.3;21.3
1.065;5.755;160.5;21.3
1.072;5.785;161.6;21.3
1.080;5.783;162.7;21.3
1.088;5.722;163.9;21.3
1.095;5.689;165.0;21.3
1.103;5.604;166.2;21.3
1.111;5.584;167.3;21.3
1.118;5.626;168.5;21.3
1.126;5.640;169.6;21.3
1.133;5.681;170.7;21.3
1.141;5.681;171.9;21.3
1.149;5.633;173.0;21.3
1.156;5.554;174.2;21.3
1.164;5.499;175.3;21.3
1.171;5.466;176.4;21.3
1.179;5.455;177.6;21.3
1.187;5.459;178.7;21.3
1.194;5.495;179.9;21.3
1.202;5.518;181.0;21.3
1.209;5.544;182.1;21.3
1.217;5.505;183.3;21.3
1.225;5.454;184.4;21.3
1.232;5.382;185.6;21.3
1.240;5.321;186.7;21.3
1.248;5.303;187.8;21.3
1.255;5.321;189.0;21.3
1.263;5.339;190.1;21.3
1.270;5.377;191.3;21.3
1.278;5.368;192.4;21.3
1.286;5.311;193.5;21.3
1.293;5.214;194.7;21.3
1.301;5.159;195.8;21.3
1.308;5.244;197.0;21.3
1.316;5.255;198.1;21.3
1.324;5.203;199.3;21.3
1.331;5.105;200.4;21.3
1.339;5.048;201.5;21.3
1.346;5.018;202.7;21.3
1.354;5.036;203.8;21.3
1.362;5.071;205.0;21.3
1.369;5.058;206.1;21.3
1.369;5.058;206.1;21.3
1.371;5.065;206.5;21.3
1.373;5.044;206.9;21.3
1.375;5.023;207.2;21.3
1.375;5.023;207.2;21.3
1.377;5.004;207.6;21.3
1.379;4.994;208.0;21.3
1.381;4.966;208.4;21.3
1.381;4.966;208.4;21.3
1.383;4.927;208.8;21.3
1.393;4.779;230.4;21.9
1.403;4.771;242.0;21.9
1.413;4.673;253.6;21.9
1.423;4.521;265.2;21.9
1.433;4.617;276.8;21.9
1.443;4.415;288.4;21.9
1.453;4.317;300.0;21.9
1.463;4.329;311.6;21.9
1.473;4.148;323.2;21.9
1.483;4.235;334.8;21.9
1.493;4.017;346.4;21.9
1.503;4.103;358.0;21.9
1.513;3.865;369.5;21.9
1.523;4.005;381.1;21.9
1.533;3.770;392.7;21.9
1.543;3.894;404.3;21.9
1.553;3.663;415.9;21.9
1.563;3.773;427.5;21.9
1.573;3.649;439.1;21.9
1.583;3.562;450.7;21.9
1.593;3.707;462.3;21.9
1.603;3.491;473.9;22.0
1.603;3.678;474.1;22.0
1.613;3.556;485.7;21.9
1.623;3.447;497.3;22.0
1.623;3.608;497.5;22.0
1.633;3.401;509.1;22.0
1.633;3.598;509.2;22.0
1.643;3.377;520.8;22.0
1.643;3.578;521.0;22.0
1.653;3.360;532.6;21.9
1.653;3.553;532.8;21.9
1.663;3.338;544.4;22.0
1.663;3.530;544.6;22.0
1.673;3.370;556.2;21.9
1.673;3.498;557.9;21.9
1.683;3.336;569.5;21.9
1.683;3.500;570.8;21.9
1.693;3.419;582.4;21.9
1.693;3.260;592.5;21.9
