ml;pH;sec;°C
0.000;8.207;0.0;21.3
0.000;8.185;0.4;21.3
0.000;8.163;0.8;21.3
0.007;8.099;1.9;21.3
0.015;8.045;3.0;21.3
0.022;8.028;4.2;21.3
0.030;8.070;5.3;21.3
0.037;8.123;6.5;21.3
0.045;8.106;7.6;21.3
0.053;8.021;8.7;21.3
0.060;7.930;9.9;21.3
0.068;7.926;11.0;21.3
0.076;7.972;12.2;21.3
0.083;8.001;13.3;21.3
0.091;7.990;14.5;21.3
0.098;7.915;15.6;21.3
0.106;7.822;16.7;21.3
0.114;7.720;17.9;21.3
0.121;7.684;19.0;21.3
0.129;7.673;20.2;21.3
0.136;7.667;21.3;21.3
0.144;7.554;22.4;21.3
0.152;7.509;23.6;21.3
0.159;7.420;24.7;21.3
0.167;7.318;25.9;21.3
0.175;7.322;27.0;21.3
0.182;7.363;28.1;21.3
0.190;7.396;29.3;21.3
0.197;7.315;30.4;21.3
0.205;7.340;31.6;21.3
0.213;7.225;32.7;21.3
0.220;7.073;33.8;21.3
0.228;7.034;35.0;21.3
0.235;7.048;36.1;21.3
0.243;7.073;37.3;21.3
0.251;7.100;38.4;21.3
0.258;7.085;39.5;21.3
0.266;7.026;40.7;21.3
0.273;7.010;41.8;21.3
0.281;6.867;43.0;21.3
0.289;6.854;44.1;21.3
0.296;6.874;45.2;21.3
0.304;6.885;46.4;21.3
0.311;6.902;47.5;21.3
0.319;6.837;48.7;21.3
0.327;6.768;49.8;21.3
0.334;6.726;51.0;21.3
0.342;6.709;52.1;21.3
0.350;6.704;53.2;21.3
0.357;6.684;54.4;21.3
0.365;6.712;55.5;21.3
0.372;6.725;56.7;21.3
0.380;6.695;57.8;21.3
0.388;6.572;58.9;21.3
0.395;6.537;60.1;21.3
0.403;6.510;61.2;21.3
0.410;6.569;62.4;21.3
0.418;6.559;63.5;21.3
0.426;6.588;64.6;21.3
0.433;6.496;65.8;21.3
0.441;6.465;66.9;21.3
0.448;6.414;68.1;21.3
0.456;6.324;69.2;21.3
0.464;6.329;70.3;21.3
0.471;6.421;71.5;21.3
0.479;6.460;72.6;21.3
0.487;6.468;73.8;21.3
0.494;6.437;74.9;21.3
0.502;6.389;76.1;21.3
0.509;6.341;77.2;21.3
0.517;6.298;78.3;21.3
0.525;6.366;79.5;21.3
0.532;6.370;80.6;21.3
0.540;6.314;81.8;21.3
0.547;6.297;82.9;21.3
0.555;6.245;84.0;21.3
0.563;6.231;85.2;21.3
0.570;6.199;86.3;21.3
0.578;6.026;87.5;21.3
0.585;6.051;88.6;21.3
0.593;6.151;89.7;21.3
0.601;6.189;90.9;21.3
0.608;6.138;92.0;21.3
0.616;6.086;93.2;21.3
0.624;6.050;94.3;21.3
0.631;6.062;95.4;21.3
0.639;6.121;96.6;21.3
0.646;6.177;97.7;21.3
0.654;6.197;98.9;21.3
0.662;6.170;100.0;21.3
0.669;6.144;101.1;21.3
0.677;6.094;102.3;21.3
0.684;6.051;103.4;21.3
0.692;6.068;104.6;21.3
0.700;6.083;105.7;21.3
0.707;6.050;106.9;21.3
0.715;6.119;108.0;21.3
0.722;6.113;109.1;21.3
0.730;6.003;110.3;21.3
0.738;5.968;111.4;21.3
0.745;5.950;112.6;21.3
0.753;5.945;113.7;21.3
0.761;5.967;114.8;21.3
0.768;5.997;116.0;21.3
0.776;6.031;117.1;21.3
0.783;6.041;118.3;21.3
0.791;6.016;119.4;21.3
0.799;5.984;120.5;21.3
0.806;5.956;121.7;21.3
0.814;5.917;122.8;21.3
0.821;5.905;124.0;21.3
0.829;5.891;125.1;21.3
0.837;5.900;126.2;21.3
0.844;5.928;127.4;21.3
0.852;5.902;128.5;21.3
0.859;5.898;129.7;21.3
0.867;5.857;130.8;21.3
0.875;5.833;131.9;21.3
0.882;5.835;133.1;21.3
0.890;5.736;134.2;21.3
0.898;5.746;135.4;21.3
0.905;5.807;136.5;21.3
0.913;5.822;137.7;21.3
0.920;5.764;138.8;21.3
0.928;5.713;139.9;21.3
0.936;5.664;141.1;21.3
0.943;5.570;142.2;21.3
0.951;5.555;143.4;21.3
0.958;5.582;144.5;21.3
0.966;5.647;145.6;21.3
0.974;5.664;146.8;21.3
0.981;5.677;147.9;21.3
0.989;5.650;149.1;21.3
0.996;5.664;150.2;21.3
1.004;5.640;151.3;21.3
1.012;5.615;152.5;21.3
1.019;5.604;153.6;21.3
1.027;5.589;154.8;21.3
1.034;5.504;155.9;21.3
1.042;5.519;157.0;21.3
1.050;5.555;158.2;21.3
1.057;5.572;159.3;21.3
1.065;5.574;160.5;21.3
1.073;5.490;161.6;21.3
