ml;pH;sec;°C
0.000;8.121;0.0;21.8
0.000;8.114;0.4;21.8
0.000;8.107;0.8;21.8
0.007;8.108;1.9;21.8
0.015;8.110;3.0;21.8
0.022;8.179;4.2;21.8
0.030;8.614;5.3;21.8
0.038;7.845;6.5;21.8
0.045;8.143;7.6;21.8
0.053;8.118;8.8;21.8
0.060;8.059;9.9;21.8
0.068;7.998;11.0;21.8
0.076;7.958;12.2;21.8
0.083;7.951;13.3;21.8
0.091;7.930;14.5;21.8
0.098;7.956;15.6;21.8
0.106;7.971;16.7;21.8
0.114;7.944;17.9;21.8
0.121;7.919;19.0;21.8
0.129;7.897;20.2;21.8
0.136;7.828;21.3;21.8
0.144;7.758;22.4;21.8
0.152;7.689;23.6;21.8
0.159;7.635;24.7;21.8
0.167;7.571;25.9;21.8
0.175;7.524;27.0;21.8
0.182;7.514;28.1;21.8
0.190;7.513;29.3;21.8
0.197;7.487;30.4;21.8
0.205;7.462;31.6;21.8
0.213;7.419;32.7;21.8
0.220;7.391;33.8;21.8
0.228;7.331;35.0;21.8
0.235;7.282;36.1;21.8
0.243;7.213;37.3;21.8
0.251;7.163;38.4;21.8
0.258;7.121;39.5;21.8
0.266;7.086;40.7;21.8
0.273;7.063;41.8;21.8
0.281;7.064;43.0;21.8
0.289;7.064;44.1;21.8
0.296;7.077;45.3;21.8
0.304;7.075;46.4;21.8
0.312;7.060;47.5;21.8
0.319;7.035;48.7;21.8
0.327;7.026;49.8;21.8
0.334;6.983;51.0;21.8
0.342;6.928;52.1;21.8
0.350;6.871;53.2;21.8
0.357;6.852;54.4;21.8
0.365;6.822;55.5;21.8
0.372;6.802;56.7;21.8
0.380;6.797;57.8;21.8
0.388;6.801;58.9;21.8
0.395;6.827;60.1;21.8
0.403;6.836;61.2;21.8
0.410;6.828;62.4;21.8
0.418;6.801;63.5;21.8
0.426;6.792;64.6;21.8
0.433;6.734;65.8;21.8
0.441;6.688;66.9;21.8
0.449;6.644;68.1;21.8
0.456;6.624;69.2;21.8
0.464;6.616;70.3;21.8
0.471;6.637;71.5;21.8
0.479;6.636;72.6;21.8
0.487;6.648;73.8;21.8
0.494;6.644;74.9;21.8
0.502;6.657;76.1;21.8
0.509;6.645;77.2;21.8
0.517;6.621;78.3;21.8
0.525;6.580;79.5;21.8
0.532;6.553;80.6;21.8
0.540;6.509;81.8;21.8
0.547;6.478;82.9;21.8
0.555;6.466;84.0;21.8
0.563;6.447;85.2;21.8
0.570;6.450;86.3;21.8
0.578;6.463;87.5;21.8
0.585;6.474;88.6;21.8
0.593;6.477;89.7;21.8
0.601;6.476;90.9;21.8
0.608;6.468;92.0;21.8
0.616;6.452;93.2;21.8
0.624;6.429;94.3;21.8
0.631;6.365;95.4;21.8
0.639;6.340;96.6;21.8
0.646;6.317;97.7;21.8
0.654;6.308;98.9;21.8
0.662;6.322;100.0;21.8
0.669;6.322;101.1;21.8
0.677;6.341;102.3;21.8
0.684;6.342;103.4;21.8
0.692;6.335;104.6;21.8
