ml;pH;sec;°C
0.555;5.954;84.1;21.2
0.563;5.898;85.2;21.2
0.571;5.908;86.4;21.2
0.578;5.927;87.5;21.2
0.586;5.934;88.6;21.2
0.593;5.945;89.8;21.2
0.601;5.919;90.9;21.2
0.609;5.878;92.1;21.2
0.616;5.836;93.2;21.2
0.624;5.790;94.4;21.2
0.631;5.745;95.5;21.2
0.639;5.731;96.6;21.2
0.647;5.749;97.8;21.2
0.654;5.708;98.9;21.2
0.662;5.724;100.1;21.2
0.670;5.752;101.2;21.2
0.677;5.756;102.3;21.2
0.685;5.784;103.5;21.2
0.692;5.757;104.6;21.2
0.700;5.716;105.8;21.2
0.708;5.655;106.9;21.2
0.715;5.666;108.0;21.2
0.723;5.610;109.2;21.2
0.730;5.629;110.3;21.2
0.738;5.640;111.5;21.2
0.746;5.650;112.6;21.2
0.753;5.577;113.7;21.2
0.761;5.535;114.9;21.2
0.768;5.525;116.0;21.2
0.776;5.480;117.2;21.2
0.784;5.559;118.3;21.2
0.791;5.485;119.5;21.2
0.799;5.433;120.6;21.2
0.807;5.426;121.7;21.2
0.814;5.396;122.9;21.2
0.822;5.439;124.0;21.2
0.829;5.446;125.2;21.2
0.837;5.456;126.3;21.2
0.845;5.451;127.4;21.2
0.852;5.436;128.6;21.2
0.860;5.398;129.7;21.2
0.867;5.325;130.9;21.2
0.875;5.298;132.0;21.2
0.883;5.319;133.1;21.2
0.890;5.265;134.3;21.2
0.898;5.261;135.4;21.2
0.906;5.285;136.6;21.2
0.913;5.278;137.7;21.2
0.921;5.242;138.9;21.2
0.928;5.236;140.0;21.2
0.936;5.178;141.1;21.2
0.944;5.111;142.3;21.2
0.951;5.069;143.4;21.2
0.959;4.986;144.6;21.2
0.966;5.049;145.7;21.2
0.974;5.032;146.8;21.2
0.982;5.040;148.0;21.2
0.984;5.009;148.4;21.2
0.986;5.035;148.7;21.2
0.988;5.040;149.1;21.2
0.993;5.028;149.9;21.2
0.995;5.019;150.3;21.2
0.995;5.019;150.3;21.2
1.002;4.932;151.4;21.2
1.002;4.962;161.5;21.4
1.002;4.962;161.5;21.4
1.002;5.040;161.7;21.4
1.009;5.015;162.8;21.4
1.011;4.947;163.2;21.4
1.013;4.900;163.6;21.4
1.023;4.882;185.2;21.4
1.033;4.857;196.8;21.4
1.043;4.738;208.4;21.4
1.053;4.643;220.0;21.5
1.063;4.645;231.6;21.4
1.073;4.486;243.2;21.5
1.083;4.473;254.8;21.5
1.093;4.322;266.4;21.5
1.103;4.283;278.0;21.5
1.113;4.148;289.6;21.5
1.123;4.119;301.2;21.5
1.133;4.052;312.8;21.5
1.143;3.913;324.4;21.5
1.153;3.919;336.0;21.5
1.163;3.803;347.6;21.5
1.173;3.826;359.2;21.5
1.183;3.704;370.8;21.5
1.193;3.734;382.4;21.5
1.203;3.630;394.0;21.6
1.213;3.670;405.6;21.5
1.223;3.576;417.2;21.6
1.233;3.591;428.8;21.5
1.243;3.577;440.4;21.5
1.253;3.481;452.0;21.6
1.253;3.554;452.2;21.6
1.263;3.449;463.8;21.6
1.263;3.531;464.0;21.6
1.273;3.434;475.6;21.6
1.273;3.495;476.5;21.6
1.283;3.406;488.1;21.6
1.283;3.467;498.2;21.6
