ml;pH;sec;°C
0.000;8.233;0.0;20.6
0.000;8.241;0.4;20.6
0.000;8.244;0.8;20.6
0.007;8.249;1.9;20.6
0.015;8.304;3.0;20.6
0.022;8.309;4.2;20.6
0.030;8.298;5.3;20.6
0.038;8.258;6.5;20.6
0.045;8.135;7.6;20.6
0.053;8.057;8.8;20.6
0.060;8.078;9.9;20.6
0.068;8.098;11.0;20.6
0.076;8.087;12.2;20.6
0.083;8.103;13.3;20.6
0.091;8.092;14.5;20.6
0.098;8.048;15.6;20.6
0.106;7.981;16.7;20.6
0.114;7.888;17.9;20.6
0.121;7.810;19.0;20.6
0.129;7.752;20.2;20.6
0.137;7.704;21.3;20.6
0.144;7.754;22.4;20.6
0.152;7.754;23.6;20.6
0.159;7.747;24.7;20.6
0.167;7.701;25.9;20.6
0.175;7.666;27.0;20.6
0.182;7.581;28.2;20.6
0.190;7.487;29.3;20.6
0.197;7.372;30.4;20.6
0.205;7.329;31.6;20.6
0.213;7.317;32.7;20.6
0.220;7.293;33.9;20.6
0.228;7.341;35.0;20.6
0.236;7.340;36.1;20.6
0.243;7.291;37.3;20.6
0.251;7.217;38.4;20.6
0.258;7.115;39.6;20.6
0.266;7.064;40.7;20.6
0.274;7.047;41.9;20.6
0.281;7.089;43.0;20.6
0.289;7.083;44.1;20.6
0.296;7.098;45.3;20.6
0.304;7.104;46.4;20.6
0.312;7.081;47.6;20.6
0.319;7.040;48.7;20.6
0.327;6.984;49.8;20.6
0.335;6.892;51.0;20.6
0.342;6.846;52.1;20.6
0.350;6.858;53.3;20.6
0.357;6.872;54.4;20.6
0.365;6.921;55.5;20.6
0.373;6.916;56.7;20.6
0.380;6.906;57.8;20.6
0.388;6.900;59.0;20.6
0.395;6.841;60.1;20.6
0.403;6.775;61.2;20.6
0.411;6.720;62.4;20.6
0.418;6.689;63.5;20.6
0.426;6.674;64.7;20.6
0.433;6.683;65.8;20.6
0.441;6.691;67.0;20.6
0.449;6.757;68.1;20.6
0.456;6.756;69.2;20.6
0.464;6.721;70.4;20.6
0.472;6.652;71.5;20.6
0.479;6.598;72.7;20.6
0.487;6.558;73.8;20.6
0.494;6.552;74.9;20.6
0.502;6.586;76.1;20.6
0.510;6.651;77.2;20.6
0.517;6.648;78.4;20.6
0.525;6.633;79.5;20.6
0.532;6.595;80.7;20.6
0.540;6.534;81.8;20.6
0.548;6.483;82.9;20.6
0.555;6.450;84.1;20.6
0.563;6.424;85.2;20.6
0.571;6.418;86.4;20.6
0.578;6.434;87.5;20.6
0.586;6.467;88.6;20.6
0.593;6.484;89.8;20.6
0.601;6.505;90.9;20.6
0.609;6.490;92.1;20.6
0.616;6.414;93.2;20.6
0.624;6.364;94.3;20.6
0.631;6.338;95.5;20.6
0.639;6.311;96.6;20.6
0.647;6.286;97.8;20.6
0.654;6.289;98.9;20.6
0.662;6.305;100.0;20.6
0.669;6.313;101.2;20.6
0.677;6.339;102.3;20.6
0.685;6.354;103.5;20.6
0.692;6.360;104.6;20.6
0.700;6.326;105.7;20.6
0.708;6.302;106.9;20.6
0.715;6.271;108.0;20.6
0.723;6.220;109.2;20.6
0.730;6.173;110.3;20.6
0.738;6.168;111.4;20.6
0.746;6.170;112.6;20.6
0.753;6.231;113.7;20.6
0.761;6.249;114.9;20.6
0.768;6.238;116.0;20.6
0.776;6.197;117.2;20.6
0.784;6.162;118.3;20.6
0.791;6.125;119.4;20.6
0.799;6.082;120.6;20.6
