ml;pH;sec;°C
1.218;5.528;183.3;21.1
1.225;5.441;184.5;21.1
1.233;5.367;185.6;21.1
1.240;5.281;186.8;21.1
1.248;5.326;187.9;21.1
1.256;5.349;189.0;21.1
1.263;5.372;190.2;21.1
1.271;5.299;191.3;21.1
1.279;5.253;192.5;21.1
1.286;5.176;193.6;21.1
1.294;5.224;194.8;21.1
1.301;5.268;195.9;21.1
1.309;5.265;197.0;21.1
1.317;5.221;198.2;21.1
1.324;5.098;199.3;21.1
1.332;5.040;200.5;21.1
1.339;5.003;201.6;21.1
1.347;5.057;202.7;21.1
1.355;5.060;203.9;21.1
1.357;5.057;204.3;21.1
1.359;5.057;204.6;21.1
1.361;5.044;205.0;21.1
1.361;5.044;205.0;21.1
1.363;5.012;205.4;21.1
1.365;4.992;205.8;21.1
1.367;4.970;206.2;21.1
1.367;4.970;206.2;21.1
1.369;4.944;206.5;21.1
1.379;4.722;228.2;21.5
1.389;4.672;239.8;21.5
1.399;4.740;251.4;21.5
1.409;4.678;263.0;21.5
1.419;4.617;274.6;21.5
1.429;4.530;286.2;21.5
1.439;4.319;297.8;21.5
1.449;4.240;309.4;21.5
1.459;4.210;321.0;21.5
1.469;4.091;332.6;21.5
1.479;4.041;344.2;21.5
1.489;4.118;355.8;21.5
1.499;4.065;367.4;21.5
1.509;3.821;379.0;21.5
1.519;3.967;390.6;21.5
1.529;3.740;402.2;21.6
1.539;3.809;413.8;21.5
1.549;3.759;425.4;21.6
1.559;3.778;437.0;21.5
1.569;3.714;448.6;21.6
1.579;3.682;460.2;21.6
1.589;3.646;471.8;21.5
1.599;3.558;483.4;21.5
1.609;3.508;495.0;21.6
1.619;3.532;506.6;21.5
1.629;3.580;518.2;21.5
1.639;3.557;529.8;21.6
1.649;3.513;541.4;21.6
1.659;3.423;553.0;21.6
1.659;3.507;555.2;21.6
1.669;3.420;566.8;21.6
1.669;3.499;568.7;21.6
1.679;3.471;580.3;21.6
1.679;3.288;590.4;21.6
