ml;pH;sec;°C
0.000;8.301;0.0;21.6
0.000;8.301;0.4;21.6
0.000;8.306;0.8;21.6
0.007;8.290;1.9;21.6
0.015;8.274;3.0;21.6
0.022;8.196;4.2;21.6
0.030;8.127;5.3;21.6
0.037;8.121;6.5;21.6
0.045;8.129;7.6;21.6
0.053;8.210;8.7;21.6
0.060;8.187;9.9;21.6
0.068;8.150;11.0;21.6
0.076;8.092;12.2;21.6
0.083;8.025;13.3;21.6
0.091;7.941;14.5;21.6
0.098;7.932;15.6;21.6
0.106;7.970;16.7;21.6
0.114;7.996;17.9;21.6
0.121;7.983;19.0;21.6
0.129;7.923;20.2;21.6
0.136;7.831;21.3;21.6
0.144;7.760;22.4;21.6
0.152;7.689;23.6;21.6
0.159;7.687;24.7;21.6
0.167;7.702;25.9;21.6
0.175;7.701;27.0;21.6
0.182;7.641;28.1;21.6
0.190;7.564;29.3;21.6
0.197;7.461;30.4;21.6
0.205;7.386;31.6;21.6
0.213;7.343;32.7;21.6
0.220;7.347;33.8;21.6
0.228;7.361;35.0;21.6
0.235;7.345;36.1;21.6
0.243;7.314;37.3;21.6
0.251;7.224;38.4;21.6
0.258;7.102;39.6;21.6
0.266;7.068;40.7;21.6
0.273;7.059;41.8;21.6
0.281;7.077;43.0;21.6
0.289;7.072;44.1;21.6
0.296;7.083;45.3;21.6
0.304;7.054;46.4;21.6
0.312;6.980;47.5;21.6
0.319;6.902;48.7;21.6
0.327;6.883;49.8;21.6
0.334;6.853;51.0;21.6
0.342;6.857;52.1;21.6
0.350;6.871;53.2;21.6
0.357;6.895;54.4;21.6
0.365;6.895;55.5;21.6
0.372;6.845;56.7;21.6
0.380;6.820;57.8;21.6
0.388;6.737;58.9;21.6
0.395;6.675;60.1;21.6
0.403;6.655;61.2;21.6
0.410;6.638;62.4;21.6
0.418;6.682;63.5;21.6
0.426;6.697;64.7;21.6
0.433;6.716;65.8;21.6
0.441;6.711;66.9;21.6
0.449;6.686;68.1;21.6
0.456;6.655;69.2;21.6
0.464;6.628;70.4;21.6
0.471;6.559;71.5;21.6
0.479;6.539;72.6;21.6
0.487;6.550;73.8;21.6
0.494;6.555;74.9;21.6
0.502;6.575;76.1;21.6
0.509;6.607;77.2;21.6
0.517;6.585;78.3;21.6
0.525;6.566;79.5;21.6
0.532;6.529;80.6;21.6
0.540;6.466;81.8;21.6
0.547;6.384;82.9;21.6
0.555;6.374;84.0;21.6
0.563;6.405;85.2;21.6
0.570;6.452;86.3;21.6
0.578;6.464;87.5;21.6
0.585;6.453;88.6;21.6
0.593;6.377;89.7;21.6
0.601;6.322;90.9;21.6
0.608;6.327;92.0;21.6
0.616;6.346;93.2;21.6
0.624;6.376;94.3;21.6
0.631;6.397;95.5;21.6
0.639;6.388;96.6;21.6
0.646;6.344;97.7;21.6
0.654;6.318;98.9;21.6
