ml;pH;sec;°C
0.662;6.245;100.0;21.2
0.669;6.244;101.2;21.2
0.677;6.253;102.3;21.2
0.685;6.282;103.5;21.2
0.692;6.299;104.6;21.2
0.700;6.249;105.8;21.2
0.708;6.189;106.9;21.2
0.715;6.172;108.0;21.2
0.723;6.155;109.2;21.2
0.730;6.173;110.3;21.2
0.738;6.176;111.5;21.2
0.746;6.201;112.6;21.2
0.753;6.174;113.7;21.2
0.761;6.154;114.9;21.2
0.768;6.138;116.0;21.2
0.776;6.077;117.2;21.2
0.784;6.057;118.3;21.2
0.791;6.042;119.4;21.2
0.799;6.051;120.6;21.2
0.806;6.072;121.7;21.2
0.814;6.105;122.9;21.2
0.822;6.091;124.0;21.2
0.829;6.084;125.2;21.2
0.837;6.048;126.3;21.2
0.845;5.993;127.4;21.2
0.852;5.940;128.6;21.2
0.860;5.936;129.7;21.2
0.867;5.944;130.9;21.2
0.875;5.968;132.0;21.2
0.883;5.962;133.1;21.2
0.890;5.966;134.3;21.2
0.898;5.961;135.4;21.2
0.905;5.888;136.6;21.2
0.913;5.846;137.7;21.2
0.921;5.849;138.8;21.2
0.928;5.838;140.0;21.2
0.936;5.859;141.1;21.2
0.944;5.879;142.3;21.2
0.951;5.866;143.4;21.2
0.959;5.849;144.6;21.2
0.966;5.776;145.7;21.2
0.974;5.764;146.8;21.2
0.982;5.770;148.0;21.2
0.989;5.801;149.1;21.2
0.997;5.805;150.3;21.2
1.004;5.806;151.4;21.2
1.012;5.789;152.5;21.2
1.020;5.747;153.7;21.2
1.027;5.703;154.8;21.2
1.035;5.710;156.0;21.2
1.043;5.733;157.1;21.2
1.050;5.715;158.2;21.2
1.058;5.722;159.4;21.2
1.065;5.715;160.5;21.2
1.073;5.686;161.7;21.2
1.081;5.649;162.8;21.2
1.088;5.611;164.0;21.2
1.096;5.601;165.1;21.2
1.103;5.596;166.2;21.2
1.111;5.619;167.4;21.2
1.119;5.611;168.5;21.2
1.126;5.587;169.7;21.2
1.134;5.557;170.8;21.2
1.142;5.533;171.9;21.2
1.149;5.497;173.1;21.2
1.157;5.501;174.2;21.2
1.164;5.546;175.4;21.2
1.172;5.550;176.5;21.2
1.180;5.523;177.7;21.2
1.187;5.446;178.8;21.2
1.195;5.413;179.9;21.2
1.202;5.405;181.1;21.2
1.210;5.387;182.2;21.2
1.218;5.427;183.4;21.2
1.225;5.424;184.5;21.2
1.233;5.408;185.6;21.2
1.241;5.360;186.8;21.2
1.248;5.325;187.9;21.2
1.256;5.246;189.1;21.2
1.263;5.270;190.2;21.2
1.271;5.261;191.3;21.2
1.279;5.265;192.5;21.2
1.286;5.265;193.6;21.2
1.294;5.262;194.8;21.2
1.301;5.228;195.9;21.2
1.309;5.198;197.1;21.2
1.317;5.159;198.2;21.2
1.324;5.123;199.3;21.2
1.332;5.080;200.5;21.2
1.339;5.062;201.6;21.2
1.347;5.025;202.8;21.2
1.355;5.006;203.9;21.2
1.362;5.010;205.0;21.2
1.367;4.984;205.8;21.2
1.369;4.983;206.2;21.2
1.369;4.983;206.2;21.2
1.371;4.973;206.6;21.2
1.373;4.938;206.9;21.2
1.383;4.861;228.6;21.4
1.393;4.755;240.2;21.5
1.403;4.749;251.8;21.4
1.413;4.672;263.4;21.5
1.423;4.583;275.0;21.5
1.433;4.555;286.6;21.5
1.443;4.447;298.2;21.5
1.453;4.416;309.8;21.5
1.463;4.291;321.4;21.5
1.473;4.262;333.0;21.5
1.483;4.172;344.6;21.5
1.493;4.070;356.2;21.5
1.503;4.086;367.8;21.5
1.513;4.057;379.4;21.5
1.523;3.849;391.0;21.6
1.533;3.901;402.6;21.5
1.543;3.868;414.2;21.5
1.553;3.706;425.8;21.6
1.563;3.660;437.4;21.6
1.573;3.745;449.0;21.5
1.583;3.569;460.6;21.6
1.593;3.689;472.2;21.5
1.603;3.518;483.8;21.6
1.613;3.606;495.4;21.6
1.623;3.490;507.0;21.6
1.623;3.636;507.2;21.6
1.633;3.440;518.8;21.6
1.633;3.577;518.9;21.6
1.643;3.404;530.5;21.6
1.643;3.561;530.7;21.6
1.653;3.418;542.3;21.6
1.653;3.531;542.5;21.6
1.663;3.367;554.1;21.6
1.663;3.504;554.3;21.6
1.673;3.345;565.9;21.6
1.673;3.458;576.0;21.6
