ml;pH;sec;°C
0.000;8.137;0.0;21.7
0.000;8.146;0.4;21.7
0.000;8.156;0.8;21.7
0.007;8.202;1.9;21.7
0.015;8.225;3.0;21.7
0.022;8.236;4.2;21.7
0.030;8.196;5.3;21.7
0.038;8.151;6.5;21.7
0.045;8.051;7.6;21.7
0.053;8.026;8.7;21.7
0.060;7.988;9.9;21.7
0.068;7.989;11.0;21.7
0.076;7.987;12.2;21.7
0.083;7.990;13.3;21.7
0.091;8.004;14.4;21.7
0.098;7.961;15.6;21.7
0.106;7.880;16.7;21.7
0.114;7.815;17.9;21.7
0.121;7.765;19.0;21.7
0.129;7.705;20.2;21.7
0.136;7.668;21.3;21.7
0.144;7.667;22.4;21.7
0.152;7.699;23.6;21.7
0.159;7.650;24.7;21.7
0.167;7.575;25.9;21.7
0.175;7.469;27.0;21.7
0.182;7.390;28.1;21.7
0.190;7.341;29.3;21.7
0.197;7.310;30.4;21.7
0.205;7.291;31.6;21.7
0.213;7.315;32.7;21.7
0.220;7.308;33.8;21.7
0.228;7.267;35.0;21.7
0.235;7.194;36.1;21.7
0.243;7.127;37.3;21.7
0.251;7.068;38.4;21.7
0.258;7.063;39.6;21.7
0.266;7.102;40.7;21.7
0.274;7.108;41.8;21.7
0.281;7.094;43.0;21.7
0.289;7.061;44.1;21.7
0.296;7.007;45.3;21.7
0.304;6.928;46.4;21.7
0.312;6.869;47.5;21.7
0.319;6.921;48.7;21.7
0.327;6.829;49.8;21.7
0.334;6.909;51.0;21.7
0.342;6.918;52.1;21.7
0.350;6.909;53.2;21.7
0.357;6.879;54.4;21.7
0.365;6.793;55.5;21.7
0.373;6.731;56.7;21.7
0.380;6.722;57.8;21.7
0.388;6.769;59.0;21.7
0.395;6.801;60.1;21.7
0.403;6.803;61.2;21.7
0.411;6.759;62.4;21.7
0.418;6.696;63.5;21.7
0.426;6.642;64.7;21.7
0.433;6.620;65.8;21.7
0.441;6.624;66.9;21.7
0.449;6.668;68.1;21.7
0.456;6.679;69.2;21.7
0.464;6.703;70.4;21.7
0.471;6.651;71.5;21.7
0.479;6.614;72.6;21.7
0.487;6.518;73.8;21.7
0.494;6.506;74.9;21.7
0.502;6.578;76.1;21.7
0.510;6.582;77.2;21.7
0.517;6.569;78.4;21.7
0.525;6.495;79.5;21.7
0.532;6.434;80.6;21.7
0.540;6.433;81.8;21.7
0.548;6.446;82.9;21.7
0.555;6.447;84.1;21.7
0.563;6.488;85.2;21.7
0.571;6.472;86.4;21.7
0.578;6.405;87.5;21.7
0.586;6.337;88.6;21.7
0.593;6.325;89.8;21.7
0.601;6.353;90.9;21.7
0.609;6.402;92.1;21.7
0.616;6.366;93.2;21.7
0.624;6.314;94.3;21.7
0.631;6.289;95.5;21.7
0.639;6.246;96.6;21.7
0.647;6.275;97.8;21.7
0.654;6.287;98.9;21.7
0.662;6.315;100.1;21.7
0.670;6.322;101.2;21.7
0.677;6.283;102.3;21.7
0.685;6.223;103.5;21.7
0.692;6.184;104.6;21.7
0.700;6.166;105.8;21.7
0.708;6.186;106.9;21.7
0.715;6.215;108.0;21.7
0.723;6.240;109.2;21.7
0.730;6.209;110.3;21.7
0.738;6.179;111.5;21.7
0.746;6.138;112.6;21.7
0.753;6.101;113.7;21.7
0.761;6.093;114.9;21.7
0.768;6.117;116.0;21.7
0.776;6.131;117.2;21.7
0.784;6.159;118.3;21.7
0.791;6.132;119.5;21.7
0.799;6.035;120.6;21.7
0.807;6.033;121.7;21.7
0.814;6.012;122.9;21.7
0.822;6.102;124.0;21.7
0.829;6.090;125.2;21.7
0.837;6.079;126.3;21.7
0.845;6.020;127.4;21.7
0.852;5.983;128.6;21.7
0.860;5.961;129.7;21.7
0.867;5.976;130.9;21.7
0.875;5.989;132.0;21.7
0.883;6.020;133.1;21.7
0.890;5.991;134.3;21.7
0.898;5.964;135.4;21.7
0.906;5.921;136.6;21.7
0.913;5.880;137.7;21.7
0.921;5.873;138.8;21.7
0.928;5.878;140.0;21.7
0.936;5.900;141.1;21.7
0.944;5.907;142.3;21.7
0.951;5.913;143.4;21.7
0.959;5.850;144.6;21.7
0.966;5.814;145.7;21.7
0.974;5.748;146.8;21.7
0.982;5.753;148.0;21.7
0.989;5.764;149.1;21.7
0.997;5.772;150.3;21.7
1.005;5.800;151.4;21.7
1.012;5.804;152.5;21.7
1.020;5.775;153.7;21.7
1.027;5.751;154.8;21.7
1.035;5.713;156.0;21.7
1.043;5.694;157.1;21.7
1.050;5.698;158.2;21.7
1.058;5.719;159.4;21.7
1.065;5.710;160.5;21.7
1.073;5.821;161.7;21.7
1.081;5.682;162.8;21.7
1.088;5.759;164.0;21.7
1.096;5.589;165.1;21.7
1.103;5.568;166.2;21.7
1.111;5.563;167.4;21.7
1.119;5.568;168.5;21.7
1.126;5.596;169.7;21.7
1.134;5.601;170.8;21.7
1.142;5.597;171.9;21.7
1.149;5.528;173.1;21.7
1.157;5.472;174.2;21.7
1.164;5.470;175.4;21.7
1.172;5.472;176.5;21.7
1.180;5.507;177.7;21.7
1.187;5.503;178.8;21.7
1.195;5.484;179.9;21.7
1.202;5.450;181.1;21.7
1.210;5.382;182.2;21.7
1.218;5.318;183.4;21.7
1.225;5.321;184.5;21.7
1.233;5.283;185.6;21.7
