ml;pH;sec;°C
1.195;5.700;179.9;24.0
1.203;5.760;181.1;24.0
1.210;5.824;182.2;24.0
1.218;5.775;183.4;24.0
1.225;5.682;184.5;24.0
1.233;5.604;185.6;24.0
1.241;5.647;186.8;24.0
1.248;5.685;187.9;24.0
1.256;5.744;189.1;24.0
1.263;5.750;190.2;24.0
1.271;5.600;191.4;24.0
1.279;5.532;192.5;24.0
1.286;5.530;193.6;24.0
1.294;5.565;194.8;24.0
1.302;5.653;195.9;24.0
1.309;5.685;197.1;24.0
1.317;5.670;198.2;24.0
1.324;5.556;199.3;24.0
1.332;5.477;200.5;24.0
1.340;5.447;201.6;24.0
1.347;5.521;202.8;24.0
1.355;5.579;203.9;24.0
1.362;5.535;205.0;24.0
1.370;5.374;206.2;24.0
1.378;5.409;207.3;24.0
1.385;5.448;208.5;24.0
1.393;5.501;209.6;24.0
1.401;5.494;210.8;24.0
1.408;5.452;211.9;24.0
1.416;5.371;213.0;24.0
1.423;5.275;214.2;24.0
1.431;5.227;215.3;24.0
1.439;5.218;216.5;24.0
1.446;5.286;217.6;24.0
1.454;5.351;218.7;24.0
1.461;5.350;219.9;24.0
1.469;5.214;221.0;24.0
1.477;5.135;222.2;24.0
1.484;5.089;223.3;24.0
1.492;5.101;224.5;24.0
1.500;5.154;225.6;24.0
1.507;5.183;226.7;24.0
1.515;5.189;227.9;24.0
1.522;5.039;229.0;24.0
1.530;4.978;230.2;24.0
1.536;5.087;231.1;24.0
1.538;5.100;231.5;24.0
1.538;5.100;231.5;24.0
1.540;5.084;231.9;24.0
1.542;5.080;232.3;24.0
1.544;5.067;232.6;24.0
1.544;5.067;232.6;24.0
1.546;5.035;233.0;24.0
1.548;5.015;233.4;24.0
1.550;5.000;233.8;24.0
1.550;5.000;233.8;24.0
1.552;4.954;234.2;24.0
1.554;4.942;234.5;24.0
1.564;4.793;256.2;24.0
1.574;4.712;267.8;24.0
1.584;4.559;279.4;24.0
1.594;4.614;291.0;24.0
1.604;4.523;302.6;24.0
1.614;4.553;314.2;24.0
1.624;4.282;325.8;24.0
1.634;4.417;337.4;23.9
1.644;4.199;349.0;24.0
1.654;4.252;360.6;23.9
1.664;4.132;372.2;24.0
1.674;3.999;383.8;24.0
1.684;4.045;395.4;24.0
1.694;3.952;407.0;23.9
1.704;3.829;418.6;23.9
1.714;3.926;430.2;23.9
1.724;3.874;441.8;23.9
1.734;3.725;453.4;23.9
1.744;3.655;465.0;23.9
1.754;3.737;476.6;23.9
1.764;3.727;488.2;23.9
1.774;3.553;499.8;23.9
1.784;3.697;511.4;23.8
1.794;3.569;523.0;23.9
1.804;3.469;534.5;23.8
1.804;3.666;534.7;23.8
1.814;3.516;546.3;23.9
1.824;3.443;557.9;23.8
1.824;3.601;558.1;23.8
1.834;3.405;569.7;23.8
1.834;3.602;569.9;23.8
1.844;3.407;581.5;23.8
1.844;3.535;581.7;23.8
1.854;3.511;593.3;23.8
1.864;3.360;604.9;23.8
1.864;3.532;605.1;23.8
1.874;3.335;616.7;23.8
1.874;3.517;616.9;23.8
1.884;3.385;628.5;23.8
1.884;3.501;633.4;23.8
1.894;3.338;645.0;23.8
1.894;3.376;655.1;23.8
