ml;pH;sec;°C
0.000;8.132;0.0;22.4
0.000;8.132;0.4;22.4
0.000;8.158;0.8;22.4
0.007;8.207;1.9;22.4
0.015;8.237;3.0;22.4
0.022;8.158;4.2;22.4
0.030;8.049;5.3;22.4
0.037;8.047;6.5;22.4
0.045;8.022;7.6;22.4
0.053;8.032;8.7;22.4
0.060;8.097;9.9;22.4
0.068;8.101;11.0;22.4
0.076;8.062;12.2;22.4
0.083;7.973;13.3;22.4
0.091;7.896;14.5;22.4
0.098;7.875;15.6;22.4
0.106;7.897;16.7;22.4
0.114;7.906;17.9;22.4
0.121;7.904;19.0;22.4
0.129;7.860;20.2;22.4
0.136;7.767;21.3;22.4
0.144;7.713;22.4;22.4
0.152;7.670;23.6;22.4
0.159;7.670;24.7;22.4
0.167;7.691;25.9;22.4
0.174;7.665;27.0;22.4
0.182;7.613;28.1;22.4
0.190;7.486;29.3;22.4
0.197;7.415;30.4;22.4
0.205;7.374;31.6;22.4
0.213;7.411;32.7;22.4
0.220;7.433;33.8;22.4
0.228;7.385;35.0;22.4
0.235;7.286;36.1;22.4
0.243;7.158;37.3;22.4
0.251;7.112;38.4;22.4
0.258;7.095;39.6;22.4
0.266;7.136;40.7;22.4
0.273;7.215;41.8;22.4
0.281;7.145;43.0;22.4
0.289;7.086;44.1;22.4
0.296;6.976;45.3;22.4
0.304;6.948;46.4;22.4
0.312;7.001;47.5;22.4
0.319;7.063;48.7;22.4
0.327;7.013;49.8;22.4
0.334;6.883;51.0;22.4
0.342;6.835;52.1;22.4
0.350;6.803;53.2;22.4
0.357;6.865;54.4;22.4
0.365;6.930;55.5;22.4
0.372;6.945;56.7;22.4
0.380;6.891;57.8;22.4
0.388;6.754;59.0;22.4
0.395;6.761;60.1;22.4
0.403;6.802;61.2;22.4
0.411;6.867;62.4;22.4
0.418;6.866;63.5;22.4
0.426;6.807;64.7;22.4
0.433;6.720;65.8;22.4
0.441;6.671;66.9;22.4
0.449;6.677;68.1;22.4
0.456;6.728;69.2;22.4
0.464;6.737;70.4;22.4
0.471;6.737;71.5;22.4
0.479;6.669;72.6;22.4
0.487;6.569;73.8;22.4
0.494;6.541;74.9;22.4
0.502;6.594;76.1;22.4
0.509;6.658;77.2;22.4
0.517;6.669;78.4;22.4
0.525;6.633;79.5;22.4
0.532;6.575;80.6;22.4
0.540;6.516;81.8;22.4
0.548;6.491;82.9;22.4
0.555;6.542;84.1;22.4
0.563;6.588;85.2;22.4
0.570;6.615;86.3;22.4
0.578;6.593;87.5;22.4
0.586;6.492;88.6;22.4
0.593;6.433;89.8;22.4
0.601;6.385;90.9;22.4
0.608;6.403;92.0;22.4
0.616;6.427;93.2;22.4
0.624;6.465;94.3;22.4
0.631;6.494;95.5;22.4
0.639;6.381;96.6;22.4
0.647;6.292;97.8;22.4
0.654;6.299;98.9;22.4
0.662;6.382;100.0;22.4
0.669;6.435;101.2;22.4
0.677;6.433;102.3;22.4
0.685;6.398;103.5;22.4
0.692;6.322;104.6;22.4
0.700;6.259;105.7;22.4
0.707;6.269;106.9;22.4
0.715;6.296;108.0;22.4
0.723;6.324;109.2;22.4
0.730;6.347;110.3;22.4
0.738;6.320;111.4;22.4
0.745;6.281;112.6;22.4
0.753;6.163;113.7;22.4
0.761;6.166;114.9;22.4
0.768;6.206;116.0;22.4
0.776;6.250;117.1;22.4
0.784;6.306;118.3;22.4
0.791;6.214;119.4;22.4
0.799;6.146;120.6;22.4
0.806;6.155;121.7;22.4
0.814;6.221;122.9;22.4
0.822;6.267;124.0;22.4
0.829;6.238;125.1;22.4
0.837;6.133;126.3;22.4
0.844;6.066;127.4;22.4
0.852;6.123;128.6;22.4
0.860;6.192;129.7;22.4
0.867;6.199;130.8;22.4
0.875;6.149;132.0;22.4
0.883;6.081;133.1;22.4
0.890;5.974;134.3;22.4
0.898;6.007;135.4;22.4
0.905;6.032;136.5;22.4
0.913;6.090;137.7;22.4
0.921;6.106;138.8;22.4
0.928;6.094;140.0;22.4
0.936;6.016;141.1;22.4
0.943;5.943;142.3;22.4
0.951;5.963;143.4;22.4
0.959;6.022;144.5;22.4
0.966;6.014;145.7;22.4
0.974;5.976;146.8;22.4
0.982;5.932;148.0;22.4
0.989;5.868;149.1;22.4
0.997;5.878;150.2;22.4
1.004;5.953;151.4;22.4
1.012;6.002;152.5;22.4
1.020;5.990;153.7;22.4
1.027;5.960;154.8;22.4
1.035;5.896;156.0;22.4
1.042;5.842;157.1;22.4
1.050;5.845;158.2;22.4
1.058;5.869;159.4;22.4
1.065;5.923;160.5;22.4
1.073;5.922;161.7;22.4
1.081;5.883;162.8;22.4
1.088;5.786;163.9;22.4
1.096;5.766;165.1;22.4
1.103;5.720;166.2;22.4
1.111;5.803;167.4;22.4
1.119;5.853;168.5;22.4
1.126;5.838;169.7;22.4
1.134;5.766;170.8;22.4
1.141;5.730;171.9;22.4
1.149;5.685;173.1;22.4
1.157;5.696;174.2;22.4
1.164;5.772;175.4;22.4
1.172;5.730;176.5;22.4
1.179;5.740;177.6;22.4
1.187;5.773;178.8;22.4
1.195;5.690;179.9;22.4
1.202;5.624;181.1;22.4
1.210;5.653;182.2;22.4
1.218;5.710;183.3;22.4
1.225;5.729;184.5;22.4
1.233;5.752;185.6;22.4
1.240;5.722;186.8;22.4
1.248;5.653;187.9;22.4
1.256;5.580;189.0;22.4
1.263;5.560;190.2;22.4
1.271;5.571;191.3;22.4
1.278;5.568;192.5;22.4
1.286;5.615;193.6;22.4
1.294;5.588;194.8;22.4
1.301;5.543;195.9;22.4
1.309;5.494;197.0;22.4
1.317;5.470;198.2;22.4
1.324;5.500;199.3;22.4
1.332;5.529;200.5;22.4
1.339;5.549;201.6;22.4
1.347;5.561;202.7;22.4
1.355;5.497;203.9;22.4
1.362;5.408;205.0;22.4
1.370;5.382;206.2;22.4
1.377;5.288;207.3;22.4
1.385;5.285;208.4;22.4
1.393;5.346;209.6;22.4
1.400;5.378;210.7;22.4
1.408;5.384;211.9;22.4
1.415;5.358;213.0;22.4
1.423;5.274;214.2;22.4
1.431;5.201;215.3;22.4
1.438;5.189;216.4;22.4
1.446;5.197;217.6;22.4
1.454;5.287;218.7;22.4
1.461;5.266;219.9;22.4
1.469;5.174;221.0;22.4
1.476;5.128;222.1;22.4
1.484;5.046;223.3;22.4
1.492;5.085;224.4;22.4
1.499;5.099;225.6;22.4
1.507;5.133;226.7;22.4
1.514;5.111;227.8;22.4
1.522;4.990;229.0;22.4
1.522;4.990;229.0;22.4
1.524;4.928;229.4;22.4
1.534;5.014;251.0;22.7
1.534;5.014;251.0;22.7
1.534;5.014;251.0;22.7
1.534;5.011;251.4;22.7
1.536;5.015;251.8;22.7
1.538;5.014;252.2;22.7
1.540;5.003;252.6;22.7
1.540;5.003;252.6;22.7
1.542;4.997;252.9;22.7
1.544;4.971;253.3;22.7
