ml;pH;sec;°C
0.000;8.039;0.0;23.2
0.000;8.011;0.4;23.2
0.000;7.998;0.8;23.2
0.007;7.998;1.9;23.2
0.015;8.011;3.0;23.2
0.022;8.065;4.2;23.2
0.030;8.111;5.3;23.2
0.038;8.126;6.5;23.2
0.045;8.119;7.6;23.2
0.053;8.110;8.7;23.2
0.060;8.041;9.9;23.2
0.068;7.974;11.0;23.2
0.076;7.930;12.2;23.2
0.083;7.887;13.3;23.2
0.091;7.887;14.5;23.2
0.098;7.880;15.6;23.2
0.106;7.941;16.7;23.2
0.114;7.940;17.9;23.2
0.121;7.906;19.0;23.2
0.129;7.819;20.2;23.2
0.137;7.718;21.3;23.2
0.144;7.674;22.4;23.2
0.152;7.636;23.6;23.2
0.159;7.632;24.7;23.2
0.167;7.657;25.9;23.2
0.175;7.628;27.0;23.2
0.182;7.627;28.2;23.2
0.190;7.607;29.3;23.2
0.197;7.551;30.4;23.2
0.205;7.478;31.6;23.2
0.213;7.393;32.7;23.2
0.220;7.305;33.9;23.2
0.228;7.259;35.0;23.2
0.236;7.264;36.1;23.2
0.243;7.325;37.3;23.2
0.251;7.320;38.4;23.2
0.258;7.289;39.6;23.2
0.266;7.258;40.7;23.2
0.274;7.175;41.9;23.2
0.281;7.097;43.0;23.2
0.289;7.054;44.1;23.2
0.296;7.020;45.3;23.2
0.304;7.026;46.4;23.2
0.312;7.041;47.6;23.2
0.319;7.092;48.7;23.2
0.327;7.086;49.8;23.2
0.335;7.099;51.0;23.2
0.342;7.041;52.1;23.2
0.350;7.000;53.3;23.2
0.357;6.949;54.4;23.2
0.365;6.907;55.5;23.2
0.373;6.854;56.7;23.2
0.380;6.828;57.8;23.2
0.388;6.809;59.0;23.2
0.395;6.821;60.1;23.2
0.403;6.824;61.2;23.2
0.411;6.859;62.4;23.2
0.418;6.888;63.5;23.2
0.426;6.896;64.7;23.2
0.433;6.844;65.8;23.2
0.441;6.787;66.9;23.2
0.449;6.741;68.1;23.2
0.456;6.691;69.2;23.2
0.464;6.675;70.4;23.2
0.472;6.667;71.5;23.2
0.479;6.706;72.7;23.2
0.487;6.722;73.8;23.2
0.494;6.747;74.9;23.2
0.502;6.758;76.1;23.2
0.510;6.736;77.2;23.2
0.517;6.650;78.4;23.2
0.525;6.609;79.5;23.2
0.532;6.577;80.6;23.2
0.540;6.548;81.8;23.2
0.548;6.610;82.9;23.2
0.555;6.622;84.1;23.2
0.563;6.635;85.2;23.2
0.570;6.653;86.3;23.2
0.578;6.588;87.5;23.2
0.586;6.518;88.6;23.2
0.593;6.433;89.8;23.2
0.601;6.474;90.9;23.2
0.609;6.526;92.1;23.2
0.616;6.568;93.2;23.2
0.624;6.563;94.3;23.2
0.631;6.535;95.5;23.2
0.639;6.384;96.6;23.2
0.647;6.386;97.8;23.2
0.654;6.389;98.9;23.2
0.662;6.420;100.0;23.2
0.669;6.470;101.2;23.2
0.677;6.499;102.3;23.2
0.685;6.467;103.5;23.2
0.692;6.388;104.6;23.2
0.700;6.322;105.8;23.2
0.708;6.316;106.9;23.2
0.715;6.365;108.0;23.2
0.723;6.380;109.2;23.2
0.730;6.434;110.3;23.2
0.738;6.431;111.5;23.2
0.746;6.380;112.6;23.2
0.753;6.328;113.7;23.2
0.761;6.277;114.9;23.2
0.768;6.239;116.0;23.2
0.776;6.255;117.2;23.2
0.784;6.308;118.3;23.2
0.791;6.360;119.4;23.2
0.799;6.343;120.6;23.2
0.807;6.326;121.7;23.2
0.814;6.222;122.9;23.2
0.822;6.156;124.0;23.2
0.829;6.166;125.2;23.2
0.837;6.183;126.3;23.2
0.845;6.258;127.4;23.2
0.852;6.289;128.6;23.2
0.860;6.218;129.7;23.2
0.868;6.145;130.9;23.2
0.875;6.105;132.0;23.2
0.883;6.109;133.1;23.2
0.890;6.156;134.3;23.2
0.898;6.189;135.4;23.2
0.906;6.189;136.6;23.2
0.913;6.221;137.7;23.2
0.921;6.188;138.9;23.2
0.928;6.140;140.0;23.2
0.936;6.040;141.1;23.2
0.944;6.021;142.3;23.2
0.951;5.977;143.4;23.2
