ml;pH;sec;°C
0.913;6.176;137.7;22.2
0.921;6.124;138.8;22.2
0.928;6.099;140.0;22.2
0.936;6.094;141.1;22.2
0.943;6.135;142.3;22.2
0.951;6.148;143.4;22.2
0.959;6.140;144.5;22.2
0.966;6.103;145.7;22.2
0.974;6.067;146.8;22.2
0.982;6.038;148.0;22.2
0.989;6.011;149.1;22.2
0.997;6.013;150.2;22.2
1.004;6.038;151.4;22.2
1.012;6.066;152.5;22.2
1.020;6.038;153.7;22.2
1.027;6.006;154.8;22.2
1.035;5.973;155.9;22.2
1.042;5.963;157.1;22.2
1.050;5.961;158.2;22.2
1.058;5.977;159.4;22.2
1.065;6.006;160.5;22.2
1.073;5.992;161.6;22.2
1.080;5.944;162.8;22.2
1.088;5.903;163.9;22.2
1.096;5.882;165.1;22.2
1.103;5.906;166.2;22.2
1.111;5.912;167.4;22.2
1.119;5.925;168.5;22.2
1.126;5.917;169.6;22.2
1.134;5.905;170.8;22.2
1.141;5.881;171.9;22.2
1.149;5.859;173.1;22.2
1.157;5.822;174.2;22.2
1.164;5.802;175.3;22.2
1.172;5.791;176.5;22.2
1.179;5.816;177.6;22.2
1.187;5.825;178.8;22.2
1.195;5.832;179.9;22.2
1.202;5.811;181.0;22.2
1.210;5.784;182.2;22.2
1.217;5.733;183.3;22.2
1.225;5.704;184.5;22.2
1.233;5.710;185.6;22.2
1.240;5.729;186.7;22.2
1.248;5.748;187.9;22.2
1.256;5.719;189.0;22.2
1.263;5.673;190.2;22.2
1.271;5.658;191.3;22.2
1.278;5.654;192.5;22.2
1.286;5.694;193.6;22.2
1.294;5.668;194.7;22.2
1.301;5.649;195.9;22.2
1.309;5.596;197.0;22.2
1.316;5.569;198.2;22.2
1.324;5.575;199.3;22.2
1.332;5.600;200.4;22.2
1.339;5.606;201.6;22.2
1.347;5.544;202.7;22.2
1.355;5.505;203.9;22.2
1.362;5.497;205.0;22.2
1.370;5.538;206.1;22.2
1.377;5.529;207.3;22.2
1.385;5.489;208.4;22.2
1.393;5.437;209.6;22.2
1.400;5.419;210.7;22.2
1.408;5.408;211.9;22.2
1.415;5.417;213.0;22.2
1.423;5.426;214.1;22.2
1.431;5.412;215.3;22.2
1.438;5.365;216.4;22.2
1.446;5.330;217.6;22.2
1.454;5.300;218.7;22.2
1.461;5.283;219.8;22.2
1.469;5.304;221.0;22.2
1.476;5.301;222.1;22.2
1.484;5.260;223.3;22.2
1.492;5.203;224.4;22.2
1.499;5.167;225.5;22.2
1.507;5.130;226.7;22.2
1.514;5.125;227.8;22.2
1.522;5.154;229.0;22.2
1.530;5.160;230.1;22.2
1.537;5.074;231.3;22.2
1.545;4.991;232.4;22.2
1.552;4.956;233.5;22.2
1.560;4.978;234.7;22.2
1.567;4.962;235.8;22.2
1.567;4.962;235.8;22.2
1.569;4.968;236.2;22.2
1.571;4.985;236.6;22.2
1.573;4.977;237.0;22.2
1.573;4.977;237.0;22.2
1.575;4.958;237.3;22.2
1.577;4.935;237.7;22.2
1.587;4.707;259.4;22.6
1.597;4.699;271.0;22.6
1.607;4.624;282.6;22.7
1.617;4.477;294.2;22.7
1.627;4.419;305.8;22.7
1.637;4.403;317.4;22.6
1.647;4.398;329.0;22.6
1.657;4.324;340.6;22.6
1.667;4.170;352.1;22.7
1.677;4.093;363.7;22.6
1.687;4.015;375.3;22.7
1.697;3.969;386.9;22.7
1.707;4.006;398.5;22.7
1.717;3.911;410.2;22.6
1.727;3.806;421.8;22.7
1.737;3.774;433.4;22.7
1.747;3.755;444.9;22.7
1.757;3.675;456.5;22.7
1.767;3.648;468.1;22.7
1.777;3.693;479.7;22.6
1.787;3.715;491.3;22.7
1.797;3.621;502.9;22.7
1.807;3.649;514.5;22.7
1.817;3.546;526.1;22.7
1.827;3.490;537.7;22.7
1.827;3.553;537.9;22.7
1.837;3.467;549.5;22.7
1.837;3.572;549.7;22.7
1.847;3.480;561.3;22.7
1.847;3.515;561.5;22.7
1.857;3.537;573.1;22.7
1.867;3.501;584.7;22.7
1.877;3.452;596.3;22.7
1.877;3.496;599.0;22.7
1.887;3.414;610.6;22.7
1.887;3.367;620.6;22.7
