ml;pH;sec;°C
0.000;8.237;0.0;22.5
0.000;8.223;0.4;22.5
0.000;8.198;0.8;22.5
0.007;8.136;1.9;22.5
0.015;8.092;3.0;22.5
0.022;8.134;4.2;22.5
0.030;8.146;5.3;22.5
0.038;8.166;6.5;22.5
0.045;8.165;7.6;22.5
0.053;8.139;8.8;22.5
0.060;8.084;9.9;22.5
0.068;7.978;11.0;22.5
0.076;7.933;12.2;22.5
0.083;7.923;13.3;22.5
0.091;7.944;14.5;22.5
0.098;7.994;15.6;22.5
0.106;8.004;16.7;22.5
0.114;7.976;17.9;22.5
0.121;7.912;19.0;22.5
0.129;7.838;20.2;22.5
0.137;7.692;21.3;22.5
0.144;7.691;22.4;22.5
0.152;7.702;23.6;22.5
0.159;7.709;24.7;22.5
0.167;7.709;25.9;22.5
0.175;7.659;27.0;22.5
0.182;7.550;28.2;22.5
0.190;7.469;29.3;22.5
0.197;7.392;30.4;22.5
0.205;7.382;31.6;22.5
0.213;7.359;32.7;22.5
0.220;7.409;33.9;22.5
0.228;7.382;35.0;22.5
0.236;7.321;36.1;22.5
0.243;7.190;37.3;22.5
0.251;7.128;38.4;22.5
0.258;7.106;39.6;22.5
0.266;7.104;40.7;22.5
0.274;7.172;41.8;22.5
0.281;7.153;43.0;22.5
0.289;7.113;44.1;22.5
0.296;7.090;45.3;22.5
0.304;6.975;46.4;22.5
0.312;6.874;47.6;22.5
0.319;6.863;48.7;22.5
0.327;6.906;49.8;22.5
0.335;6.974;51.0;22.5
0.342;6.995;52.1;22.5
0.350;6.970;53.3;22.5
0.357;6.919;54.4;22.5
0.365;6.798;55.5;22.5
0.373;6.764;56.7;22.5
0.380;6.811;57.8;22.5
0.388;6.856;59.0;22.5
0.395;6.806;60.1;22.5
0.403;6.769;61.3;22.5
0.411;6.716;62.4;22.5
0.418;6.661;63.5;22.5
0.426;6.760;64.7;22.5
0.434;6.791;65.8;22.5
0.441;6.787;67.0;22.5
0.449;6.663;68.1;22.5
0.456;6.615;69.2;22.5
0.464;6.556;70.4;22.5
0.472;6.538;71.5;22.5
0.479;6.534;72.7;22.5
0.487;6.550;73.8;22.5
0.494;6.527;74.9;22.5
0.502;6.583;76.1;22.5
0.510;6.573;77.2;22.5
0.517;6.526;78.4;22.5
0.525;6.434;79.5;22.5
0.532;6.423;80.7;22.5
0.540;6.520;81.8;22.5
0.548;6.536;82.9;22.5
0.555;6.551;84.1;22.5
0.563;6.524;85.2;22.5
0.571;6.506;86.4;22.5
0.578;6.457;87.5;22.5
0.586;6.388;88.6;22.5
0.593;6.351;89.8;22.5
0.601;6.415;90.9;22.5
0.609;6.474;92.1;22.5
0.616;6.464;93.2;22.5
0.624;6.402;94.3;22.5
0.631;6.355;95.5;22.5
0.639;6.316;96.6;22.5
0.647;6.296;97.8;22.5
0.654;6.325;98.9;22.5
0.662;6.386;100.1;22.5
0.670;6.425;101.2;22.5
0.677;6.399;102.3;22.5
0.685;6.314;103.5;22.5
0.692;6.248;104.6;22.5
0.700;6.258;105.8;22.5
0.708;6.253;106.9;22.5
0.715;6.269;108.0;22.5
0.723;6.308;109.2;22.5
0.730;6.296;110.3;22.5
0.738;6.279;111.5;22.5
0.746;6.188;112.6;22.5
0.753;6.136;113.7;22.5
0.761;6.095;114.9;22.5
0.769;6.157;116.0;22.5
0.776;6.259;117.2;22.5
0.784;6.259;118.3;22.5
0.791;6.224;119.5;22.5
0.799;6.081;120.6;22.5
0.807;6.065;121.7;22.5
0.814;6.113;122.9;22.5
0.822;6.154;124.0;22.5
0.829;6.219;125.2;22.5
0.837;6.163;126.3;22.5
0.845;6.101;127.4;22.5
0.852;6.055;128.6;22.5
0.860;5.996;129.7;22.5
0.867;6.001;130.9;22.5
0.875;6.020;132.0;22.5
0.883;6.088;133.1;22.5
0.890;6.126;134.3;22.5
0.898;6.003;135.4;22.5
0.906;5.960;136.6;22.5
0.913;5.912;137.7;22.5
0.921;5.906;138.9;22.5
0.928;5.987;140.0;22.5
0.936;6.025;141.1;22.5
0.944;6.006;142.3;22.5
0.951;5.968;143.4;22.5
0.959;5.860;144.6;22.5
0.966;5.816;145.7;22.5
0.974;5.813;146.8;22.5
0.982;5.905;148.0;22.5
0.989;5.947;149.1;22.5
0.997;5.948;150.3;22.5
1.005;5.877;151.4;22.5
1.012;5.825;152.5;22.5
1.020;5.806;153.7;22.5
1.027;5.879;154.8;22.5
1.035;5.884;156.0;22.5
1.043;5.928;157.1;22.5
1.050;5.837;158.3;22.5
1.058;5.795;159.4;22.5
1.065;5.778;160.5;22.5
1.073;5.807;161.7;22.5
1.081;5.866;162.8;22.5
1.088;5.909;164.0;22.5
1.096;5.887;165.1;22.5
1.104;5.843;166.2;22.5
1.111;5.763;167.4;22.5
1.119;5.709;168.5;22.5
1.126;5.751;169.7;22.5
1.134;5.804;170.8;22.5
1.142;5.825;172.0;22.5
1.149;5.740;173.1;22.5
1.157;5.634;174.2;22.5
1.164;5.637;175.4;22.5
1.172;5.758;176.5;22.5
1.180;5.774;177.7;22.5
1.187;5.735;178.8;22.5
1.195;5.650;179.9;22.5
1.203;5.582;181.1;22.5
1.210;5.554;182.2;22.5
1.218;5.575;183.4;22.5
1.225;5.654;184.5;22.5
1.233;5.651;185.6;22.5
1.241;5.660;186.8;22.5
1.248;5.677;187.9;22.5
1.256;5.602;189.1;22.5
1.263;5.534;190.2;22.5
1.271;5.477;191.3;22.5
1.279;5.486;192.5;22.5
1.286;5.507;193.6;22.5
1.294;5.543;194.8;22.5
1.301;5.600;195.9;22.5
1.309;5.566;197.1;22.5
1.317;5.547;198.2;22.5
1.324;5.476;199.3;22.5
1.332;5.398;200.5;22.5
1.340;5.278;201.6;22.5
1.347;5.337;202.8;22.5
1.355;5.444;203.9;22.5
1.362;5.385;205.0;22.5
1.370;5.182;206.2;22.5
1.378;5.124;207.3;22.5
1.385;5.198;208.5;22.5
1.393;5.266;209.6;22.5
1.400;5.352;210.7;22.5
1.408;5.341;211.9;22.5
1.416;5.295;213.0;22.5
1.423;5.221;214.2;22.5
1.431;5.101;215.3;22.5
1.439;5.108;216.5;22.5
1.446;5.163;217.6;22.5
1.454;5.206;218.7;22.5
1.461;5.189;219.9;22.5
1.469;4.989;221.0;22.5
1.477;5.046;222.2;22.5
1.484;5.121;223.3;22.5
1.492;5.150;224.4;22.5
1.499;5.097;225.6;22.5
1.507;5.032;226.7;22.5
1.515;4.964;227.9;22.5
1.518;5.014;228.4;22.5
1.520;5.045;228.8;22.5
1.522;5.068;229.2;22.5
1.522;5.068;229.2;22.5
1.524;5.065;229.6;22.5
1.526;5.030;230.0;22.5
1.528;5.012;230.3;22.5
1.528;5.012;230.3;22.5
1.536;4.865;231.7;22.5
1.546;4.887;253.3;22.7
1.556;4.898;264.9;22.7
1.566;4.871;276.5;22.8
1.576;4.821;288.1;22.8
1.586;4.612;299.7;22.8
1.596;4.535;311.3;22.8
1.606;4.618;322.9;22.8
1.616;4.494;334.5;22.8
1.626;4.382;346.1;22.8
1.636;4.389;357.7;22.8
