ml;pH;sec;°C
1.369;5.477;206.1;22.4
1.377;5.443;207.2;22.4
1.385;5.439;208.4;22.4
1.392;5.424;209.5;22.4
1.400;5.426;210.7;22.4
1.407;5.406;211.8;22.4
1.415;5.415;212.9;22.4
1.423;5.414;214.1;22.4
1.430;5.413;215.2;22.4
1.438;5.376;216.4;22.4
1.446;5.345;217.5;22.4
1.453;5.314;218.6;22.4
1.461;5.274;219.8;22.4
1.468;5.265;220.9;22.4
1.476;5.236;222.1;22.4
1.484;5.210;223.2;22.4
1.491;5.199;224.4;22.4
1.499;5.184;225.5;22.4
1.506;5.206;226.6;22.4
1.514;5.206;227.8;22.4
1.522;5.188;228.9;22.4
1.529;5.163;230.1;22.4
1.537;5.111;231.2;22.4
1.544;5.042;232.3;22.4
1.552;4.964;233.5;22.4
1.558;5.039;234.4;22.4
1.560;5.043;234.8;22.4
1.560;5.043;234.8;22.4
1.562;5.037;235.2;22.4
1.564;5.026;235.6;22.4
1.566;5.014;235.9;22.4
1.566;5.014;236.0;22.4
1.568;4.999;236.3;22.4
1.570;4.970;236.7;22.4
1.572;4.945;237.1;22.4
1.582;4.725;258.8;22.7
1.592;4.767;270.3;22.7
1.602;4.574;281.9;22.7
1.612;4.525;293.5;22.7
1.622;4.535;305.1;22.7
1.632;4.492;316.7;22.7
1.642;4.445;328.3;22.7
1.652;4.226;339.9;22.7
1.662;4.293;351.5;22.7
1.672;4.138;363.1;22.7
1.682;4.094;374.7;22.7
1.692;4.096;386.3;22.7
1.702;3.925;397.9;22.7
1.712;3.950;409.5;22.8
1.722;3.877;421.1;22.7
1.732;3.908;432.7;22.7
1.742;3.797;444.3;22.7
1.752;3.773;455.8;22.8
1.762;3.782;467.4;22.7
1.772;3.622;479.0;22.8
1.782;3.739;490.6;22.8
1.792;3.626;502.2;22.7
1.802;3.547;513.8;22.8
1.812;3.657;525.4;22.8
1.822;3.582;537.0;22.8
1.832;3.535;548.6;22.8
1.842;3.584;560.2;22.8
1.852;3.510;571.8;22.8
1.862;3.430;583.4;22.8
1.862;3.515;583.6;22.8
1.872;3.386;595.2;22.8
1.872;3.508;595.3;22.8
1.882;3.386;606.9;22.8
1.882;3.510;607.1;22.8
1.892;3.370;618.7;22.8
1.892;3.499;619.3;22.8
1.902;3.288;630.9;22.8
1.902;3.555;636.2;22.8
1.912;3.230;647.8;22.8
1.912;3.512;648.8;22.8
1.922;3.293;660.3;22.8
1.922;3.335;670.4;22.8
