ml;pH;sec;°C
0.479;6.823;72.6;22.4
0.487;6.745;73.8;22.4
0.494;6.704;74.9;22.4
0.502;6.670;76.1;22.4
0.509;6.675;77.2;22.4
0.517;6.696;78.3;22.4
0.525;6.713;79.5;22.4
0.532;6.720;80.6;22.4
0.540;6.698;81.8;22.4
0.548;6.653;82.9;22.4
0.555;6.629;84.0;22.4
0.563;6.575;85.2;22.4
0.570;6.624;86.3;22.4
0.578;6.658;87.5;22.4
0.586;6.587;88.6;22.4
0.593;6.558;89.8;22.4
0.601;6.509;90.9;22.4
0.608;6.504;92.0;22.4
0.616;6.512;93.2;22.4
0.624;6.554;94.3;22.4
0.631;6.578;95.5;22.4
0.639;6.549;96.6;22.4
0.647;6.512;97.7;22.4
0.654;6.456;98.9;22.4
0.662;6.421;100.0;22.4
0.669;6.416;101.2;22.4
0.677;6.424;102.3;22.4
0.685;6.428;103.4;22.4
0.692;6.451;104.6;22.4
0.700;6.464;105.7;22.4
0.707;6.464;106.9;22.4
0.715;6.436;108.0;22.4
0.723;6.382;109.2;22.4
0.730;6.328;110.3;22.4
0.738;6.333;111.4;22.4
0.745;6.348;112.6;22.4
0.753;6.363;113.7;22.4
0.761;6.376;114.9;22.4
0.768;6.341;116.0;22.4
0.776;6.316;117.1;22.4
0.784;6.262;118.3;22.4
0.791;6.254;119.4;22.4
0.799;6.304;120.6;22.4
0.806;6.311;121.7;22.4
0.814;6.311;122.8;22.4
0.822;6.298;124.0;22.4
0.829;6.251;125.1;22.4
0.837;6.204;126.3;22.4
0.844;6.177;127.4;22.4
0.852;6.176;128.6;22.4
0.860;6.229;129.7;22.4
0.867;6.237;130.8;22.4
0.875;6.240;132.0;22.4
0.883;6.215;133.1;22.4
0.890;6.174;134.3;22.4
0.898;6.140;135.4;22.4
0.905;6.116;136.5;22.4
0.913;6.099;137.7;22.4
0.921;6.091;138.8;22.4
0.928;6.136;140.0;22.4
0.936;6.152;141.1;22.4
0.943;6.158;142.2;22.4
0.951;6.136;143.4;22.4
0.959;6.090;144.5;22.4
0.966;6.066;145.7;22.4
0.974;6.031;146.8;22.4
0.981;6.025;147.9;22.4
0.989;6.040;149.1;22.4
0.997;6.039;150.2;22.4
1.004;6.065;151.4;22.4
1.012;6.065;152.5;22.4
1.020;6.049;153.7;22.4
1.027;6.024;154.8;22.4
1.035;5.979;155.9;22.4
1.042;5.949;157.1;22.4
1.050;5.922;158.2;22.4
1.058;5.914;159.4;22.4
1.065;5.927;160.5;22.4
1.073;5.971;161.6;22.4
1.080;6.024;162.8;22.4
1.088;5.946;163.9;22.4
1.096;5.899;165.1;22.4
1.103;5.875;166.2;22.4
1.111;5.853;167.3;22.4
1.119;5.848;168.5;22.4
1.126;5.853;169.6;22.4
1.134;5.861;170.8;22.4
1.141;5.856;171.9;22.4
1.149;5.884;173.1;22.4
1.157;5.876;174.2;22.4
1.164;5.854;175.3;22.4
1.172;5.821;176.5;22.4
1.179;5.796;177.6;22.4
1.187;5.772;178.8;22.4
1.195;5.735;179.9;22.4
1.202;5.757;181.0;22.4
1.210;5.766;182.2;22.4
1.217;5.781;183.3;22.4
1.225;5.773;184.5;22.4
1.233;5.748;185.6;22.4
1.240;5.730;186.7;22.4
1.248;5.688;187.9;22.4
1.256;5.648;189.0;22.4
1.263;5.630;190.2;22.4
1.271;5.621;191.3;22.4
1.278;5.674;192.5;22.4
1.286;5.681;193.6;22.4
1.294;5.652;194.7;22.4
1.301;5.614;195.9;22.4
1.309;5.557;197.0;22.4
1.316;5.551;198.2;22.4
1.324;5.543;199.3;22.4
1.332;5.540;200.4;22.4
1.339;5.558;201.6;22.4
1.347;5.565;202.7;22.4
1.355;5.553;203.9;22.4
1.362;5.521;205.0;22.4
1.370;5.466;206.2;22.4
1.377;5.433;207.3;22.4
1.385;5.414;208.4;22.4
1.393;5.398;209.6;22.4
1.400;5.409;210.7;22.4
1.408;5.417;211.9;22.4
1.415;5.436;213.0;22.4
1.423;5.407;214.1;22.4
1.431;5.323;215.3;22.4
1.438;5.302;216.4;22.4
1.446;5.290;217.6;22.4
1.454;5.299;218.7;22.4
1.461;5.297;219.8;22.4
1.469;5.295;221.0;22.4
1.476;5.251;222.1;22.4
1.484;5.198;223.3;22.4
1.492;5.162;224.4;22.4
1.499;5.105;225.6;22.4
1.507;5.114;226.7;22.4
1.514;5.147;227.8;22.4
1.522;5.167;229.0;22.4
1.530;5.139;230.1;22.4
1.537;5.071;231.3;22.4
1.545;5.002;232.4;22.4
1.548;5.047;233.0;22.4
1.550;5.052;233.3;22.4
1.552;5.036;233.7;22.4
1.552;5.036;233.7;22.4
1.554;5.032;234.1;22.4
1.556;4.992;234.5;22.4
1.558;4.953;234.9;22.4
1.558;4.953;234.9;22.4
1.560;4.928;235.3;22.4
1.570;4.832;256.9;22.8
1.580;4.689;268.5;22.8
1.590;4.650;280.1;22.8
1.600;4.654;291.7;22.8
1.610;4.455;303.3;22.8
1.620;4.518;314.9;22.8
1.630;4.394;326.5;22.8
1.640;4.263;338.1;22.8
1.650;4.162;349.7;22.9
1.660;4.114;361.3;22.9
1.670;4.165;372.9;22.9
1.680;3.989;384.5;22.8
1.690;4.072;396.1;22.8
1.700;3.930;407.7;22.8
1.710;3.823;419.3;22.9
1.720;3.845;430.9;22.9
1.730;3.899;442.5;22.9
1.740;3.770;454.1;22.8
1.750;3.692;465.7;22.9
1.760;3.775;477.3;22.9
1.770;3.621;488.9;22.9
1.780;3.567;500.4;22.9
1.790;3.628;512.0;22.9
1.800;3.533;523.6;22.9
1.810;3.633;535.2;22.9
1.820;3.466;546.8;22.9
1.820;3.610;547.0;22.9
1.830;3.436;558.6;22.9
1.830;3.586;558.8;22.9
1.840;3.423;570.4;22.9
1.840;3.562;570.6;22.9
1.850;3.440;582.2;22.9
1.850;3.497;582.4;22.9
1.860;3.515;594.0;22.9
1.870;3.364;605.6;22.9
1.870;3.508;605.8;22.9
1.880;3.338;617.4;22.9
1.880;3.463;627.5;22.9
