ml;pH;sec;°C
0.745;6.290;112.6;22.4
0.753;6.314;113.7;22.4
0.761;6.328;114.8;22.4
0.768;6.339;116.0;22.4
0.776;6.354;117.1;22.4
0.783;6.345;118.3;22.4
0.791;6.312;119.4;22.4
0.799;6.274;120.5;22.4
0.806;6.235;121.7;22.4
0.814;6.209;122.8;22.4
0.821;6.217;124.0;22.4
0.829;6.231;125.1;22.4
0.837;6.238;126.2;22.4
0.844;6.254;127.4;22.4
0.852;6.263;128.5;22.4
0.859;6.256;129.7;22.4
0.867;6.235;130.8;22.4
0.875;6.206;131.9;22.4
0.882;6.178;133.1;22.4
0.890;6.152;134.2;22.4
0.898;6.121;135.4;22.4
0.905;6.112;136.5;22.4
0.913;6.108;137.7;22.4
0.920;6.124;138.8;22.4
0.928;6.139;139.9;22.4
0.936;6.139;141.1;22.4
0.943;6.150;142.2;22.4
0.951;6.147;143.4;22.4
0.958;6.130;144.5;22.4
0.966;6.092;145.6;22.4
0.974;6.050;146.8;22.4
0.981;6.036;147.9;22.4
0.989;6.015;149.1;22.4
0.996;6.009;150.2;22.4
1.004;5.997;151.3;22.4
1.012;5.991;152.5;22.4
1.019;6.011;153.6;22.4
1.027;6.028;154.8;22.4
1.035;6.036;155.9;22.4
1.042;6.027;157.0;22.4
1.050;6.012;158.2;22.4
1.057;5.968;159.3;22.4
1.065;5.952;160.5;22.4
1.073;5.915;161.6;22.4
1.080;5.886;162.7;22.4
1.088;5.893;163.9;22.4
1.095;5.872;165.0;22.4
1.103;5.903;166.2;22.4
1.111;5.921;167.3;22.4
1.118;5.924;168.4;22.4
1.126;5.916;169.6;22.4
1.133;5.887;170.7;22.4
1.141;5.875;171.9;22.4
1.149;5.828;173.0;22.4
1.156;5.802;174.2;22.4
1.164;5.776;175.3;22.4
1.171;5.768;176.4;22.4
1.179;5.779;177.6;22.4
1.187;5.794;178.7;22.4
1.194;5.804;179.9;22.4
1.202;5.779;181.0;22.4
1.210;5.792;182.1;22.4
1.217;5.776;183.3;22.4
1.225;5.746;184.4;22.4
1.232;5.722;185.6;22.4
1.240;5.690;186.7;22.4
1.248;5.654;187.8;22.4
1.255;5.655;189.0;22.4
1.263;5.647;190.1;22.4
1.270;5.649;191.3;22.4
1.278;5.668;192.4;22.4
1.286;5.681;193.5;22.4
1.293;5.671;194.7;22.4
1.301;5.653;195.8;22.4
1.308;5.633;197.0;22.4
1.316;5.594;198.1;22.4
1.324;5.546;199.2;22.4
1.331;5.530;200.4;22.4
1.339;5.512;201.5;22.4
1.347;5.491;202.7;22.4
1.354;5.509;203.8;22.4
1.362;5.509;204.9;22.4
1.369;5.518;206.1;22.4
1.377;5.508;207.2;22.4
1.385;5.512;208.4;22.4
1.392;5.483;209.5;22.4
1.400;5.446;210.6;22.4
1.407;5.392;211.8;22.4
1.415;5.371;212.9;22.4
1.423;5.343;214.1;22.4
1.430;5.329;215.2;22.4
1.438;5.323;216.4;22.4
1.445;5.326;217.5;22.4
1.453;5.326;218.6;22.4
1.461;5.322;219.8;22.4
1.468;5.304;220.9;22.4
1.476;5.269;222.1;22.4
1.483;5.207;223.2;22.4
1.491;5.195;224.3;22.4
1.499;5.138;225.5;22.4
1.506;5.080;226.6;22.4
1.514;5.070;227.8;22.4
1.522;5.086;228.9;22.4
1.529;5.132;230.0;22.4
1.537;5.125;231.2;22.4
1.544;5.094;232.3;22.4
1.552;5.009;233.5;22.4
1.560;4.945;234.6;22.4
1.563;4.935;235.2;22.4
1.573;4.790;256.8;22.8
1.583;4.647;268.4;22.8
1.593;4.649;280.0;22.8
1.603;4.641;291.6;22.8
1.613;4.490;303.2;22.8
1.623;4.382;314.8;22.8
1.633;4.382;326.4;22.9
1.643;4.377;338.0;22.8
1.653;4.166;349.6;22.8
1.663;4.235;361.2;22.9
1.673;4.127;372.8;22.8
1.683;4.000;384.4;22.9
1.693;4.073;396.0;22.8
1.703;3.895;407.6;22.9
1.713;3.859;419.2;22.9
1.723;3.910;430.8;22.8
1.733;3.740;442.4;22.9
1.743;3.780;453.9;22.9
1.753;3.723;465.5;22.9
1.763;3.646;477.1;22.9
1.773;3.744;488.7;22.9
1.783;3.617;500.3;22.9
1.793;3.542;511.9;22.9
1.803;3.559;523.5;22.9
1.813;3.637;535.1;22.9
1.823;3.572;546.7;22.9
1.833;3.461;558.3;22.9
1.833;3.572;558.5;22.9
1.843;3.557;570.1;22.9
1.853;3.427;581.7;22.9
1.853;3.518;581.8;22.9
1.863;3.427;593.4;22.9
1.863;3.500;594.8;22.9
1.873;3.477;606.4;22.9
1.873;3.500;612.3;22.9
1.883;3.475;623.9;22.9
1.883;3.390;633.9;22.9
