ml;pH;sec;°C
0.000;8.209;0.0;22.4
0.000;8.162;0.4;22.4
0.000;8.168;0.8;22.4
0.007;8.180;1.9;22.4
0.015;8.217;3.0;22.4
0.022;8.283;4.2;22.4
0.030;8.301;5.3;22.4
0.038;8.313;6.5;22.4
0.045;8.209;7.6;22.4
0.053;8.165;8.7;22.4
0.060;8.106;9.9;22.4
0.068;8.110;11.0;22.4
0.076;8.107;12.2;22.4
0.083;8.123;13.3;22.4
0.091;8.160;14.5;22.4
0.098;8.065;15.6;22.4
0.106;8.064;16.7;22.4
0.114;7.992;17.9;22.4
0.121;7.971;19.0;22.4
0.129;7.939;20.2;22.4
0.136;7.932;21.3;22.4
0.144;7.966;22.4;22.4
0.152;7.947;23.6;22.4
0.159;7.959;24.7;22.4
0.167;7.932;25.9;22.4
0.175;7.887;27.0;22.4
0.182;7.814;28.2;22.4
0.190;7.706;29.3;22.4
0.197;7.677;30.4;22.4
0.205;7.643;31.6;22.4
0.213;7.627;32.7;22.4
0.220;7.620;33.9;22.4
0.228;7.617;35.0;22.4
0.235;7.588;36.1;22.4
0.243;7.545;37.3;22.4
0.251;7.489;38.4;22.4
0.258;7.428;39.6;22.4
0.266;7.306;40.7;22.4
0.274;7.270;41.8;22.4
0.281;7.261;43.0;22.4
0.289;7.284;44.1;22.4
0.296;7.282;45.3;22.4
0.304;7.242;46.4;22.4
0.312;7.211;47.5;22.4
0.319;7.145;48.7;22.4
0.327;7.083;49.8;22.4
0.334;7.028;51.0;22.4
0.342;7.020;52.1;22.4
0.350;7.035;53.3;22.4
0.357;7.068;54.4;22.4
0.365;7.069;55.5;22.4
0.373;7.059;56.7;22.4
0.380;7.046;57.8;22.4
0.388;6.927;59.0;22.4
0.395;6.869;60.1;22.4
0.403;6.876;61.2;22.4
0.411;6.873;62.4;22.4
0.418;6.873;63.5;22.4
0.426;6.918;64.7;22.4
0.433;6.921;65.8;22.4
0.441;6.894;67.0;22.4
0.449;6.827;68.1;22.4
0.456;6.777;69.2;22.4
0.464;6.743;70.4;22.4
0.471;6.731;71.5;22.4
0.479;6.752;72.7;22.4
0.487;6.769;73.8;22.4
0.494;6.790;74.9;22.4
0.502;6.790;76.1;22.4
0.510;6.769;77.2;22.4
0.517;6.725;78.4;22.4
0.525;6.690;79.5;22.4
0.532;6.659;80.6;22.4
0.540;6.634;81.8;22.4
0.548;6.616;82.9;22.4
0.555;6.673;84.1;22.4
0.563;6.687;85.2;22.4
0.570;6.655;86.4;22.4
0.578;6.611;87.5;22.4
0.586;6.567;88.6;22.4
0.593;6.535;89.8;22.4
0.601;6.526;90.9;22.4
0.609;6.521;92.1;22.4
0.616;6.526;93.2;22.4
0.624;6.538;94.3;22.4
0.631;6.569;95.5;22.4
0.639;6.572;96.6;22.4
0.647;6.539;97.8;22.4
0.654;6.487;98.9;22.4
0.662;6.450;100.0;22.4
