ml;pH;sec;°C
0.000;8.225;0.0;21.8
0.000;8.221;0.4;21.8
0.000;8.218;0.8;21.8
0.007;8.456;1.9;21.8
0.015;8.176;3.0;21.8
0.022;8.157;4.2;21.8
0.030;8.163;5.3;21.8
0.038;8.184;6.5;21.8
0.045;8.204;7.6;21.8
0.053;8.215;8.8;21.8
0.060;8.209;9.9;21.8
0.068;8.157;11.0;21.8
0.076;8.121;12.2;21.8
0.083;8.064;13.3;21.8
0.091;8.036;14.5;21.8
0.098;8.021;15.6;21.8
0.106;8.051;16.7;21.8
0.114;8.079;17.9;21.8
0.121;8.058;19.0;21.8
0.129;8.020;20.2;21.8
0.137;7.942;21.3;21.8
0.144;7.876;22.4;21.8
0.152;7.845;23.6;21.8
0.159;7.844;24.7;21.8
0.167;7.826;25.9;21.8
0.175;7.814;27.0;21.8
0.182;7.808;28.1;21.8
0.190;7.793;29.3;21.8
0.197;7.733;30.4;21.8
0.205;7.658;31.6;21.8
0.213;7.559;32.7;21.8
0.220;7.518;33.9;21.8
0.228;7.486;35.0;21.8
0.235;7.485;36.1;21.8
0.243;7.493;37.3;21.8
0.251;7.462;38.4;21.8
0.258;7.402;39.6;21.8
0.266;7.323;40.7;21.8
0.274;7.256;41.8;21.8
0.281;7.212;43.0;21.8
0.289;7.219;44.1;21.8
0.296;7.227;45.3;21.8
0.304;7.231;46.4;21.8
0.312;7.209;47.6;21.8
0.319;7.150;48.7;21.8
0.327;7.098;49.8;21.8
0.334;7.055;51.0;21.8
0.342;7.001;52.1;21.8
0.350;7.001;53.3;21.8
0.357;6.998;54.4;21.8
0.365;6.990;55.5;21.8
0.372;7.008;56.7;21.8
0.380;7.033;57.8;21.8
0.388;6.985;59.0;21.8
0.395;6.930;60.1;21.8
0.403;6.877;61.2;21.8
0.411;6.867;62.4;21.8
0.418;6.897;63.5;21.8
0.426;6.929;64.7;21.8
0.433;6.877;65.8;21.8
0.441;6.835;67.0;21.8
0.449;6.793;68.1;21.8
0.456;6.768;69.2;21.8
0.464;6.760;70.4;21.8
0.472;6.792;71.5;21.8
0.479;6.808;72.7;21.8
0.487;6.819;73.8;21.8
0.494;6.777;74.9;21.8
0.502;6.723;76.1;21.8
0.510;6.697;77.2;21.8
0.517;6.664;78.4;21.8
0.525;6.648;79.5;21.8
0.532;6.657;80.6;21.8
0.540;6.677;81.8;21.8
0.548;6.678;82.9;21.8
0.555;6.706;84.1;21.8
0.563;6.675;85.2;21.8
0.570;6.632;86.4;21.8
0.578;6.595;87.5;21.8
0.586;6.549;88.6;21.8
0.593;6.556;89.8;21.8
0.601;6.563;90.9;21.8
0.609;6.593;92.1;21.8
0.616;6.602;93.2;21.8
0.624;6.583;94.3;21.8
0.631;6.532;95.5;21.8
0.639;6.509;96.6;21.8
0.647;6.459;97.8;21.8
0.654;6.497;98.9;21.8
0.662;6.517;100.1;21.8
0.669;6.530;101.2;21.8
0.677;6.509;102.3;21.8
0.685;6.434;103.5;21.8
0.692;6.396;104.6;21.8
0.700;6.385;105.8;21.8
0.708;6.396;106.9;21.8
0.715;6.416;108.0;21.8
0.723;6.455;109.2;21.8
0.730;6.431;110.3;21.8
0.738;6.402;111.5;21.8
0.746;6.370;112.6;21.8
0.753;6.313;113.7;21.8
0.761;6.298;114.9;21.8
0.768;6.306;116.0;21.8
0.776;6.322;117.2;21.8
0.784;6.368;118.3;21.8
0.791;6.336;119.5;21.8
0.799;6.299;120.6;21.8
0.807;6.268;121.7;21.8
0.814;6.237;122.9;21.8
0.822;6.226;124.0;21.8
0.829;6.264;125.2;21.8
0.837;6.298;126.3;21.8
0.845;6.270;127.4;21.8
0.852;6.258;128.6;21.8
0.860;6.203;129.7;21.8
0.867;6.175;130.9;21.8
0.875;6.164;132.0;21.8
0.883;6.147;133.1;21.8
0.890;6.167;134.3;21.8
0.898;6.192;135.4;21.8
0.906;6.208;136.6;21.8
0.913;6.175;137.7;21.8
0.921;6.178;138.9;21.8
0.928;6.128;140.0;21.8
0.936;6.090;141.1;21.8
0.944;6.076;142.3;21.8
0.951;6.089;143.4;21.8
0.959;6.104;144.6;21.8
0.966;6.121;145.7;21.8
0.974;6.116;146.8;21.8
0.982;6.106;148.0;21.8
0.989;6.083;149.1;21.8
0.997;6.064;150.3;21.8
1.005;6.004;151.4;21.8
1.012;5.988;152.5;21.8
1.020;5.996;153.7;21.8
1.027;5.990;154.8;21.8
1.035;6.045;156.0;21.8
1.043;6.042;157.1;21.8
1.050;6.020;158.3;21.8
