ml;pH;sec;°C
0.000;8.007;0.0;20.4
0.000;8.046;0.4;20.4
0.000;8.081;0.8;20.4
0.007;8.170;1.9;20.4
0.015;8.187;3.0;20.4
0.022;8.171;4.2;20.4
0.030;8.107;5.3;20.4
0.038;8.008;6.5;20.4
0.045;7.960;7.6;20.4
0.053;7.950;8.7;20.4
0.060;7.983;9.9;20.4
0.068;8.055;11.0;20.4
0.076;8.055;12.2;20.4
0.083;8.058;13.3;20.4
0.091;7.995;14.4;20.4
0.098;7.954;15.6;20.4
0.106;7.865;16.7;20.4
0.114;7.819;17.9;20.4
0.121;7.762;19.0;20.4
0.129;7.740;20.2;20.4
0.137;7.721;21.3;20.4
0.144;7.763;22.4;20.4
0.152;7.809;23.6;20.4
0.159;7.787;24.7;20.4
0.167;7.724;25.9;20.4
0.175;7.617;27.0;20.4
0.182;7.509;28.1;20.4
0.190;7.452;29.3;20.4
0.197;7.398;30.4;20.4
0.205;7.383;31.6;20.4
0.213;7.391;32.7;20.4
0.220;7.385;33.8;20.4
0.228;7.393;35.0;20.4
0.235;7.390;36.1;20.4
0.243;7.345;37.3;20.4
0.251;7.113;38.4;20.4
0.258;7.040;39.5;20.4
0.266;7.019;40.7;20.4
0.274;6.994;41.8;20.4
0.281;7.025;43.0;20.4
0.289;7.079;44.1;20.4
0.296;7.111;45.3;20.4
0.304;7.107;46.4;20.4
0.312;7.093;47.5;20.4
0.319;7.060;48.7;20.4
0.327;6.939;49.8;20.4
0.334;6.894;51.0;20.4
0.342;6.888;52.1;20.4
0.350;6.893;53.2;20.4
0.357;6.942;54.4;20.4
0.365;6.987;55.5;20.4
0.373;6.959;56.7;20.4
0.380;6.897;57.8;20.4
0.388;6.806;59.0;20.4
0.395;6.781;60.1;20.4
0.403;6.813;61.2;20.4
0.411;6.883;62.4;20.4
0.418;6.883;63.5;20.4
0.426;6.889;64.7;20.4
0.433;6.822;65.8;20.4
0.441;6.760;66.9;20.4
0.449;6.708;68.1;20.4
0.456;6.678;69.2;20.4
0.464;6.675;70.4;20.4
0.471;6.685;71.5;20.4
0.479;6.715;72.6;20.4
0.487;6.739;73.8;20.4
0.494;6.771;74.9;20.4
0.502;6.719;76.1;20.4
0.510;6.604;77.2;20.4
0.517;6.563;78.3;20.4
0.525;6.557;79.5;20.4
0.532;6.580;80.6;20.4
0.540;6.671;81.8;20.4
0.548;6.672;82.9;20.4
0.555;6.638;84.1;20.4
0.563;6.562;85.2;20.4
0.570;6.497;86.3;20.4
0.578;6.479;87.5;20.4
0.586;6.487;88.6;20.4
0.593;6.533;89.8;20.4
0.601;6.574;90.9;20.4
0.609;6.590;92.0;20.4
0.616;6.547;93.2;20.4
0.624;6.475;94.3;20.4
0.631;6.411;95.5;20.4
0.639;6.399;96.6;20.4
0.647;6.429;97.7;20.4
0.654;6.498;98.9;20.4
0.662;6.505;100.0;20.4
0.669;6.487;101.2;20.4
0.677;6.441;102.3;20.4
0.685;6.381;103.4;20.4
0.692;6.314;104.6;20.4
0.700;6.347;105.7;20.4
0.707;6.373;106.9;20.4
0.715;6.412;108.0;20.4
0.723;6.360;109.2;20.4
0.730;6.300;110.3;20.4
0.738;6.255;111.4;20.4
0.746;6.240;112.6;20.4
0.753;6.272;113.7;20.4
0.761;6.358;114.9;20.4
0.768;6.354;116.0;20.4
0.776;6.338;117.1;20.4
0.784;6.250;118.3;20.4
0.791;6.204;119.4;20.4
0.799;6.195;120.6;20.4
0.806;6.234;121.7;20.4
0.814;6.280;122.9;20.4
0.822;6.293;124.0;20.4
0.829;6.228;125.1;20.4
0.837;6.202;126.3;20.4
0.845;6.151;127.4;20.4
0.852;6.128;128.6;20.4
0.860;6.168;129.7;20.4
0.867;6.223;130.8;20.4
0.875;6.233;132.0;20.4
0.883;6.196;133.1;20.4
0.890;6.139;134.3;20.4
0.898;6.107;135.4;20.4
0.905;6.074;136.5;20.4
0.913;6.031;137.7;20.4
0.921;6.046;138.8;20.4
0.928;6.133;140.0;20.4
0.936;6.136;141.1;20.4
0.944;6.113;142.3;20.4
0.951;6.104;143.4;20.4
0.959;6.039;144.5;20.4
0.966;5.988;145.7;20.4
0.974;5.964;146.8;20.4
0.982;6.028;148.0;20.4
0.989;6.066;149.1;20.4
0.997;6.083;150.2;20.4
1.004;6.063;151.4;20.4
1.012;6.050;152.5;20.4
1.020;5.997;153.7;20.4
1.027;5.951;154.8;20.4
1.035;5.902;155.9;20.4
1.042;5.922;157.1;20.4
1.050;5.970;158.2;20.4
1.058;5.977;159.4;20.4
1.065;5.941;160.5;20.4
1.073;5.904;161.7;20.4
1.081;5.857;162.8;20.4
1.088;5.855;163.9;20.4
1.096;5.891;165.1;20.4
1.103;5.949;166.2;20.4
1.111;5.905;167.4;20.4
1.119;5.861;168.5;20.4
1.126;5.807;169.6;20.4
1.134;5.786;170.8;20.4
1.141;5.775;171.9;20.4
1.149;5.794;173.1;20.4
1.157;5.842;174.2;20.4
1.164;5.874;175.3;20.4
1.172;5.853;176.5;20.4
1.180;5.814;177.6;20.4
1.187;5.745;178.8;20.4
1.195;5.709;179.9;20.4
1.202;5.705;181.1;20.4
1.210;5.703;182.2;20.4
1.218;5.747;183.3;20.4
1.225;5.772;184.5;20.4
1.233;5.763;185.6;20.4
1.240;5.736;186.8;20.4
1.248;5.677;187.9;20.4
1.256;5.630;189.0;20.4
1.263;5.609;190.2;20.4
1.271;5.593;191.3;20.4
1.278;5.595;192.5;20.4
1.286;5.625;193.6;20.4
1.294;5.654;194.7;20.4
1.301;5.657;195.9;20.4
1.309;5.619;197.0;20.4
1.317;5.586;198.2;20.4
1.324;5.545;199.3;20.4
1.332;5.494;200.4;20.4
1.339;5.498;201.6;20.4
1.347;5.535;202.7;20.4
1.355;5.544;203.9;20.4
1.362;5.552;205.0;20.4
1.370;5.510;206.2;20.4
1.377;5.436;207.3;20.4
1.385;5.384;208.4;20.4
1.393;5.367;209.6;20.4
1.400;5.356;210.7;20.4
1.408;5.390;211.9;20.4
1.416;5.416;213.0;20.4
1.423;5.424;214.1;20.4
1.431;5.358;215.3;20.4
1.438;5.307;216.4;20.4
1.446;5.255;217.6;20.4
1.454;5.238;218.7;20.4
1.461;5.248;219.8;20.4
1.469;5.290;221.0;20.4
1.476;5.289;222.1;20.4
1.484;5.239;223.3;20.4
1.492;5.135;224.4;20.4
1.499;5.108;225.6;20.4
1.507;5.124;226.7;20.4
1.515;5.159;227.8;20.4
1.522;5.139;229.0;20.4
1.530;5.121;230.1;20.4
1.537;5.049;231.3;20.4
1.545;4.987;232.4;20.4
1.554;5.032;233.7;20.4
1.554;5.032;233.7;20.4
1.556;5.014;234.1;20.4
1.558;4.982;234.5;20.4
1.560;4.981;234.9;20.4
1.560;4.981;234.9;20.4
1.562;4.945;235.3;20.4
1.572;4.776;256.9;21.4
1.582;4.785;268.5;21.4
1.592;4.712;280.1;21.4
1.602;4.573;291.7;21.4
1.612;4.528;303.3;21.5
1.622;4.523;314.9;21.4
1.632;4.377;326.5;21.4
1.642;4.296;338.1;21.5
1.652;4.296;349.7;21.5
1.662;4.191;361.3;21.5
1.672;4.089;372.9;21.5
1.682;4.117;384.5;21.5
1.692;4.068;396.1;21.5
1.702;3.926;407.7;21.5
1.712;3.941;419.3;21.5
1.722;3.889;430.9;21.5
1.732;3.800;442.5;21.5
1.742;3.745;454.1;21.5
1.752;3.751;465.7;21.5
1.762;3.772;477.3;21.5
1.772;3.634;488.9;21.5
1.782;3.685;500.5;21.5
1.792;3.570;512.1;21.5
1.802;3.648;523.7;21.5
1.812;3.530;535.3;21.5
1.822;3.577;546.9;21.5
1.832;3.572;558.4;21.5
1.842;3.459;570.0;21.6
1.842;3.520;570.2;21.6
1.852;3.529;581.8;21.5
1.862;3.446;593.4;21.6
1.862;3.497;595.3;21.6
1.872;3.424;606.9;21.5
1.872;3.389;617.0;21.5
