ml;pH;sec;°C
1.560;5.023;234.7;22.5
1.562;5.027;235.1;22.5
1.564;5.013;235.5;22.5
1.566;5.005;235.9;22.5
1.566;5.005;235.9;22.5
1.568;4.990;236.2;22.5
1.570;4.991;236.6;22.5
1.572;4.966;237.0;22.5
1.572;4.966;237.0;22.5
1.574;4.954;237.4;22.5
1.576;4.919;237.8;22.5
1.586;4.733;259.4;22.9
1.596;4.700;271.0;22.8
1.606;4.682;282.6;22.9
1.616;4.510;294.2;22.9
1.626;4.531;305.8;22.9
1.636;4.366;317.4;22.9
1.646;4.332;329.0;22.9
1.656;4.341;340.6;22.9
1.666;4.194;352.2;22.9
1.676;4.087;363.8;22.9
1.686;4.152;375.4;22.9
1.696;3.955;387.0;22.9
1.706;4.041;398.6;22.9
1.716;3.872;410.2;22.9
1.726;3.847;421.8;22.9
1.736;3.889;433.4;22.9
1.746;3.716;445.0;22.9
1.756;3.741;456.6;22.9
1.766;3.760;468.2;22.9
1.776;3.650;479.8;23.0
1.786;3.658;491.4;22.9
1.796;3.636;503.0;23.0
1.806;3.547;514.6;22.9
1.816;3.598;526.2;22.9
1.826;3.579;537.8;22.9
1.836;3.490;549.4;22.9
1.836;3.567;549.6;22.9
1.846;3.559;561.2;22.9
1.856;3.415;572.8;23.0
1.856;3.547;572.9;23.0
1.866;3.407;584.5;22.9
1.866;3.521;584.7;22.9
1.876;3.377;596.3;23.0
1.876;3.504;596.5;23.0
1.886;3.420;608.1;22.9
1.886;3.495;611.7;22.9
1.896;3.348;623.3;22.9
1.896;3.348;633.4;22.9
