ml;pH;sec;°C
0.000;8.230;0.0;22.0
0.000;8.229;0.4;22.0
0.000;8.228;0.8;22.0
0.007;8.256;1.9;22.0
0.015;8.268;3.0;22.0
0.022;8.257;4.2;22.0
0.030;8.258;5.3;22.0
0.038;8.228;6.5;22.0
0.045;8.183;7.6;22.0
0.053;8.177;8.7;22.0
0.060;8.154;9.9;22.0
0.068;8.139;11.0;22.0
0.076;8.151;12.2;22.0
0.083;8.146;13.3;22.0
0.091;8.130;14.5;22.0
0.098;8.112;15.6;22.0
0.106;8.070;16.7;22.0
0.114;8.033;17.9;22.0
0.121;8.010;19.0;22.0
0.129;7.973;20.2;22.0
0.137;7.947;21.3;22.0
0.144;7.936;22.4;22.0
0.152;7.907;23.6;22.0
0.159;7.880;24.7;22.0
0.167;7.860;25.9;22.0
0.175;7.826;27.0;22.0
0.182;7.784;28.1;22.0
0.190;7.729;29.3;22.0
0.197;7.678;30.4;22.0
0.205;7.658;31.6;22.0
0.213;7.652;32.7;22.0
0.220;7.593;33.9;22.0
0.228;7.543;35.0;22.0
0.236;7.482;36.1;22.0
0.243;7.430;37.3;22.0
0.251;7.399;38.4;22.0
0.258;7.369;39.6;22.0
0.266;7.340;40.7;22.0
0.274;7.326;41.8;22.0
0.281;7.296;43.0;22.0
0.289;7.249;44.1;22.0
0.296;7.208;45.3;22.0
0.304;7.165;46.4;22.0
0.312;7.149;47.5;22.0
0.319;7.128;48.7;22.0
0.327;7.130;49.8;22.0
0.334;7.104;51.0;22.0
0.342;7.096;52.1;22.0
0.350;7.073;53.3;22.0
0.357;7.046;54.4;22.0
0.365;7.003;55.5;22.0
0.373;6.983;56.7;22.0
0.380;6.978;57.8;22.0
0.388;6.983;59.0;22.0
0.395;6.958;60.1;22.0
0.403;6.933;61.2;22.0
0.411;6.889;62.4;22.0
0.418;6.883;63.5;22.0
0.426;6.885;64.7;22.0
0.434;6.892;65.8;22.0
0.441;6.870;67.0;22.0
0.449;6.834;68.1;22.0
0.456;6.800;69.2;22.0
0.464;6.794;70.4;22.0
0.472;6.776;71.5;22.0
0.479;6.754;72.7;22.0
0.487;6.774;73.8;22.0
0.494;6.781;74.9;22.0
0.502;6.765;76.1;22.0
0.510;6.734;77.2;22.0
0.517;6.721;78.4;22.0
