ml;pH;sec;°C
1.073;5.875;161.7;22.7
1.081;5.893;162.8;22.7
1.088;5.972;163.9;22.7
1.096;5.976;165.1;22.7
1.103;5.971;166.2;22.7
1.111;5.911;167.4;22.7
1.119;5.828;168.5;22.7
1.126;5.789;169.6;22.7
1.134;5.769;170.8;22.7
1.141;5.751;171.9;22.7
1.149;5.759;173.1;22.7
1.157;5.808;174.2;22.7
1.164;5.861;175.3;22.7
1.172;5.866;176.5;22.7
1.179;5.829;177.6;22.7
1.187;5.774;178.8;22.7
1.195;5.685;179.9;22.7
1.202;5.661;181.0;22.7
1.210;5.667;182.2;22.7
1.218;5.728;183.3;22.7
1.225;5.767;184.5;22.7
1.233;5.781;185.6;22.7
1.240;5.755;186.8;22.7
1.248;5.697;187.9;22.7
1.256;5.593;189.0;22.7
1.263;5.577;190.2;22.7
1.271;5.651;191.3;22.7
1.278;5.704;192.5;22.7
1.286;5.689;193.6;22.7
1.294;5.630;194.7;22.7
1.301;5.598;195.9;22.7
1.309;5.508;197.0;22.7
1.317;5.466;198.2;22.7
1.324;5.490;199.3;22.7
1.332;5.604;200.4;22.7
1.339;5.608;201.6;22.7
1.347;5.559;202.7;22.7
1.355;5.440;203.9;22.7
1.362;5.411;205.0;22.7
1.370;5.406;206.2;22.7
1.377;5.456;207.3;22.7
1.385;5.494;208.4;22.7
1.393;5.456;209.6;22.7
1.400;5.398;210.7;22.7
1.408;5.314;211.9;22.7
1.416;5.275;213.0;22.7
1.423;5.278;214.1;22.7
1.431;5.337;215.3;22.7
1.438;5.363;216.4;22.7
1.446;5.363;217.6;22.7
1.454;5.336;218.7;22.7
1.461;5.177;219.9;22.7
1.469;5.175;221.0;22.7
1.476;5.191;222.1;22.7
1.484;5.262;223.3;22.7
1.492;5.253;224.4;22.7
1.499;5.170;225.6;22.7
1.507;5.073;226.7;22.7
1.515;5.035;227.8;22.7
1.522;4.995;229.0;22.7
1.530;4.956;230.1;22.7
1.537;4.975;231.3;22.7
1.545;5.014;232.4;22.7
1.547;4.990;232.8;22.7
1.549;5.014;233.2;22.7
1.551;5.013;233.5;22.7
1.551;5.013;233.5;22.7
1.553;5.002;233.9;22.7
1.555;5.001;234.3;22.7
1.557;4.982;234.7;22.7
1.557;4.982;234.7;22.7
1.559;4.979;235.1;22.7
1.561;4.961;235.4;22.7
1.563;4.959;235.8;22.7
1.563;4.959;235.8;22.7
1.565;4.943;236.2;22.7
1.575;4.811;257.9;23.1
1.585;4.601;269.5;23.1
1.595;4.674;281.1;23.1
1.605;4.628;292.7;23.1
1.615;4.492;304.3;23.1
1.625;4.346;315.9;23.1
1.635;4.389;327.5;23.1
1.645;4.282;339.1;23.1
1.655;4.115;350.7;23.1
1.665;4.121;362.3;23.1
1.675;4.131;373.9;23.1
1.685;3.987;385.4;23.1
1.695;3.957;397.1;23.1
1.705;3.845;408.6;23.1
1.715;3.799;420.2;23.1
1.725;3.871;431.8;23.1
1.735;3.861;443.4;23.1
1.745;3.690;455.0;23.1
1.755;3.636;466.6;23.1
1.765;3.695;478.2;23.0
1.775;3.588;489.8;23.1
1.785;3.687;501.4;23.0
1.795;3.540;513.0;23.1
1.805;3.552;524.6;23.1
1.815;3.527;536.2;23.1
1.825;3.460;547.8;23.0
1.825;3.583;548.0;23.0
1.835;3.483;559.6;23.0
1.835;3.527;559.8;23.0
1.845;3.434;571.4;23.0
1.845;3.532;571.6;23.0
1.855;3.377;583.2;23.1
1.855;3.529;583.4;23.1
1.865;3.482;595.0;23.1
1.865;3.501;595.8;23.1
1.875;3.353;607.4;23.0
1.875;3.503;607.5;23.0
1.885;3.384;619.1;23.0
1.885;3.328;629.2;23.0
