ml;pH;sec;°C
1.476;5.219;222.1;22.8
1.484;5.266;223.3;22.8
1.492;5.263;224.4;22.8
1.499;5.189;225.6;22.8
1.507;5.104;226.7;22.8
1.515;5.062;227.8;22.8
1.522;4.971;229.0;22.8
1.528;5.116;229.9;22.8
1.530;5.120;230.3;22.8
1.530;5.120;230.3;22.8
1.532;5.092;230.7;22.8
1.534;5.075;231.1;22.8
1.536;5.053;231.5;22.8
1.536;5.053;231.5;22.8
1.538;5.043;231.8;22.8
1.540;5.037;232.2;22.8
1.542;5.026;232.6;22.8
1.542;5.026;232.6;22.8
1.544;5.007;233.0;22.8
1.546;4.995;233.4;22.8
1.548;4.969;233.7;22.8
1.548;4.969;233.7;22.8
1.550;4.952;234.1;22.8
1.552;4.933;234.5;22.8
1.562;4.821;256.2;23.1
1.572;4.688;267.8;23.1
1.582;4.605;279.4;23.1
1.592;4.724;291.0;23.1
1.602;4.649;302.6;23.1
1.612;4.442;314.2;23.1
1.622;4.437;325.7;23.1
1.632;4.255;337.3;23.1
1.642;4.339;348.9;23.1
1.652;4.282;360.5;23.1
1.662;4.178;372.1;23.1
1.672;3.998;383.7;23.1
1.682;4.053;395.3;23.1
1.692;3.999;406.9;23.1
1.702;3.863;418.5;23.1
1.712;3.796;430.1;23.1
1.722;3.765;441.7;23.1
1.732;3.862;453.3;23.1
1.742;3.780;464.9;23.1
1.752;3.731;476.5;23.1
1.762;3.727;488.1;23.1
1.772;3.565;499.7;23.1
1.782;3.560;511.3;23.1
1.792;3.694;522.9;23.1
1.802;3.516;534.5;23.1
1.812;3.572;546.1;23.1
1.822;3.592;557.7;23.1
1.832;3.456;569.3;23.1
1.832;3.567;569.5;23.1
1.842;3.420;581.1;23.1
1.842;3.550;581.3;23.1
1.852;3.493;592.9;23.1
1.852;3.497;593.2;23.1
1.862;3.506;604.8;23.1
1.872;3.411;616.4;23.1
1.872;3.499;617.9;23.1
1.882;3.420;629.5;23.1
1.882;3.506;631.6;23.1
1.892;3.364;643.2;23.1
1.892;3.498;646.1;23.1
1.902;3.324;657.7;23.1
1.902;3.343;667.8;23.1
