ml;pH;sec;°C
1.088;5.641;163.9;22.6
1.095;5.617;165.0;22.6
1.103;5.621;166.2;22.6
1.110;5.595;167.3;22.6
1.118;5.559;168.4;22.6
1.126;5.546;169.6;22.6
1.133;5.520;170.7;22.6
1.141;5.517;171.9;22.6
1.149;5.439;173.0;22.6
1.156;5.370;174.1;22.6
1.164;5.340;175.3;22.6
1.171;5.316;176.4;22.6
1.179;5.271;177.6;22.6
1.187;5.234;178.7;22.6
1.194;5.043;179.8;22.6
1.202;5.131;181.0;22.6
1.209;5.155;182.1;22.6
1.217;5.173;183.3;22.6
1.225;5.166;184.4;22.6
1.232;5.175;185.5;22.6
1.240;5.122;186.7;22.6
1.247;5.148;187.8;22.6
1.255;5.154;189.0;22.6
1.263;5.155;190.1;22.6
1.270;5.119;191.2;22.6
1.278;5.109;192.4;22.6
1.285;5.066;193.5;22.6
1.288;5.046;193.9;22.6
1.290;5.053;194.3;22.6
1.292;5.049;194.7;22.6
1.292;5.049;194.7;22.6
1.294;5.028;195.0;22.6
1.296;5.026;195.4;22.6
1.298;5.000;195.8;22.6
1.298;5.000;195.8;22.6
1.300;4.989;196.2;22.6
1.302;4.985;196.6;22.6
1.304;4.961;197.0;22.6
1.304;4.961;197.0;22.6
1.306;4.890;197.3;22.6
1.316;4.778;219.0;22.9
1.326;4.731;230.6;22.8
1.336;4.687;242.2;22.8
1.346;4.636;253.8;22.8
1.356;4.555;265.4;22.8
1.366;4.441;277.0;22.8
1.376;4.407;288.6;22.8
1.386;4.336;300.2;22.8
1.396;4.251;311.8;22.8
1.406;4.201;323.3;22.8
1.416;4.122;334.9;22.8
1.426;4.054;346.5;22.8
1.436;4.012;358.1;22.8
1.446;3.914;369.7;22.8
1.456;3.827;381.3;22.8
1.466;3.828;392.9;22.8
1.476;3.828;404.5;22.8
1.486;3.813;416.1;22.8
1.496;3.757;427.7;22.7
1.506;3.734;439.3;22.7
1.516;3.766;450.9;22.8
1.526;3.682;462.5;22.7
1.536;3.548;474.1;22.7
1.546;3.482;485.7;22.8
1.546;3.682;485.9;22.8
1.556;3.653;497.4;22.7
1.566;3.591;509.0;22.7
1.576;3.413;520.6;22.8
1.576;3.601;520.8;22.8
1.586;3.568;532.4;22.7
1.596;3.434;544.0;22.7
1.596;3.496;544.6;22.7
1.606;3.523;556.2;22.7
1.616;3.426;567.8;22.7
1.616;3.523;570.2;22.7
1.626;3.447;581.8;22.7
1.626;3.499;585.8;22.7
1.636;3.457;597.4;22.7
1.636;3.379;607.5;22.7
