ml;pH;sec;°C
0.000;8.308;0.0;21.9
0.000;8.311;0.4;21.9
0.000;8.313;0.8;21.9
0.007;8.332;1.9;21.9
0.015;8.347;3.0;21.9
0.022;8.364;4.2;21.9
0.030;8.347;5.3;21.9
0.038;8.310;6.5;21.9
0.045;8.241;7.6;21.9
0.053;8.217;8.7;21.9
0.060;8.190;9.9;21.9
0.068;8.177;11.0;21.9
0.076;8.208;12.2;21.9
0.083;8.183;13.3;21.9
0.091;8.145;14.5;21.9
0.098;8.087;15.6;21.9
0.106;8.027;16.7;21.9
0.114;7.992;17.9;21.9
0.121;7.958;19.0;21.9
0.129;7.913;20.2;21.9
0.137;7.908;21.3;21.9
0.144;7.900;22.4;21.9
0.152;7.848;23.6;21.9
0.159;7.772;24.7;21.9
0.167;7.693;25.9;21.9
0.175;7.638;27.0;21.9
0.182;7.567;28.1;21.9
0.190;7.527;29.3;21.9
0.197;7.514;30.4;21.9
0.205;7.498;31.6;21.9
0.213;7.465;32.7;21.9
0.220;7.415;33.8;21.9
0.228;7.365;35.0;21.9
0.235;7.318;36.1;21.9
0.243;7.271;37.3;21.9
0.251;7.226;38.4;21.9
0.258;7.218;39.5;21.9
0.266;7.210;40.7;21.9
0.274;7.211;41.8;21.9
0.281;7.170;43.0;21.9
0.289;7.130;44.1;21.9
0.296;7.069;45.3;21.9
0.304;7.033;46.4;21.9
0.312;7.006;47.5;21.9
0.319;7.021;48.7;21.9
0.327;7.019;49.8;21.9
0.334;7.000;51.0;21.9
0.342;6.963;52.1;21.9
0.350;6.942;53.2;21.9
0.357;6.916;54.4;21.9
0.365;6.891;55.5;21.9
0.372;6.876;56.7;21.9
0.380;6.908;57.8;21.9
0.388;6.896;59.0;21.9
0.395;6.875;60.1;21.9
0.403;6.849;61.2;21.9
0.411;6.814;62.4;21.9
0.418;6.782;63.5;21.9
0.426;6.756;64.7;21.9
0.433;6.733;65.8;21.9
0.441;6.736;66.9;21.9
0.449;6.735;68.1;21.9
0.456;6.717;69.2;21.9
0.464;6.713;70.4;21.9
0.471;6.706;71.5;21.9
0.479;6.687;72.6;21.9
0.487;6.676;73.8;21.9
0.494;6.636;74.9;21.9
0.502;6.616;76.1;21.9
0.510;6.605;77.2;21.9
0.517;6.603;78.3;21.9
0.525;6.604;79.5;21.9
0.532;6.604;80.6;21.9
0.540;6.579;81.8;21.9
0.548;6.527;82.9;21.9
0.555;6.493;84.1;21.9
0.563;6.439;85.2;21.9
0.570;6.452;86.3;21.9
0.578;6.466;87.5;21.9
0.586;6.456;88.6;21.9
0.593;6.431;89.8;21.9
0.601;6.395;90.9;21.9
0.609;6.394;92.1;21.9
0.616;6.388;93.2;21.9
0.624;6.409;94.3;21.9
0.631;6.394;95.5;21.9
0.639;6.389;96.6;21.9
0.647;6.351;97.8;21.9
0.654;6.331;98.9;21.9
0.662;6.317;100.0;21.9
0.669;6.328;101.2;21.9
0.677;6.331;102.3;21.9
0.685;6.313;103.5;21.9
0.692;6.298;104.6;21.9
0.700;6.294;105.7;21.9
0.708;6.241;106.9;21.9
0.715;6.212;108.0;21.9
0.723;6.199;109.2;21.9
0.730;6.200;110.3;21.9
0.738;6.206;111.5;21.9
0.746;6.192;112.6;21.9
0.753;6.187;113.7;21.9
0.761;6.185;114.9;21.9
0.768;6.163;116.0;21.9
0.776;6.111;117.2;21.9
0.784;6.088;118.3;21.9
0.791;6.093;119.4;21.9
0.799;6.090;120.6;21.9
0.807;6.095;121.7;21.9
0.814;6.082;122.9;21.9
0.822;6.089;124.0;21.9
0.829;6.094;125.2;21.9
0.837;6.051;126.3;21.9
0.845;6.016;127.4;21.9
0.852;6.013;128.6;21.9
0.860;6.009;129.7;21.9
0.867;5.984;130.9;21.9
0.875;5.979;132.0;21.9
0.883;5.977;133.1;21.9
0.890;5.979;134.3;21.9
0.898;5.950;135.4;21.9
0.906;5.934;136.6;21.9
0.913;5.907;137.7;21.9
0.921;5.887;138.8;21.9
0.928;5.865;140.0;21.9
0.936;5.860;141.1;21.9
0.944;5.848;142.3;21.9
0.951;5.836;143.4;21.9
0.959;5.848;144.5;21.9
0.966;5.856;145.7;21.9
0.974;5.842;146.8;21.9
0.982;5.817;148.0;21.9
0.989;5.793;149.1;21.9
0.997;5.763;150.3;21.9
1.004;5.733;151.4;21.9
1.012;5.722;152.5;21.9
1.020;5.731;153.7;21.9
1.027;5.742;154.8;21.9
1.035;5.730;156.0;21.9
1.043;5.722;157.1;21.9
1.050;5.707;158.2;21.9
1.058;5.664;159.4;21.9
1.065;5.630;160.5;21.9
1.073;5.601;161.7;21.9
1.081;5.596;162.8;21.9
1.088;5.593;163.9;21.9
1.096;5.626;165.1;21.9
1.103;5.680;166.2;21.9
1.111;5.696;167.4;21.9
1.119;5.669;168.5;21.9
1.126;5.596;169.7;21.9
1.134;5.479;170.8;21.9
1.142;5.444;171.9;21.9
1.149;5.367;173.1;21.9
1.157;5.375;174.2;21.9
1.164;5.386;175.4;21.9
1.172;5.474;176.5;21.9
1.180;5.480;177.6;21.9
1.187;5.490;178.8;21.9
1.195;5.455;179.9;21.9
1.202;5.358;181.1;21.9
1.210;5.285;182.2;21.9
1.218;5.188;183.3;21.9
1.225;5.159;184.5;21.9
1.233;5.243;185.6;21.9
1.240;5.283;186.8;21.9
1.248;5.301;187.9;21.9
1.256;5.256;189.0;21.9
1.263;5.198;190.2;21.9
1.271;5.111;191.3;21.9
1.279;5.031;192.5;21.9
1.287;5.107;193.8;21.9
1.287;5.107;193.8;21.9
1.289;5.094;194.2;21.9
1.294;5.033;194.9;21.9
1.302;4.993;196.3;21.9
1.302;4.993;196.3;21.9
1.304;5.012;196.7;21.9
1.306;5.023;197.0;21.9
1.308;5.029;197.4;21.9
1.308;5.029;197.4;21.9
1.310;5.022;197.8;21.9
1.312;5.010;198.2;21.9
1.314;4.977;198.6;21.9
1.314;4.977;198.6;21.9
1.316;4.948;198.9;21.9
1.318;4.930;199.3;21.9
1.328;4.800;221.0;22.2
1.338;4.641;232.6;22.2
1.348;4.628;244.2;22.2
1.358;4.377;255.8;22.2
1.368;4.430;267.4;22.2
1.378;4.210;279.0;22.2
1.388;4.223;290.6;22.2
1.398;4.272;302.2;22.2
1.408;4.154;313.8;22.2
1.418;3.981;325.4;22.2
1.428;4.106;337.0;22.2
1.438;3.833;348.6;22.3
1.448;3.893;360.2;22.2
1.458;3.876;371.8;22.2
1.468;3.720;383.3;22.2
1.478;3.775;395.0;22.2
1.488;3.701;406.5;22.3
1.498;3.621;418.1;22.2
1.508;3.778;429.7;22.2
1.518;3.698;441.3;22.2
1.528;3.513;452.9;22.2
1.538;3.680;464.5;22.2
1.548;3.502;476.1;22.2
1.558;3.434;487.7;22.3
1.558;3.645;487.9;22.3
1.568;3.412;499.5;22.2
1.568;3.625;499.7;22.2
1.578;3.431;511.3;22.3
1.578;3.547;511.5;22.3
1.588;3.393;523.1;22.2
1.588;3.558;523.3;22.2
1.598;3.343;534.9;22.2
1.598;3.560;535.1;22.2
1.608;3.600;546.7;22.2
1.618;3.277;558.3;22.3
1.618;3.513;558.4;22.3
1.628;3.404;570.0;22.2
1.628;3.510;572.9;22.2
1.638;3.309;584.5;22.2
1.638;3.502;585.8;22.2
1.648;3.451;597.4;22.2
1.648;3.471;607.5;22.2
