ml;pH;sec;°C
0.000;8.857;0.0;22.4
0.000;8.741;0.4;22.4
0.000;8.403;0.8;22.4
0.007;8.087;1.9;22.4
0.015;7.654;3.0;22.4
0.022;7.628;4.2;22.4
0.030;8.163;5.3;22.4
0.037;8.159;6.5;22.4
0.045;8.233;7.6;22.4
0.053;8.482;8.7;22.4
0.060;8.029;9.9;22.4
0.068;8.093;11.0;22.4
0.076;8.021;12.2;22.4
0.083;7.929;13.3;22.4
0.091;7.925;14.5;22.4
0.098;7.946;15.6;22.4
0.106;7.988;16.7;22.4
0.114;8.004;17.9;22.4
0.121;7.994;19.0;22.4
0.129;7.897;20.2;22.4
0.136;7.790;21.3;22.4
0.144;7.708;22.4;22.4
0.152;7.656;23.6;22.4
0.159;7.676;24.7;22.4
0.167;7.726;25.9;22.4
0.175;7.701;27.0;22.4
0.182;7.676;28.1;22.4
0.190;7.594;29.3;22.4
0.197;7.534;30.4;22.4
0.205;7.386;31.6;22.4
0.213;7.302;32.7;22.4
0.220;7.246;33.9;22.4
0.228;7.309;35.0;22.4
0.235;7.341;36.1;22.4
0.243;7.319;37.3;22.4
0.251;7.243;38.4;22.4
0.258;7.142;39.6;22.4
0.266;7.097;40.7;22.4
0.273;7.065;41.8;22.4
0.281;7.041;43.0;22.4
0.289;7.067;44.1;22.4
0.296;7.117;45.3;22.4
0.304;7.162;46.4;22.4
0.312;6.912;47.5;22.4
0.319;6.875;48.7;22.4
0.327;6.820;49.8;22.4
0.334;6.830;51.0;22.4
0.342;6.890;52.1;22.4
0.350;6.966;53.3;22.4
0.357;6.907;54.4;22.4
0.365;6.805;55.5;22.4
0.372;6.725;56.7;22.4
0.380;6.755;57.8;22.4
0.388;6.775;59.0;22.4
0.395;6.853;60.1;22.4
0.403;6.825;61.2;22.4
0.411;6.773;62.4;22.4
0.418;6.733;63.5;22.4
0.426;6.626;64.7;22.4
0.433;6.595;65.8;22.4
0.441;6.610;67.0;22.4
0.449;6.638;68.1;22.4
0.456;6.641;69.2;22.4
0.464;6.673;70.4;22.4
0.471;6.660;71.5;22.4
0.479;6.595;72.7;22.4
0.487;6.532;73.8;22.4
0.494;6.477;74.9;22.4
0.502;6.482;76.1;22.4
0.510;6.480;77.2;22.4
0.517;6.541;78.4;22.4
0.525;6.588;79.5;22.4
0.532;6.596;80.6;22.4
0.540;6.541;81.8;22.4
0.548;6.453;82.9;22.4
0.555;6.418;84.1;22.4
0.563;6.380;85.2;22.4
0.570;6.308;86.3;22.4
0.578;6.323;87.5;22.4
0.586;6.343;88.6;22.4
0.593;6.380;89.8;22.4
0.601;6.417;90.9;22.4
0.608;6.421;92.1;22.4
0.616;6.387;93.2;22.4
0.624;6.339;94.3;22.4
0.631;6.289;95.5;22.4
0.639;6.260;96.6;22.4
0.647;6.280;97.8;22.4
0.654;6.360;98.9;22.4
0.662;6.348;100.0;22.4
0.669;6.333;101.2;22.4
0.677;6.253;102.3;22.4
0.685;6.219;103.5;22.4
0.692;6.189;104.6;22.4
0.700;6.215;105.7;22.4
0.707;6.282;106.9;22.4
0.715;6.286;108.0;22.4
0.723;6.131;109.2;22.4
0.730;6.083;110.3;22.4
0.738;6.079;111.5;22.4
0.746;6.156;112.6;22.4
0.753;6.219;113.7;22.4
0.761;6.217;114.9;22.4
0.768;5.986;116.0;22.4
0.776;5.995;117.2;22.4
0.784;5.925;118.3;22.4
0.791;5.981;119.4;22.4
0.799;6.022;120.6;22.4
0.807;6.069;121.7;22.4
0.814;6.066;122.9;22.4
0.822;6.041;124.0;22.4
0.829;5.930;125.2;22.4
0.837;5.876;126.3;22.4
0.845;5.912;127.4;22.4
0.852;5.952;128.6;22.4
0.860;6.014;129.7;22.4
0.867;5.889;130.9;22.4
0.875;5.860;132.0;22.4
0.883;5.834;133.1;22.4
0.890;5.862;134.3;22.4
0.898;5.874;135.4;22.4
0.905;5.917;136.6;22.4
0.913;5.945;137.7;22.4
0.921;5.963;138.8;22.4
0.928;5.923;140.0;22.4
0.936;5.865;141.1;22.4
0.944;5.787;142.3;22.4
0.951;5.802;143.4;22.4
0.959;5.852;144.6;22.4
0.966;5.904;145.7;22.4
0.974;5.868;146.8;22.4
0.982;5.790;148.0;22.4
0.989;5.737;149.1;22.4
0.997;5.663;150.3;22.4
1.004;5.646;151.4;22.4
1.012;5.676;152.5;22.4
1.020;5.661;153.7;22.4
1.027;5.653;154.8;22.4
1.035;5.709;156.0;22.4
1.043;5.722;157.1;22.4
1.050;5.765;158.2;22.4
1.058;5.722;159.4;22.4
1.065;5.658;160.5;22.4
1.073;5.592;161.7;22.4
1.081;5.549;162.8;22.4
1.088;5.531;164.0;22.4
1.096;5.578;165.1;22.4
1.103;5.507;166.2;22.4
1.111;5.501;167.4;22.4
1.119;5.504;168.5;22.4
1.126;5.508;169.7;22.4
1.134;5.501;170.8;22.4
1.141;5.504;171.9;22.4
1.149;5.461;173.1;22.4
1.157;5.357;174.2;22.4
1.164;5.354;175.4;22.4
1.172;5.347;176.5;22.4
1.180;5.352;177.6;22.4
1.187;5.362;178.8;22.4
1.195;5.362;179.9;22.4
1.202;5.356;181.1;22.4
1.210;5.325;182.2;22.4
1.218;5.292;183.3;22.4
1.225;5.223;184.5;22.4
1.233;5.166;185.6;22.4
1.240;5.154;186.8;22.4
1.248;5.151;187.9;22.4
1.256;5.155;189.1;22.4
1.263;5.163;190.2;22.4
1.271;5.089;191.3;22.4
1.278;5.041;192.5;22.4
1.286;4.953;193.6;22.4
1.292;5.025;194.6;22.4
1.294;5.009;194.9;22.4
1.294;5.009;194.9;22.4
1.296;4.997;195.3;22.4
1.298;4.979;195.7;22.4
1.300;4.949;196.1;22.4
1.300;4.949;196.1;22.4
1.302;4.924;196.5;22.4
1.312;4.848;218.1;22.5
1.322;4.757;229.7;22.5
1.332;4.612;241.3;22.5
1.342;4.597;252.9;22.5
1.352;4.453;264.5;22.5
1.362;4.466;276.1;22.5
1.372;4.362;287.7;22.5
1.382;4.254;299.3;22.5
1.392;4.223;310.9;22.5
1.402;4.094;322.5;22.5
1.412;4.098;334.1;22.5
1.422;4.019;345.7;22.5
1.432;3.911;357.3;22.5
1.442;3.952;368.9;22.5
1.452;3.851;380.5;22.5
1.462;3.811;392.1;22.5
1.472;3.816;403.7;22.5
1.482;3.762;415.3;22.5
1.492;3.680;426.9;22.5
1.502;3.577;438.5;22.5
1.512;3.687;450.1;22.4
1.522;3.651;461.7;22.4
1.532;3.694;473.3;22.4
1.542;3.532;484.9;22.4
1.552;3.537;496.5;22.4
1.562;3.519;508.1;22.4
1.572;3.394;519.7;22.4
1.572;3.598;519.9;22.4
1.582;3.430;531.5;22.4
1.582;3.507;531.7;22.4
1.592;3.545;543.3;22.4
1.602;3.502;554.9;22.4
1.612;3.321;566.5;22.4
1.612;3.519;566.6;22.4
1.622;3.293;578.2;22.4
1.622;3.500;578.4;22.4
1.632;3.321;590.0;22.4
1.632;3.354;600.1;22.4
