ml;pH;sec;°C
0.471;6.737;71.5;22.0
0.479;6.673;72.7;22.0
0.487;6.636;73.8;22.0
0.494;6.599;74.9;22.0
0.502;6.565;76.1;22.0
0.510;6.580;77.2;22.0
0.517;6.576;78.4;22.0
0.525;6.637;79.5;22.0
0.532;6.613;80.6;22.0
0.540;6.550;81.8;22.0
0.548;6.491;82.9;22.0
0.555;6.440;84.1;22.0
0.563;6.462;85.2;22.0
0.570;6.514;86.4;22.0
0.578;6.550;87.5;22.0
0.586;6.556;88.6;22.0
0.593;6.512;89.8;22.0
0.601;6.447;90.9;22.0
0.609;6.412;92.1;22.0
0.616;6.360;93.2;22.0
0.624;6.354;94.3;22.0
0.631;6.400;95.5;22.0
0.639;6.462;96.6;22.0
0.647;6.437;97.8;22.0
0.654;6.283;98.9;22.0
0.662;6.242;100.1;22.0
0.669;6.273;101.2;22.0
0.677;6.303;102.3;22.0
0.685;6.365;103.5;22.0
0.692;6.368;104.6;22.0
0.700;6.369;105.8;22.0
0.708;6.346;106.9;22.0
0.715;6.293;108.0;22.0
0.723;6.225;109.2;22.0
0.730;6.163;110.3;22.0
0.738;6.158;111.5;22.0
0.746;6.240;112.6;22.0
0.753;6.249;113.7;22.0
0.761;6.249;114.9;22.0
0.768;6.230;116.0;22.0
0.776;6.184;117.2;22.0
0.784;6.136;118.3;22.0
0.791;6.046;119.5;22.0
0.799;6.036;120.6;22.0
0.807;5.980;121.7;22.0
0.814;6.013;122.9;22.0
0.822;6.075;124.0;22.0
0.829;6.094;125.2;22.0
0.837;6.117;126.3;22.0
0.845;6.083;127.4;22.0
0.852;6.021;128.6;22.0
0.860;5.971;129.7;22.0
0.867;5.954;130.9;22.0
0.875;5.864;132.0;22.0
0.883;5.966;133.1;22.0
0.890;5.999;134.3;22.0
0.898;6.029;135.4;22.0
0.905;6.031;136.6;22.0
0.913;5.974;137.7;22.0
0.921;5.905;138.8;22.0
0.928;5.861;140.0;22.0
0.936;5.777;141.1;22.0
0.944;5.773;142.3;22.0
0.951;5.831;143.4;22.0
0.959;5.860;144.6;22.0
0.966;5.875;145.7;22.0
0.974;5.845;146.8;22.0
0.982;5.637;148.0;22.0
0.989;5.611;149.1;22.0
0.997;5.654;150.3;22.0
1.004;5.703;151.4;22.0
1.012;5.742;152.5;22.0
1.020;5.781;153.7;22.0
1.027;5.786;154.8;22.0
1.035;5.743;156.0;22.0
1.043;5.674;157.1;22.0
1.050;5.642;158.3;22.0
1.058;5.665;159.4;22.0
1.065;5.705;160.5;22.0
1.073;5.730;161.7;22.0
1.081;5.701;162.8;22.0
1.088;5.648;164.0;22.0
1.096;5.606;165.1;22.0
1.103;5.562;166.2;22.0
1.111;5.528;167.4;22.0
1.119;5.560;168.5;22.0
1.126;5.620;169.7;22.0
1.134;5.593;170.8;22.0
1.142;5.520;171.9;22.0
1.149;5.445;173.1;22.0
1.157;5.361;174.2;22.0
1.164;5.357;175.4;22.0
1.172;5.368;176.5;22.0
1.180;5.388;177.7;22.0
1.187;5.433;178.8;22.0
1.195;5.426;179.9;22.0
1.202;5.371;181.1;22.0
1.210;5.306;182.2;22.0
1.218;5.282;183.4;22.0
1.225;5.206;184.5;22.0
1.233;5.212;185.6;22.0
1.240;5.239;186.8;22.0
1.248;5.235;187.9;22.0
1.256;5.184;189.1;22.0
1.263;5.151;190.2;22.0
1.271;5.088;191.3;22.0
1.279;5.016;192.5;22.0
1.286;4.970;193.6;22.0
1.292;5.037;194.6;22.0
1.294;5.015;195.0;22.0
1.294;5.015;195.0;22.0
1.296;4.995;195.3;22.0
1.298;4.970;195.7;22.0
1.300;4.928;196.1;22.0
1.310;4.739;217.8;22.2
1.320;4.676;229.4;22.2
1.330;4.648;241.0;22.2
1.340;4.469;252.6;22.2
1.350;4.494;264.2;22.2
1.360;4.436;275.8;22.2
1.370;4.251;287.4;22.2
1.380;4.265;299.0;22.2
1.390;4.187;310.6;22.2
1.400;4.092;322.1;22.2
1.410;4.019;333.7;22.2
1.420;3.965;345.3;22.2
1.430;3.948;356.9;22.2
1.440;3.845;368.5;22.2
1.450;3.893;380.1;22.2
1.460;3.796;391.7;22.2
1.470;3.738;403.3;22.2
1.480;3.770;414.9;22.2
1.490;3.720;426.5;22.2
1.500;3.656;438.1;22.2
1.510;3.685;449.7;22.2
1.520;3.607;461.3;22.2
1.530;3.557;472.9;22.2
1.540;3.613;484.5;22.2
1.550;3.543;496.1;22.2
1.560;3.556;507.7;22.2
1.570;3.482;519.3;22.2
1.570;3.505;519.5;22.2
1.580;3.530;531.1;22.2
1.590;3.417;542.7;22.2
1.590;3.496;545.1;22.2
1.600;3.518;556.7;22.2
1.610;3.382;568.3;22.2
1.610;3.392;578.4;22.2
