ml;pH;sec;°C
0.000;8.048;0.0;20.7
0.000;8.172;0.4;20.7
0.000;8.141;0.8;20.7
0.007;8.272;1.9;20.7
0.015;8.227;3.0;20.7
0.022;8.314;4.2;20.7
0.030;8.319;5.3;20.7
0.037;8.275;6.5;20.7
0.045;8.210;7.6;20.7
0.053;8.072;8.7;20.7
0.060;8.099;9.9;20.7
0.068;8.180;11.0;20.7
0.076;8.195;12.2;20.7
0.083;8.165;13.3;20.7
0.091;8.048;14.5;20.7
0.098;7.985;15.6;20.7
0.106;7.901;16.7;20.7
0.114;7.850;17.9;20.7
0.121;7.837;19.0;20.7
0.129;7.850;20.2;20.7
0.136;7.882;21.3;20.7
0.144;7.864;22.4;20.7
0.152;7.828;23.6;20.7
0.159;7.749;24.7;20.7
0.167;7.660;25.9;20.7
0.175;7.526;27.0;20.7
0.182;7.440;28.1;20.7
0.190;7.414;29.3;20.7
0.197;7.391;30.4;20.7
0.205;7.420;31.6;20.7
0.213;7.408;32.7;20.7
0.220;7.384;33.9;20.7
0.228;7.307;35.0;20.7
0.235;7.209;36.1;20.7
0.243;7.128;37.3;20.7
0.251;7.082;38.4;20.7
0.258;7.065;39.6;20.7
0.266;7.078;40.7;20.7
0.273;7.143;41.8;20.7
0.281;7.144;43.0;20.7
0.289;7.099;44.1;20.7
0.296;7.004;45.3;20.7
0.304;6.896;46.4;20.7
0.312;6.862;47.5;20.7
0.319;6.848;48.7;20.7
0.327;6.907;49.8;20.7
0.334;6.940;51.0;20.7
0.342;6.947;52.1;20.7
0.350;6.892;53.3;20.7
0.357;6.872;54.4;20.7
0.365;6.751;55.5;20.7
0.372;6.692;56.7;20.7
0.380;6.683;57.8;20.7
0.388;6.670;59.0;20.7
0.395;6.687;60.1;20.7
0.403;6.754;61.2;20.7
0.411;6.771;62.4;20.7
0.418;6.721;63.5;20.7
0.426;6.661;64.7;20.7
0.433;6.565;65.8;20.7
0.441;6.529;67.0;20.7
0.449;6.586;68.1;20.7
0.456;6.609;69.2;20.7
0.464;6.635;70.4;20.7
0.471;6.550;71.5;20.7
0.479;6.452;72.7;20.7
0.487;6.422;73.8;20.7
0.494;6.427;74.9;20.7
0.502;6.450;76.1;20.7
0.510;6.499;77.2;20.7
0.517;6.516;78.4;20.7
0.525;6.455;79.5;20.7
0.532;6.389;80.6;20.7
0.540;6.319;81.8;20.7
0.548;6.284;82.9;20.7
0.555;6.300;84.1;20.7
0.563;6.318;85.2;20.7
0.570;6.382;86.3;20.7
0.578;6.382;87.5;20.7
0.586;6.352;88.6;20.7
0.593;6.231;89.8;20.7
0.601;6.193;90.9;20.7
0.609;6.217;92.1;20.7
0.616;6.241;93.2;20.7
0.624;6.282;94.3;20.7
0.631;6.174;95.5;20.7
0.639;6.140;96.6;20.7
0.647;6.103;97.8;20.7
0.654;6.099;98.9;20.7
0.662;6.164;100.1;20.7
0.669;6.195;101.2;20.7
0.677;6.179;102.3;20.7
0.685;6.115;103.5;20.7
0.692;6.066;104.6;20.7
0.700;6.009;105.8;20.7
0.708;5.962;106.9;20.7
0.715;5.940;108.0;20.7
0.723;5.972;109.2;20.7
0.730;5.976;110.3;20.7
0.738;6.030;111.5;20.7
0.746;6.029;112.6;20.7
0.753;5.986;113.7;20.7
0.761;5.918;114.9;20.7
0.768;5.869;116.0;20.7
0.776;5.829;117.2;20.7
0.784;5.783;118.3;20.7
0.791;5.809;119.4;20.7
0.799;5.822;120.6;20.7
0.806;5.862;121.7;20.7
0.814;5.866;122.9;20.7
0.822;5.844;124.0;20.7
0.829;5.787;125.2;20.7
0.837;5.731;126.3;20.7
0.845;5.668;127.4;20.7
0.852;5.640;128.6;20.7
0.860;5.702;129.7;20.7
0.867;5.721;130.9;20.7
0.875;5.705;132.0;20.7
0.883;5.638;133.1;20.7
0.890;5.578;134.3;20.7
0.898;5.509;135.4;20.7
0.905;5.484;136.6;20.7
0.913;5.485;137.7;20.7
0.921;5.527;138.8;20.7
0.928;5.521;140.0;20.7
0.936;5.521;141.1;20.7
0.944;5.447;142.3;20.7
0.951;5.396;143.4;20.7
0.959;5.319;144.6;20.7
0.966;5.319;145.7;20.7
0.974;5.339;146.8;20.7
0.982;5.331;148.0;20.7
0.989;5.276;149.1;20.7
0.997;5.208;150.3;20.7
1.004;5.132;151.4;20.7
1.012;5.090;152.5;20.7
1.020;5.097;153.7;20.7
1.027;5.079;154.8;20.7
1.035;5.066;156.0;20.7
1.040;5.010;156.7;20.7
1.042;4.986;157.1;20.7
1.042;4.986;157.1;20.7
1.044;4.976;157.5;20.7
1.046;4.959;157.9;20.7
1.048;4.941;158.2;20.7
1.058;4.755;179.9;20.7
1.068;4.703;191.5;20.7
1.078;4.523;203.1;20.7
1.088;4.481;214.7;20.7
1.098;4.368;226.3;20.7
1.108;4.261;237.9;20.7
1.118;4.218;249.5;20.7
1.128;4.181;261.1;20.7
1.138;4.042;272.7;20.7
1.148;4.023;284.3;20.8
1.158;3.900;295.9;20.8
1.168;3.940;307.5;20.8
1.178;3.846;319.1;20.8
1.188;3.763;330.7;20.8
1.198;3.827;342.3;20.8
1.208;3.740;353.9;20.8
1.218;3.694;365.5;20.8
1.228;3.606;377.1;20.8
1.238;3.642;388.7;20.8
1.248;3.659;400.3;20.8
1.258;3.609;411.9;20.8
1.268;3.506;423.5;20.8
1.278;3.574;435.1;20.8
1.288;3.566;446.6;20.8
1.298;3.526;458.3;20.8
1.308;3.415;469.9;20.9
1.308;3.522;470.0;20.9
1.318;3.398;481.6;20.9
1.318;3.503;481.8;20.9
1.328;3.386;493.4;20.9
1.328;3.475;503.5;20.9
