ml;pH;sec;°C
0.966;5.475;145.7;21.4
0.974;5.462;146.8;21.4
0.982;5.375;148.0;21.4
0.989;5.163;149.1;21.4
0.997;5.128;150.3;21.4
1.005;5.137;151.4;21.4
1.012;5.210;152.5;21.4
1.020;5.255;153.7;21.4
1.027;5.150;154.8;21.4
1.035;5.009;156.0;21.4
1.044;5.083;157.3;21.4
1.044;5.083;157.3;21.4
1.046;5.080;157.7;21.4
1.048;5.058;158.1;21.4
1.050;5.034;158.4;21.4
1.050;5.034;158.4;21.4
1.052;5.012;158.8;21.4
1.054;4.974;159.2;21.4
1.056;4.948;159.6;21.4
1.056;4.948;159.6;21.4
1.058;4.909;160.0;21.4
1.068;4.610;181.6;21.7
1.078;4.472;193.2;21.7
1.088;4.381;204.8;21.7
1.098;4.295;216.4;21.7
1.108;4.205;228.0;21.7
1.118;4.121;239.6;21.7
1.128;4.049;251.2;21.7
1.138;3.970;262.8;21.7
1.148;3.997;274.4;21.7
1.158;3.851;286.0;21.7
1.168;3.815;297.6;21.8
1.178;3.760;309.2;21.7
1.188;3.721;320.8;21.8
1.198;3.658;332.4;21.8
1.208;3.708;344.0;21.7
1.218;3.645;355.6;21.7
1.228;3.751;367.2;21.7
1.238;3.588;378.8;21.7
1.248;3.600;390.4;21.7
1.258;3.696;402.0;21.7
1.268;3.678;413.6;21.7
1.278;3.638;425.2;21.8
1.288;3.622;436.8;21.8
1.298;3.547;448.4;21.8
1.308;3.571;460.0;21.8
1.318;3.536;471.6;21.8
1.328;3.442;483.2;21.8
1.328;3.497;483.6;21.8
1.338;3.311;495.2;21.8
1.338;3.520;495.3;21.8
1.348;3.482;506.9;21.8
1.348;3.503;507.3;21.8
1.358;3.430;518.9;21.8
1.358;3.355;529.0;21.8
