ml;pH;sec;°C
0.000;8.222;0.0;21.0
0.000;8.239;0.4;21.0
0.000;8.259;0.8;21.0
0.007;8.342;1.9;21.0
0.015;8.226;3.0;21.0
0.022;8.145;4.2;21.0
0.030;8.147;5.3;21.0
0.038;8.198;6.5;21.0
0.045;8.258;7.6;21.0
0.053;8.277;8.8;21.0
0.060;8.181;9.9;21.0
0.068;8.069;11.0;21.0
0.076;8.002;12.2;21.0
0.083;8.054;13.3;21.0
0.091;8.102;14.5;21.0
0.098;8.138;15.6;21.0
0.106;8.077;16.7;21.0
0.114;7.993;17.9;21.0
0.121;7.861;19.0;21.0
0.129;7.794;20.2;21.0
0.137;7.787;21.3;21.0
0.144;7.867;22.4;21.0
0.152;7.875;23.6;21.0
0.159;7.789;24.7;21.0
0.167;7.695;25.9;21.0
0.175;7.560;27.0;21.0
0.182;7.488;28.2;21.0
0.190;7.565;29.3;21.0
0.197;7.587;30.4;21.0
0.205;7.500;31.6;21.0
0.213;7.401;32.7;21.0
0.220;7.276;33.9;21.0
0.228;7.267;35.0;21.0
0.236;7.302;36.1;21.0
0.243;7.352;37.3;21.0
0.251;7.317;38.4;21.0
0.258;7.246;39.6;21.0
0.266;7.143;40.7;21.0
0.274;7.066;41.9;21.0
0.281;7.130;43.0;21.0
0.289;7.159;44.1;21.0
0.296;7.193;45.3;21.0
0.304;7.127;46.4;21.0
0.312;7.052;47.6;21.0
0.319;6.979;48.7;21.0
0.327;6.924;49.8;21.0
0.334;6.922;51.0;21.0
0.342;7.002;52.1;21.0
0.350;7.052;53.3;21.0
0.357;6.992;54.4;21.0
0.365;6.871;55.5;21.0
0.373;6.807;56.7;21.0
0.380;6.822;57.8;21.0
0.388;6.877;59.0;21.0
0.395;6.935;60.1;21.0
0.403;6.932;61.3;21.0
0.411;6.895;62.4;21.0
0.418;6.787;63.5;21.0
0.426;6.699;64.7;21.0
0.433;6.701;65.8;21.0
0.441;6.700;67.0;21.0
0.449;6.749;68.1;21.0
0.456;6.763;69.2;21.0
0.464;6.751;70.4;21.0
0.472;6.723;71.5;21.0
0.479;6.624;72.7;21.0
0.487;6.523;73.8;21.0
0.494;6.527;74.9;21.0
0.502;6.557;76.1;21.0
0.510;6.664;77.2;21.0
0.517;6.622;78.4;21.0
0.525;6.502;79.5;21.0
0.532;6.485;80.7;21.0
0.540;6.562;81.8;21.0
0.548;6.590;82.9;21.0
0.555;6.611;84.1;21.0
0.563;6.600;85.2;21.0
0.571;6.519;86.4;21.0
0.578;6.410;87.5;21.0
0.586;6.403;88.6;21.0
0.593;6.446;89.8;21.0
0.601;6.489;90.9;21.0
0.609;6.507;92.1;21.0
0.616;6.487;93.2;21.0
0.624;6.397;94.4;21.0
0.631;6.328;95.5;21.0
0.639;6.321;96.6;21.0
0.647;6.365;97.8;21.0
0.654;6.429;98.9;21.0
0.662;6.440;100.1;21.0
0.670;6.380;101.2;21.0
0.677;6.294;102.3;21.0
0.685;6.246;103.5;21.0
0.692;6.324;104.6;21.0
0.700;6.375;105.8;21.0
0.708;6.335;106.9;21.0
0.715;6.217;108.1;21.0
0.723;6.179;109.2;21.0
0.730;6.174;110.3;21.0
0.738;6.265;111.5;21.0
0.746;6.307;112.6;21.0
0.753;6.270;113.8;21.0
0.761;6.216;114.9;21.0
0.769;6.177;116.0;21.0
0.776;6.132;117.2;21.0
0.784;6.099;118.3;21.0
0.791;6.096;119.5;21.0
0.799;6.174;120.6;21.0
0.807;6.206;121.7;21.0
0.814;6.177;122.9;21.0
0.822;6.108;124.0;21.0
0.829;6.057;125.2;21.0
0.837;5.995;126.3;21.0
0.845;5.994;127.5;21.0
0.852;6.042;128.6;21.0
0.860;6.082;129.7;21.0
0.868;6.082;130.9;21.0
0.875;6.099;132.0;21.0
0.883;6.036;133.2;21.0
0.890;5.987;134.3;21.0
0.898;5.937;135.4;21.0
0.906;5.924;136.6;21.0
0.913;5.935;137.7;21.0
0.921;5.986;138.9;21.0
0.928;6.035;140.0;21.0
0.936;6.014;141.1;21.0
0.944;5.952;142.3;21.0
0.951;5.880;143.4;21.0
0.959;5.856;144.6;21.0
0.967;5.823;145.7;21.0
0.974;5.829;146.8;21.0
0.982;5.918;148.0;21.0
0.989;5.913;149.1;21.0
0.997;5.896;150.3;21.0
1.005;5.881;151.4;21.0
1.012;5.822;152.6;21.0
1.020;5.754;153.7;21.0
1.027;5.700;154.8;21.0
1.035;5.710;156.0;21.0
1.043;5.723;157.1;21.0
1.050;5.750;158.3;21.0
1.058;5.777;159.4;21.0
1.065;5.747;160.5;21.0
1.073;5.690;161.7;21.0
1.081;5.626;162.8;21.0
1.088;5.616;164.0;21.0
1.096;5.625;165.1;21.0
1.104;5.646;166.3;21.0
1.111;5.672;167.4;21.0
1.119;5.645;168.5;21.0
1.126;5.591;169.7;21.0
1.134;5.518;170.8;21.0
1.142;5.507;172.0;21.0
1.149;5.500;173.1;21.0
1.157;5.547;174.2;21.0
1.164;5.559;175.4;21.0
1.172;5.555;176.5;21.0
1.180;5.522;177.7;21.0
1.187;5.443;178.8;21.0
1.195;5.376;179.9;21.0
1.203;5.340;181.1;21.0
1.210;5.301;182.2;21.0
1.218;5.290;183.4;21.0
1.225;5.306;184.5;21.0
1.233;5.314;185.6;21.0
1.241;5.288;186.8;21.0
1.248;5.294;187.9;21.0
1.256;5.248;189.1;21.0
1.263;5.157;190.2;21.0
1.271;5.084;191.3;21.0
1.279;5.055;192.5;21.0
1.286;5.078;193.6;21.0
1.294;5.089;194.8;21.0
1.301;5.097;195.9;21.0
1.306;5.058;196.7;21.0
1.308;5.037;197.1;21.0
1.308;5.037;197.1;21.0
1.310;5.023;197.4;21.0
1.312;4.989;197.8;21.0
1.314;4.969;198.2;21.0
1.314;4.969;198.2;21.0
1.316;4.933;198.6;21.0
1.326;4.824;220.2;21.4
1.336;4.748;231.8;21.4
1.346;4.617;243.4;21.4
1.356;4.536;255.0;21.4
1.366;4.388;266.6;21.4
1.376;4.324;278.2;21.4
1.386;4.336;289.8;21.4
1.396;4.154;301.4;21.5
1.406;4.103;313.0;21.4
1.416;4.160;324.6;21.4
1.426;3.967;336.2;21.5
1.436;4.032;347.8;21.4
1.446;3.870;359.4;21.4
1.456;3.941;371.0;21.4
1.466;3.829;382.6;21.4
1.476;3.759;394.2;21.5
1.486;3.745;405.8;21.5
1.496;3.679;417.4;21.5
1.506;3.660;429.0;21.5
1.516;3.620;440.6;21.5
1.526;3.582;452.1;21.5
1.536;3.548;463.7;21.5
1.546;3.564;475.3;21.5
1.556;3.575;486.9;21.4
1.566;3.488;498.5;21.5
1.566;3.573;498.7;21.5
