ml;pH;sec;°C
0.000;8.390;0.0;22.0
0.000;8.362;0.4;22.0
0.000;8.241;0.8;22.0
0.007;8.206;1.9;22.0
0.015;8.009;3.0;22.0
0.022;8.070;4.2;22.0
0.030;8.142;5.3;22.0
0.038;8.182;6.5;22.0
0.045;8.192;7.6;22.0
0.053;8.220;8.7;22.0
0.060;8.348;9.9;22.0
0.068;8.253;11.0;22.0
0.076;8.114;12.2;22.0
0.083;8.070;13.3;22.0
0.091;8.006;14.4;22.0
0.098;7.962;15.6;22.0
0.106;7.924;16.7;22.0
0.114;7.777;17.9;22.0
0.121;7.912;19.0;22.0
0.129;7.940;20.2;22.0
0.136;7.961;21.3;22.0
0.144;7.884;22.4;22.0
0.152;7.912;23.6;22.0
0.159;7.725;24.7;22.0
0.167;7.686;25.9;22.0
0.175;7.564;27.0;22.0
0.182;7.512;28.1;22.0
0.190;7.450;29.3;22.0
0.197;7.437;30.4;22.0
0.205;7.402;31.6;22.0
0.213;7.399;32.7;22.0
0.220;7.437;33.8;22.0
0.228;7.401;35.0;22.0
0.235;7.388;36.1;22.0
0.243;7.352;37.3;22.0
0.251;7.269;38.4;22.0
0.258;7.211;39.5;22.0
0.266;7.122;40.7;22.0
0.273;7.073;41.8;22.0
0.281;7.076;43.0;22.0
0.289;7.070;44.1;22.0
0.296;7.094;45.3;22.0
0.304;7.115;46.4;22.0
0.312;7.112;47.5;22.0
0.319;7.062;48.7;22.0
0.327;7.025;49.8;22.0
0.334;6.952;51.0;22.0
0.342;6.911;52.1;22.0
0.350;6.867;53.2;22.0
0.357;6.861;54.4;22.0
0.365;6.862;55.5;22.0
0.372;6.899;56.7;22.0
0.380;6.925;57.8;22.0
0.388;6.942;58.9;22.0
0.395;6.898;60.1;22.0
0.403;6.841;61.2;22.0
0.410;6.782;62.4;22.0
0.418;6.712;63.5;22.0
0.426;6.709;64.6;22.0
0.433;6.704;65.8;22.0
0.441;6.717;66.9;22.0
0.448;6.730;68.1;22.0
0.456;6.750;69.2;22.0
0.464;6.802;70.3;22.0
0.471;6.860;71.5;22.0
0.479;6.687;72.6;22.0
0.487;6.611;73.8;22.0
0.494;6.562;74.9;22.0
0.502;6.566;76.1;22.0
0.509;6.615;77.2;22.0
0.517;6.623;78.3;22.0
0.525;6.659;79.5;22.0
0.532;6.649;80.6;22.0
0.540;6.592;81.8;22.0
0.547;6.528;82.9;22.0
0.555;6.474;84.0;22.0
0.563;6.453;85.2;22.0
0.570;6.370;86.3;22.0
0.578;6.437;87.5;22.0
0.585;6.503;88.6;22.0
0.593;6.522;89.7;22.0
0.601;6.523;90.9;22.0
0.608;6.511;92.0;22.0
0.616;6.457;93.2;22.0
0.624;6.399;94.3;22.0
0.631;6.315;95.4;22.0
0.639;6.289;96.6;22.0
0.646;6.293;97.7;22.0
0.654;6.303;98.9;22.0
0.662;6.316;100.0;22.0
0.669;6.373;101.1;22.0
0.677;6.398;102.3;22.0
0.684;6.368;103.4;22.0
0.692;6.358;104.6;22.0
0.700;6.291;105.7;22.0
0.707;6.204;106.8;22.0
0.715;6.181;108.0;22.0
0.722;6.178;109.1;22.0
0.730;6.199;110.3;22.0
0.738;6.289;111.4;22.0
0.745;6.290;112.6;22.0
0.753;6.269;113.7;22.0
0.761;6.252;114.8;22.0
0.768;6.201;116.0;22.0
0.776;6.134;117.1;22.0
0.783;6.135;118.3;22.0
0.791;6.078;119.4;22.0
0.799;6.109;120.5;22.0
0.806;6.086;121.7;22.0
0.814;6.148;122.8;22.0
0.821;6.158;124.0;22.0
0.829;6.149;125.1;22.0
0.837;6.091;126.2;22.0
0.844;6.054;127.4;22.0
0.852;5.994;128.5;22.0
0.859;5.967;129.7;22.0
0.867;5.965;130.8;22.0
0.875;5.991;131.9;22.0
0.882;6.019;133.1;22.0
0.890;6.054;134.2;22.0
0.898;6.046;135.4;22.0
0.905;6.017;136.5;22.0
0.913;5.943;137.7;22.0
