ml;pH;sec;°C
0.000;8.631;0.0;21.3
0.000;8.601;0.4;21.3
0.000;8.598;0.8;21.3
0.007;8.558;1.9;21.3
0.015;8.473;3.0;21.3
0.022;8.430;4.2;21.3
0.030;8.341;5.3;21.3
0.038;8.427;6.5;21.3
0.045;8.519;7.6;21.3
0.053;8.494;8.7;21.3
0.060;8.357;9.9;21.3
0.068;8.252;11.0;21.3
0.076;8.248;12.2;21.3
0.083;8.281;13.3;21.3
0.091;8.322;14.5;21.3
0.098;8.266;15.6;21.3
0.106;8.197;16.7;21.3
0.114;8.078;17.9;21.3
0.121;7.999;19.0;21.3
0.129;8.008;20.2;21.3
0.137;8.025;21.3;21.3
0.144;8.019;22.4;21.3
0.152;7.932;23.6;21.3
0.159;7.826;24.7;21.3
0.167;7.729;25.9;21.3
0.175;7.652;27.0;21.3
0.182;7.581;28.1;21.3
0.190;7.588;29.3;21.3
0.197;7.599;30.4;21.3
0.205;7.490;31.6;21.3
0.213;7.388;32.7;21.3
0.220;7.298;33.9;21.3
0.228;7.303;35.0;21.3
0.236;7.331;36.1;21.3
0.243;7.328;37.3;21.3
0.251;7.244;38.4;21.3
0.258;7.167;39.6;21.3
0.266;7.082;40.7;21.3
0.274;7.062;41.8;21.3
0.281;7.141;43.0;21.3
0.289;7.160;44.1;21.3
0.296;7.081;45.3;21.3
0.304;7.027;46.4;21.3
0.312;6.915;47.6;21.3
0.319;6.874;48.7;21.3
0.327;6.864;49.8;21.3
0.334;6.906;51.0;21.3
0.342;6.962;52.1;21.3
0.350;6.959;53.3;21.3
0.357;6.885;54.4;21.3
0.365;6.825;55.5;21.3
0.373;6.763;56.7;21.3
0.380;6.729;57.8;21.3
0.388;6.747;59.0;21.3
0.395;6.800;60.1;21.3
0.403;6.805;61.2;21.3
0.411;6.738;62.4;21.3
0.418;6.654;63.5;21.3
0.426;6.594;64.7;21.3
0.433;6.507;65.8;21.3
0.441;6.382;66.9;21.3
0.449;6.473;68.1;21.3
0.456;6.485;69.2;21.3
0.464;6.443;70.4;21.3
0.472;6.376;71.5;21.3
0.479;6.348;72.7;21.3
0.487;6.388;73.8;21.3
0.494;6.424;74.9;21.3
0.502;6.454;76.1;21.3
0.510;6.407;77.2;21.3
0.517;6.359;78.4;21.3
0.525;6.294;79.5;21.3
0.532;6.279;80.6;21.3
0.540;6.312;81.8;21.3
0.548;6.385;82.9;21.3
0.555;6.382;84.1;21.3
0.563;6.211;85.2;21.3
0.571;6.130;86.4;21.3
0.578;6.141;87.5;21.3
0.586;6.116;88.6;21.3
0.593;6.115;89.8;21.3
0.601;6.174;90.9;21.3
0.609;6.219;92.1;21.3
0.616;6.186;93.2;21.3
0.624;6.127;94.3;21.3
0.631;6.060;95.5;21.3
0.639;6.054;96.6;21.3
0.647;6.052;97.8;21.3
0.654;6.117;98.9;21.3
0.662;6.139;100.0;21.3
0.670;6.098;101.2;21.3
0.677;6.042;102.3;21.3
0.685;5.999;103.5;21.3
0.692;5.949;104.6;21.3
0.700;5.937;105.8;21.3
0.708;5.995;106.9;21.3
0.715;5.951;108.0;21.3
0.723;5.895;109.2;21.3
0.730;5.891;110.3;21.3
0.738;5.953;111.5;21.3
0.746;5.984;112.6;21.3
0.753;5.959;113.7;21.3
0.761;5.957;114.9;21.3
0.769;5.906;116.0;21.3
0.776;5.800;117.2;21.3
0.784;5.789;118.3;21.3
0.791;5.772;119.5;21.3
0.799;5.818;120.6;21.3
0.807;5.833;121.7;21.3
0.814;5.813;122.9;21.3
0.822;5.742;124.0;21.3
0.829;5.711;125.2;21.3
0.837;5.572;126.3;21.3
0.845;5.627;127.4;21.3
0.852;5.662;128.6;21.3
0.860;5.589;129.7;21.3
0.868;5.569;130.9;21.3
0.875;5.520;132.0;21.3
0.883;5.521;133.1;21.3
0.890;5.578;134.3;21.3
0.898;5.622;135.4;21.3
0.906;5.593;136.6;21.3
0.913;5.556;137.7;21.3
0.921;5.453;138.9;21.3
0.928;5.427;140.0;21.3
0.936;5.393;141.1;21.3
0.944;5.440;142.3;21.3
0.951;5.383;143.4;21.3
0.959;5.386;144.6;21.3
0.966;5.348;145.7;21.3
0.974;5.282;146.8;21.3
0.982;5.108;148.0;21.3
0.989;5.180;149.1;21.3
0.997;5.234;150.3;21.3
1.005;5.201;151.4;21.3
1.012;5.068;152.5;21.3
1.020;4.988;153.7;21.3
1.027;5.026;154.8;21.3
1.035;5.001;156.0;21.3
1.042;5.000;157.1;21.3
1.042;5.000;157.1;21.3
1.044;4.984;157.5;21.3
1.046;4.979;157.9;21.3
1.048;4.972;158.3;21.3
1.048;4.972;158.3;21.3
1.050;4.966;158.6;21.3
1.052;4.923;159.0;21.3
1.062;4.741;180.7;21.6
1.072;4.672;192.3;21.6
1.082;4.590;203.9;21.7
1.092;4.518;215.5;21.7
1.102;4.433;227.1;21.7
1.112;4.273;238.7;21.7
1.122;4.159;250.3;21.7
1.132;4.135;261.9;21.7
1.142;4.120;273.5;21.7
1.152;3.886;285.1;21.8
1.162;3.978;296.7;21.7
1.172;3.936;308.3;21.8
1.182;3.759;319.9;21.8
1.192;3.706;331.5;21.8
1.202;3.762;343.1;21.7
1.212;3.636;354.7;21.8
1.222;3.645;366.3;21.8
1.232;3.765;377.9;21.8
1.242;3.708;389.5;21.8
1.252;3.516;401.1;21.8
1.262;3.655;412.6;21.7
1.272;3.639;424.3;21.8
1.282;3.472;435.8;21.8
1.282;3.610;436.0;21.8
1.292;3.422;447.6;21.8
1.292;3.610;447.8;21.8
1.302;3.517;459.4;21.8
1.312;3.559;471.0;21.8
1.322;3.358;482.6;21.8
1.322;3.547;482.8;21.8
1.332;3.363;494.4;21.8
1.332;3.498;496.3;21.8
1.342;3.364;507.9;21.8
1.342;3.511;510.6;21.8
1.352;3.470;522.2;21.8
1.352;3.495;526.5;21.8
1.362;3.373;538.1;21.8
1.362;3.503;539.3;21.8
1.372;3.317;550.9;21.8
1.372;3.258;561.0;21.8
