ml;pH;sec;°C
1.065;5.672;160.5;22.2
1.073;5.681;161.6;22.2
1.080;5.686;162.8;22.2
1.088;5.679;163.9;22.2
1.096;5.635;165.0;22.2
1.103;5.564;166.2;22.2
1.111;5.533;167.3;22.2
1.118;5.508;168.5;22.2
1.126;5.488;169.6;22.2
1.134;5.517;170.7;22.2
1.141;5.535;171.9;22.2
1.149;5.531;173.0;22.2
1.156;5.501;174.2;22.2
1.164;5.427;175.3;22.2
1.172;5.349;176.4;22.2
1.179;5.321;177.6;22.2
1.187;5.324;178.7;22.2
1.194;5.347;179.9;22.2
1.202;5.338;181.0;22.2
1.210;5.353;182.2;22.2
1.217;5.343;183.3;22.2
1.225;5.268;184.4;22.2
1.232;5.211;185.6;22.2
1.240;5.151;186.7;22.2
1.248;5.096;187.9;22.2
1.255;5.104;189.0;22.2
1.263;5.120;190.1;22.2
1.271;5.118;191.3;22.2
1.278;5.111;192.4;22.2
1.286;5.088;193.6;22.2
1.293;4.996;194.7;22.2
1.302;4.968;196.0;22.2
1.302;4.968;196.0;22.2
1.304;4.946;196.4;22.2
1.306;4.938;196.8;22.2
1.316;4.874;218.5;22.4
1.326;4.718;230.1;22.4
1.336;4.642;241.6;22.4
1.346;4.651;253.2;22.4
1.356;4.459;264.8;22.4
1.366;4.482;276.4;22.4
1.376;4.397;288.0;22.4
1.386;4.232;299.6;22.4
1.396;4.256;311.2;22.4
1.406;4.075;322.8;22.4
1.416;4.102;334.4;22.4
1.426;4.035;346.0;22.4
1.436;3.920;357.6;22.4
1.446;3.962;369.2;22.4
1.456;3.869;380.8;22.4
1.466;3.833;392.4;22.4
1.476;3.824;404.0;22.4
1.486;3.699;415.6;22.4
1.496;3.681;427.2;22.4
1.506;3.710;438.8;22.4
1.516;3.662;450.4;22.4
1.526;3.615;461.9;22.4
1.536;3.658;473.5;22.4
1.546;3.532;485.1;22.4
1.556;3.533;496.7;22.4
1.566;3.545;508.3;22.4
1.576;3.476;519.9;22.4
1.576;3.546;520.1;22.4
1.586;3.441;531.7;22.4
1.586;3.518;531.9;22.4
1.596;3.444;543.5;22.4
1.596;3.502;544.8;22.4
1.606;3.494;556.4;22.3
1.606;3.499;558.9;22.3
1.616;3.410;570.5;22.4
1.616;3.503;571.4;22.4
1.626;3.418;583.0;22.3
1.626;3.353;593.1;22.3
