ml;pH;sec;°C
0.000;8.272;0.0;21.0
0.000;8.221;0.4;21.0
0.000;8.207;0.8;21.0
0.007;8.138;1.9;21.0
0.015;8.081;3.0;21.0
0.022;8.118;4.2;21.0
0.030;8.165;5.3;21.0
0.038;8.244;6.5;21.0
0.045;8.230;7.6;21.0
0.053;8.128;8.7;21.0
0.060;7.973;9.9;21.0
0.068;7.983;11.0;21.0
0.076;8.055;12.2;21.0
0.083;8.106;13.3;21.0
0.091;8.058;14.4;21.0
0.098;7.944;15.6;21.0
0.106;7.836;16.7;21.0
0.114;7.771;17.9;21.0
0.121;7.737;19.0;21.0
0.129;7.728;20.2;21.0
0.137;7.758;21.3;21.0
0.144;7.794;22.4;21.0
0.152;7.756;23.6;21.0
0.159;7.595;24.7;21.0
0.167;7.457;25.9;21.0
0.175;7.401;27.0;21.0
0.182;7.511;28.1;21.0
0.190;7.508;29.3;21.0
0.197;7.469;30.4;21.0
0.205;7.391;31.6;21.0
0.213;7.278;32.7;21.0
0.220;7.200;33.8;21.0
0.228;7.164;35.0;21.0
0.235;7.202;36.1;21.0
0.243;7.286;37.3;21.0
0.251;7.269;38.4;21.0
0.258;7.209;39.6;21.0
0.266;7.138;40.7;21.0
0.274;7.034;41.8;21.0
0.281;6.992;43.0;21.0
0.289;7.016;44.1;21.0
0.296;7.074;45.3;21.0
0.304;7.111;46.4;21.0
0.312;7.109;47.5;21.0
0.319;7.033;48.7;21.0
0.327;6.965;49.8;21.0
0.334;6.870;51.0;21.0
0.342;6.872;52.1;21.0
0.350;6.890;53.2;21.0
0.357;6.968;54.4;21.0
0.365;6.947;55.5;21.0
0.373;6.900;56.7;21.0
0.380;6.815;57.8;21.0
0.388;6.750;58.9;21.0
0.395;6.749;60.1;21.0
0.403;6.809;61.2;21.0
0.411;6.844;62.4;21.0
0.418;6.856;63.5;21.0
0.426;6.837;64.7;21.0
0.433;6.793;65.8;21.0
0.441;6.673;66.9;21.0
0.449;6.617;68.1;21.0
0.456;6.637;69.2;21.0
0.464;6.654;70.4;21.0
0.471;6.714;71.5;21.0
0.479;6.747;72.6;21.0
0.487;6.642;73.8;21.0
0.494;6.558;74.9;21.0
0.502;6.525;76.1;21.0
0.510;6.538;77.2;21.0
0.517;6.557;78.3;21.0
0.525;6.627;79.5;21.0
0.532;6.644;80.6;21.0
0.540;6.578;81.8;21.0
0.548;6.490;82.9;21.0
0.555;6.437;84.0;21.0
0.563;6.293;85.2;21.0
0.570;6.364;86.3;21.0
0.578;6.430;87.5;21.0
0.586;6.481;88.6;21.0
0.593;6.479;89.8;21.0
0.601;6.434;90.9;21.0
0.608;6.363;92.0;21.0
0.616;6.309;93.2;21.0
0.624;6.282;94.3;21.0
0.631;6.295;95.5;21.0
0.639;6.324;96.6;21.0
0.647;6.381;97.7;21.0
0.654;6.415;98.9;21.0
0.662;6.278;100.0;21.0
0.669;6.253;101.2;21.0
0.677;6.207;102.3;21.0
0.685;6.170;103.4;21.0
0.692;6.270;104.6;21.0
0.700;6.306;105.7;21.0
0.707;6.331;106.9;21.0
0.715;6.289;108.0;21.0
0.723;6.220;109.2;21.0
0.730;6.182;110.3;21.0
0.738;6.109;111.4;21.0
0.746;6.140;112.6;21.0
0.753;6.234;113.7;21.0
0.761;6.219;114.9;21.0
0.768;6.136;116.0;21.0
0.776;6.101;117.1;21.0
0.784;6.055;118.3;21.0
0.791;6.091;119.4;21.0
0.799;6.141;120.6;21.0
0.806;6.170;121.7;21.0
0.814;6.148;122.8;21.0
0.822;6.128;124.0;21.0
0.829;6.043;125.1;21.0
0.837;5.992;126.3;21.0
0.845;5.977;127.4;21.0
0.852;6.027;128.6;21.0
0.860;6.074;129.7;21.0
0.867;6.084;130.8;21.0
0.875;6.072;132.0;21.0
0.883;6.015;133.1;21.0
0.890;5.969;134.3;21.0
0.898;5.908;135.4;21.0
0.905;5.900;136.5;21.0
0.913;5.900;137.7;21.0
0.921;5.832;138.8;21.0
0.928;5.932;140.0;21.0
0.936;5.880;141.1;21.0
0.944;5.816;142.3;21.0
0.951;5.815;143.4;21.0
0.959;5.845;144.5;21.0
0.966;5.905;145.7;21.0
0.974;5.901;146.8;21.0
0.982;5.842;148.0;21.0
0.989;5.773;149.1;21.0
0.997;5.753;150.2;21.0
1.004;5.800;151.4;21.0
1.012;5.835;152.5;21.0
1.020;5.830;153.7;21.0
1.027;5.793;154.8;21.0
1.035;5.600;155.9;21.0
1.043;5.530;157.1;21.0
1.050;5.580;158.2;21.0
1.058;5.664;159.4;21.0
1.065;5.708;160.5;21.0
1.073;5.681;161.7;21.0
1.081;5.646;162.8;21.0
1.088;5.595;163.9;21.0
1.096;5.545;165.1;21.0
1.103;5.555;166.2;21.0
1.111;5.580;167.4;21.0
1.119;5.627;168.5;21.0
1.126;5.613;169.6;21.0
1.134;5.532;170.8;21.0
1.142;5.476;171.9;21.0
1.149;5.433;173.1;21.0
1.157;5.420;174.2;21.0
1.164;5.414;175.3;21.0
1.172;5.451;176.5;21.0
1.180;5.475;177.6;21.0
1.187;5.461;178.8;21.0
1.195;5.357;179.9;21.0
1.202;5.301;181.1;21.0
1.210;5.281;182.2;21.0
1.218;5.264;183.3;21.0
1.225;5.272;184.5;21.0
1.233;5.098;185.6;21.0
1.240;5.147;186.8;21.0
1.248;5.141;187.9;21.0
1.256;5.097;189.0;21.0
1.263;5.052;190.2;21.0
1.271;5.025;191.3;21.0
1.279;5.052;192.5;21.0
1.286;5.064;193.6;21.0
1.293;5.050;194.7;21.0
1.293;5.050;194.7;21.0
1.295;5.046;195.1;21.0
1.297;5.020;195.5;21.0
1.299;5.005;195.9;21.0
1.299;5.005;195.9;21.0
1.301;4.993;196.3;21.0
1.303;4.980;196.6;21.0
1.305;4.943;197.0;21.0
1.315;4.782;218.7;21.7
1.325;4.814;230.3;21.6
1.335;4.635;241.9;21.7
1.345;4.643;253.5;21.6
1.355;4.587;265.1;21.6
1.365;4.439;276.7;21.7
1.375;4.323;288.3;21.7
1.385;4.332;299.9;21.7
1.395;4.161;311.5;21.7
1.405;4.147;323.1;21.7
1.415;4.106;334.7;21.7
1.425;3.955;346.3;21.7
1.435;3.971;357.9;21.7
1.445;3.960;369.5;21.7
1.455;3.892;381.1;21.7
1.465;3.813;392.7;21.7
1.475;3.845;404.3;21.7
1.485;3.708;415.8;21.7
1.495;3.776;427.4;21.7
1.505;3.643;439.0;21.7
1.515;3.692;450.6;21.7
1.525;3.582;462.2;21.7
1.535;3.655;473.8;21.7
1.545;3.550;485.4;21.7
1.555;3.553;497.0;21.7
1.565;3.547;508.6;21.7
1.575;3.470;520.2;21.7
1.575;3.534;520.4;21.7
1.585;3.463;532.0;21.7
1.585;3.498;532.9;21.7
1.595;3.418;544.5;21.7
1.595;3.499;544.7;21.7
1.605;3.008;556.3;21.7
1.605;3.941;556.5;21.7
1.615;3.396;568.1;21.7
1.615;3.457;578.2;21.7
