ml;pH;sec;°C
0.000;8.207;0.0;21.0
0.000;8.195;0.4;21.0
0.000;8.193;0.8;21.0
0.007;8.198;1.9;21.0
0.015;8.092;3.0;21.0
0.022;8.156;4.2;21.0
0.030;8.184;5.3;21.0
0.038;8.218;6.5;21.0
0.045;8.246;7.6;21.0
0.053;8.257;8.7;21.0
0.060;8.259;9.9;21.0
0.068;8.218;11.0;21.0
0.076;8.175;12.2;21.0
0.083;8.127;13.3;21.0
0.091;8.009;14.5;21.0
0.098;7.935;15.6;21.0
0.106;7.883;16.7;21.0
0.114;7.844;17.9;21.0
0.121;7.810;19.0;21.0
0.129;7.816;20.2;21.0
0.137;7.829;21.3;21.0
0.144;7.840;22.4;21.0
0.152;7.814;23.6;21.0
0.159;7.840;24.7;21.0
0.167;7.760;25.9;21.0
0.175;7.708;27.0;21.0
0.182;7.574;28.1;21.0
0.190;7.446;29.3;21.0
0.197;7.422;30.4;21.0
0.205;7.341;31.6;21.0
0.213;7.301;32.7;21.0
0.220;7.296;33.9;21.0
0.228;7.292;35.0;21.0
0.235;7.364;36.1;21.0
0.243;7.370;37.3;21.0
0.251;7.309;38.4;21.0
0.258;7.271;39.6;21.0
0.266;7.165;40.7;21.0
0.274;7.052;41.8;21.0
0.281;7.064;43.0;21.0
0.289;7.126;44.1;21.0
0.296;7.108;45.3;21.0
0.304;7.136;46.4;21.0
0.312;7.132;47.5;21.0
0.319;7.126;48.7;21.0
0.327;7.104;49.8;21.0
0.334;7.072;51.0;21.0
0.342;6.990;52.1;21.0
0.350;6.874;53.3;21.0
0.357;6.831;54.4;21.0
0.365;6.812;55.5;21.0
0.373;6.809;56.7;21.0
0.380;6.818;57.8;21.0
0.388;6.912;59.0;21.0
0.395;6.929;60.1;21.0
0.403;6.915;61.2;21.0
0.411;6.906;62.4;21.0
0.418;6.863;63.5;21.0
0.426;6.796;64.7;21.0
0.433;6.760;65.8;21.0
0.441;6.738;66.9;21.0
0.449;6.678;68.1;21.0
0.456;6.627;69.2;21.0
0.464;6.625;70.4;21.0
0.472;6.674;71.5;21.0
0.479;6.663;72.7;21.0
0.487;6.688;73.8;21.0
0.494;6.719;74.9;21.0
0.502;6.718;76.1;21.0
0.510;6.701;77.2;21.0
0.517;6.698;78.4;21.0
0.525;6.695;79.5;21.0
0.532;6.648;80.6;21.0
0.540;6.616;81.8;21.0
0.548;6.578;82.9;21.0
0.555;6.548;84.1;21.0
0.563;6.524;85.2;21.0
0.570;6.434;86.3;21.0
0.578;6.424;87.5;21.0
0.586;6.406;88.6;21.0
0.593;6.390;89.8;21.0
0.601;6.400;90.9;21.0
0.609;6.458;92.0;21.0
0.616;6.486;93.2;21.0
0.624;6.489;94.3;21.0
0.631;6.468;95.5;21.0
0.639;6.466;96.6;21.0
0.647;6.459;97.7;21.0
0.654;6.457;98.9;21.0
0.662;6.436;100.0;21.0
0.669;6.403;101.2;21.0
0.677;6.356;102.3;21.0
0.685;6.295;103.5;21.0
0.692;6.219;104.6;21.0
0.700;6.234;105.7;21.0
0.707;6.247;106.9;21.0
0.715;6.296;108.0;21.0
0.723;6.279;109.2;21.0
0.730;6.280;110.3;21.0
0.738;6.312;111.4;21.0
0.746;6.321;112.6;21.0
0.753;6.265;113.7;21.0
0.761;6.211;114.9;21.0
0.768;6.170;116.0;21.0
0.776;6.123;117.1;21.0
0.784;6.089;118.3;21.0
0.791;6.076;119.4;21.0
0.799;6.111;120.6;21.0
0.806;6.157;121.7;21.0
0.814;6.203;122.9;21.0
0.822;6.189;124.0;21.0
0.829;6.114;125.1;21.0
0.837;6.096;126.3;21.0
0.845;6.019;127.4;21.0
0.852;5.984;128.6;21.0
0.860;5.980;129.7;21.0
0.867;5.968;130.8;21.0
0.875;5.955;132.0;21.0
0.883;5.957;133.1;21.0
0.890;6.011;134.3;21.0
0.898;6.065;135.4;21.0
0.905;6.058;136.5;21.0
0.913;6.025;137.7;21.0
0.921;5.993;138.8;21.0
0.928;5.944;140.0;21.0
0.936;5.896;141.1;21.0
0.944;5.849;142.3;21.0
0.951;5.833;143.4;21.0
0.959;5.815;144.5;21.0
0.966;5.841;145.7;21.0
0.974;5.873;146.8;21.0
0.982;5.917;148.0;21.0
0.989;5.910;149.1;21.0
0.997;5.891;150.2;21.0
1.004;5.850;151.4;21.0
1.012;5.814;152.5;21.0
1.020;5.731;153.7;21.0
1.027;5.701;154.8;21.0
1.035;5.678;156.0;21.0
1.042;5.660;157.1;21.0
1.050;5.674;158.2;21.0
1.058;5.696;159.4;21.0
1.065;5.690;160.5;21.0
1.073;5.737;161.7;21.0
1.081;5.736;162.8;21.0
1.088;5.732;163.9;21.0
1.096;5.675;165.1;21.0
1.103;5.613;166.2;21.0
1.111;5.538;167.4;21.0
1.119;5.519;168.5;21.0
1.126;5.504;169.6;21.0
1.134;5.505;170.8;21.0
1.141;5.556;171.9;21.0
1.149;5.589;173.1;21.0
1.157;5.576;174.2;21.0
1.164;5.508;175.4;21.0
1.172;5.467;176.5;21.0
1.180;5.433;177.6;21.0
1.187;5.351;178.8;21.0
1.195;5.330;179.9;21.0
1.202;5.311;181.1;21.0
1.210;5.321;182.2;21.0
1.218;5.306;183.3;21.0
1.225;5.268;184.5;21.0
1.233;5.289;185.6;21.0
1.240;5.292;186.8;21.0
1.248;5.284;187.9;21.0
1.256;5.256;189.0;21.0
1.263;5.196;190.2;21.0
1.271;5.130;191.3;21.0
1.278;5.044;192.5;21.0
1.286;5.024;193.6;21.0
1.294;4.993;194.7;21.0
1.301;4.959;195.9;21.0
1.310;4.968;197.2;21.0
1.310;4.968;197.2;21.0
1.316;4.952;198.2;21.0
1.318;4.946;198.5;21.0
1.318;4.946;198.5;21.0
1.320;4.912;198.9;21.0
1.330;4.769;220.6;21.5
1.340;4.676;232.2;21.5
1.350;4.548;243.8;21.5
1.360;4.440;255.4;21.5
1.370;4.376;267.0;21.5
1.380;4.368;278.6;21.5
1.390;4.332;290.2;21.5
1.400;4.251;301.8;21.5
1.410;4.198;313.4;21.5
1.420;4.114;325.0;21.5
1.430;3.956;336.6;21.6
1.440;3.900;348.2;21.6
1.450;3.906;359.7;21.6
1.460;3.925;371.3;21.6
1.470;3.853;382.9;21.6
1.480;3.718;394.5;21.6
1.490;3.697;406.1;21.6
1.500;3.706;417.7;21.6
1.510;3.524;429.3;21.6
1.520;3.640;440.9;21.6
1.530;3.723;452.5;21.6
1.540;3.495;464.1;21.6
1.540;3.691;464.3;21.6
1.550;3.647;475.9;21.6
1.560;3.425;487.5;21.6
1.560;3.662;487.7;21.6
1.570;3.444;499.3;21.6
1.570;3.621;499.5;21.6
1.580;3.450;511.1;21.7
1.580;3.504;511.3;21.7
1.590;3.357;522.9;21.6
1.590;3.594;523.1;21.6
1.600;3.377;534.6;21.6
1.600;3.539;534.8;21.6
1.610;3.328;546.4;21.6
1.610;3.524;546.6;21.6
1.620;3.294;558.2;21.7
1.620;3.532;558.4;21.7
1.630;3.287;570.0;21.7
1.630;3.508;570.2;21.7
1.640;3.325;581.8;21.7
1.640;3.497;586.0;21.7
1.650;3.257;597.6;21.7
1.650;3.404;607.7;21.7
