ml;pH;sec;°C
0.669;6.339;101.2;21.7
0.677;6.329;102.3;21.7
0.685;6.297;103.5;21.7
0.692;6.068;104.6;21.7
0.700;6.092;105.7;21.7
0.708;6.130;106.9;21.7
0.715;6.162;108.0;21.7
0.723;6.204;109.2;21.7
0.730;6.268;110.3;21.7
0.738;6.237;111.5;21.7
0.746;6.102;112.6;21.7
0.753;6.011;113.7;21.7
0.761;6.041;114.9;21.7
0.768;6.067;116.0;21.7
0.776;6.140;117.2;21.7
0.784;6.161;118.3;21.7
0.791;6.073;119.4;21.7
0.799;6.035;120.6;21.7
0.807;5.940;121.7;21.7
0.814;5.914;122.9;21.7
0.822;5.924;124.0;21.7
0.829;5.953;125.1;21.7
0.837;6.015;126.3;21.7
0.845;6.012;127.4;21.7
0.852;5.947;128.6;21.7
0.860;5.869;129.7;21.7
0.867;5.757;130.9;21.7
0.875;5.818;132.0;21.7
0.883;5.925;133.1;21.7
0.890;5.973;134.3;21.7
0.898;5.987;135.4;21.7
0.906;5.974;136.6;21.7
0.913;5.881;137.7;21.7
0.921;5.754;138.9;21.7
0.928;5.679;140.0;21.7
0.936;5.705;141.1;21.7
0.944;5.503;142.3;21.7
0.951;5.648;143.4;21.7
0.959;5.736;144.6;21.7
0.966;5.795;145.7;21.7
0.974;5.837;146.8;21.7
0.982;5.837;148.0;21.7
0.989;5.832;149.1;21.7
0.997;5.750;150.3;21.7
1.005;5.610;151.4;21.7
1.012;5.594;152.5;21.7
1.020;5.523;153.7;21.7
1.027;5.542;154.8;21.7
1.035;5.575;156.0;21.7
1.043;5.626;157.1;21.7
1.050;5.647;158.2;21.7
1.058;5.684;159.4;21.7
1.065;5.647;160.5;21.7
1.073;5.653;161.7;21.7
1.081;5.526;162.8;21.7
1.088;5.478;163.9;21.7
1.096;5.416;165.1;21.7
1.103;5.326;166.2;21.7
1.111;5.327;167.4;21.7
1.119;5.345;168.5;21.7
1.126;5.319;169.6;21.7
1.134;5.396;170.8;21.7
1.142;5.420;171.9;21.7
1.149;5.449;173.1;21.7
1.157;5.368;174.2;21.7
1.164;5.374;175.4;21.7
1.172;5.362;176.5;21.7
1.180;5.332;177.6;21.7
1.187;5.246;178.8;21.7
1.195;5.151;179.9;21.7
1.202;5.141;181.1;21.7
1.210;5.046;182.2;21.7
1.218;5.060;183.3;21.7
1.225;5.045;184.5;21.7
1.233;5.105;185.6;21.7
1.240;5.172;186.8;21.7
1.248;5.245;187.9;21.7
1.253;5.069;188.7;21.7
1.255;5.039;189.0;21.7
1.263;4.953;190.2;21.7
1.266;4.796;190.8;21.7
1.266;5.051;200.8;22.1
1.266;5.051;200.8;22.1
1.266;5.072;201.2;22.1
1.268;5.091;201.6;22.1
1.270;5.125;202.0;22.1
1.272;5.041;202.4;22.1
1.272;5.041;202.4;22.1
1.274;5.063;202.7;22.1
1.276;5.046;203.1;22.1
1.278;4.997;203.5;22.1
1.278;4.997;203.5;22.1
1.280;4.919;203.9;22.1
1.280;5.009;213.9;22.0
1.280;5.009;213.9;22.0
1.280;5.008;214.3;22.0
1.282;5.010;214.7;22.0
1.284;4.942;215.1;22.0
1.284;5.038;225.2;22.1
1.284;5.038;225.2;22.1
1.284;4.991;225.5;22.1
1.286;4.989;225.9;22.1
1.288;4.984;226.3;22.1
1.290;4.989;226.7;22.1
1.290;4.989;226.7;22.1
1.292;4.974;227.1;22.1
1.294;4.944;227.4;22.1
1.304;4.699;249.1;22.1
1.314;4.575;260.7;22.1
1.324;4.607;272.3;22.1
1.334;4.578;283.9;22.1
1.344;4.421;295.5;22.1
1.354;4.443;307.1;22.1
1.364;4.386;318.7;22.1
1.374;4.279;330.3;22.1
1.384;4.084;341.9;22.1
1.394;3.965;353.5;22.1
1.404;4.070;365.1;22.1
1.414;4.048;376.7;22.1
1.424;3.995;388.3;22.1
1.434;3.916;399.9;22.1
1.444;3.875;411.5;22.1
1.454;3.787;423.1;22.1
1.464;3.679;434.7;22.1
1.474;3.610;446.3;22.1
1.484;3.588;457.9;22.1
1.494;3.592;469.5;22.2
1.504;3.741;481.1;22.1
1.514;3.560;492.7;22.1
1.524;3.686;504.3;22.1
1.534;3.656;515.9;22.1
1.544;3.579;527.5;22.1
1.554;3.597;539.1;22.1
1.564;3.573;550.7;22.1
1.574;3.568;562.2;22.1
1.584;3.506;573.8;22.1
1.594;3.307;585.4;22.1
1.594;3.524;585.6;22.1
1.604;3.437;597.2;22.1
1.604;3.499;600.8;22.1
1.614;3.427;612.4;22.1
1.614;3.497;614.9;22.1
1.624;3.463;626.5;22.1
1.624;3.404;636.6;22.1
