ml;pH;sec;°C
0.000;8.453;0.0;20.5
0.000;8.450;0.4;20.5
0.000;8.466;0.8;20.5
0.007;8.445;1.9;20.5
0.015;8.388;3.0;20.5
0.022;8.231;4.2;20.5
0.030;8.216;5.3;20.5
0.038;8.207;6.5;20.5
0.045;8.219;7.6;20.5
0.053;8.330;8.8;20.5
0.060;8.334;9.9;20.5
0.068;8.254;11.0;20.5
0.076;8.177;12.2;20.5
0.083;8.077;13.3;20.5
0.091;7.998;14.5;20.5
0.098;7.988;15.6;20.5
0.106;8.041;16.7;20.5
0.114;8.072;17.9;20.5
0.121;8.002;19.0;20.5
0.129;7.899;20.2;20.5
0.137;7.772;21.3;20.5
0.144;7.773;22.5;20.5
0.152;7.785;23.6;20.5
0.159;7.786;24.7;20.5
0.167;7.763;25.9;20.5
0.175;7.663;27.0;20.5
0.182;7.564;28.2;20.5
0.190;7.414;29.3;20.5
0.197;7.346;30.4;20.5
0.205;7.334;31.6;20.5
0.213;7.370;32.7;20.5
0.220;7.427;33.9;20.5
0.228;7.398;35.0;20.5
0.236;7.230;36.2;20.5
0.243;7.116;37.3;20.5
0.251;7.073;38.4;20.5
0.258;7.077;39.6;20.5
0.266;7.113;40.7;20.5
0.274;7.181;41.9;20.5
0.281;7.171;43.0;20.5
0.289;7.082;44.1;20.5
0.296;6.970;45.3;20.5
0.304;6.904;46.4;20.5
0.312;6.910;47.6;20.5
0.319;6.964;48.7;20.5
0.327;7.030;49.9;20.5
0.335;6.984;51.0;20.5
0.342;6.879;52.1;20.5
0.350;6.774;53.3;20.5
0.357;6.738;54.4;20.5
0.365;6.753;55.6;20.5
0.373;6.792;56.7;20.5
0.380;6.869;57.8;20.5
0.388;6.827;59.0;20.5
0.396;6.772;60.1;20.5
0.403;6.646;61.3;20.5
0.411;6.609;62.4;20.5
0.418;6.597;63.5;20.5
0.426;6.672;64.7;20.5
0.434;6.697;65.8;20.5
0.441;6.729;67.0;20.5
0.449;6.644;68.1;20.5
0.456;6.585;69.3;20.5
0.464;6.506;70.4;20.5
0.472;6.479;71.5;20.5
0.479;6.513;72.7;20.5
0.487;6.584;73.8;20.5
0.494;6.570;75.0;20.5
0.502;6.497;76.1;20.5
0.510;6.418;77.2;20.5
0.517;6.359;78.4;20.5
0.525;6.399;79.5;20.5
0.533;6.489;80.7;20.5
0.540;6.475;81.8;20.5
0.548;6.449;83.0;20.5
0.555;6.311;84.1;20.5
0.563;6.280;85.2;20.5
0.571;6.289;86.4;20.5
0.578;6.330;87.5;20.5
0.586;6.340;88.7;20.5
0.594;6.358;89.8;20.5
0.601;6.335;90.9;20.5
0.609;6.260;92.1;20.5
0.616;6.213;93.2;20.5
0.624;6.153;94.4;20.5
0.632;6.130;95.5;20.5
0.639;6.158;96.6;20.5
0.647;6.241;97.8;20.5
0.654;6.216;98.9;20.5
0.662;6.139;100.1;20.5
0.670;6.073;101.2;20.5
0.677;6.041;102.4;20.5
0.685;6.037;103.5;20.5
0.692;6.071;104.6;20.5
0.700;6.104;105.8;20.5
0.708;6.120;106.9;20.5
0.715;6.064;108.1;20.5
0.723;5.968;109.2;20.5
0.731;5.913;110.3;20.5
0.738;5.973;111.5;20.5
0.746;6.012;112.6;20.5
0.753;6.015;113.8;20.5
0.761;5.926;114.9;20.5
0.769;5.858;116.1;20.5
0.776;5.833;117.2;20.5
0.784;5.863;118.3;20.5
0.792;5.904;119.5;20.5
0.799;5.920;120.6;20.5
0.807;5.879;121.8;20.5
0.814;5.813;122.9;20.5
0.822;5.725;124.0;20.5
0.830;5.702;125.2;20.5
0.837;5.748;126.3;20.5
0.845;5.760;127.5;20.5
0.852;5.771;128.6;20.5
0.860;5.721;129.8;20.5
0.868;5.628;130.9;20.5
0.875;5.594;132.0;20.5
0.883;5.616;133.2;20.5
0.891;5.658;134.3;20.5
0.898;5.660;135.5;20.5
0.906;5.617;136.6;20.5
0.913;5.573;137.7;20.5
0.921;5.510;138.9;20.5
0.929;5.449;140.0;20.5
0.936;5.414;141.2;20.5
0.944;5.433;142.3;20.5
0.951;5.432;143.4;20.5
0.959;5.452;144.6;20.5
0.967;5.407;145.7;20.5
0.974;5.310;146.9;20.5
0.982;5.236;148.0;20.5
0.989;5.179;149.2;20.5
0.997;5.185;150.3;20.5
1.005;5.183;151.4;20.5
1.012;5.155;152.6;20.5
1.020;5.161;153.7;20.5
1.028;5.081;154.9;20.5
1.035;4.972;156.0;20.5
1.039;5.051;156.6;20.5
1.041;5.037;156.9;20.5
1.043;5.013;157.3;20.5
1.043;5.013;157.3;20.5
1.045;4.987;157.7;20.5
1.047;4.972;158.1;20.5
1.049;4.941;158.5;20.5
1.059;4.782;180.1;20.8
1.069;4.582;191.7;20.8
1.079;4.606;203.3;20.7
1.089;4.410;214.9;20.8
1.099;4.365;226.5;20.8
1.109;4.357;238.1;20.8
1.119;4.158;249.7;20.8
1.129;4.172;261.3;20.8
1.139;4.096;272.9;20.8
1.149;3.938;284.5;20.9
1.159;3.900;296.1;20.8
1.169;3.908;307.7;20.9
1.179;3.819;319.3;20.9
1.189;3.771;330.9;20.8
1.199;3.827;342.5;20.8
1.209;3.694;354.1;20.9
1.219;3.668;365.7;20.8
1.229;3.712;377.3;20.8
1.239;3.606;388.9;20.9
1.249;3.560;400.5;20.9
1.259;3.644;412.1;20.8
1.269;3.520;423.7;20.9
1.279;3.518;435.3;20.9
1.289;3.445;446.9;20.9
1.289;3.570;447.1;20.9
1.299;3.430;458.7;20.9
1.299;3.548;458.9;20.9
1.309;3.412;470.4;20.9
1.309;3.526;470.6;20.9
1.319;3.409;482.2;20.9
1.319;3.497;484.5;20.9
1.329;3.381;496.1;20.9
1.329;3.496;497.8;20.9
1.339;3.359;509.4;20.9
1.339;3.451;519.5;20.9
