ml;pH;sec;°C
0.000;8.245;0.0;22.0
0.000;8.246;0.4;22.0
0.000;8.263;0.8;22.0
0.007;8.261;1.9;22.0
0.015;8.233;3.0;22.0
0.022;8.153;4.2;22.0
0.030;8.091;5.3;22.0
0.038;8.019;6.5;22.0
0.045;8.013;7.6;22.0
0.053;8.061;8.7;22.0
0.060;8.135;9.9;22.0
0.068;8.126;11.0;22.0
0.076;8.063;12.2;22.0
0.083;7.967;13.3;22.0
0.091;7.859;14.5;22.0
0.098;7.862;15.6;22.0
0.106;7.884;16.7;22.0
0.114;7.929;17.9;22.0
0.121;7.924;19.0;22.0
0.129;7.881;20.2;22.0
0.137;7.720;21.3;22.0
0.144;7.612;22.4;22.0
0.152;7.561;23.6;22.0
0.159;7.640;24.7;22.0
0.167;7.661;25.9;22.0
0.175;7.628;27.0;22.0
0.182;7.543;28.2;22.0
0.190;7.459;29.3;22.0
0.197;7.336;30.4;22.0
0.205;7.284;31.6;22.0
0.213;7.240;32.7;22.0
0.220;7.214;33.9;22.0
0.228;7.264;35.0;22.0
0.235;7.313;36.1;22.0
0.243;7.306;37.3;22.0
0.251;7.243;38.4;22.0
0.258;7.123;39.6;22.0
0.266;7.063;40.7;22.0
0.274;7.015;41.8;22.0
0.281;7.033;43.0;22.0
0.289;7.106;44.1;22.0
0.296;7.135;45.3;22.0
0.304;7.134;46.4;22.0
0.312;7.003;47.6;22.0
0.319;6.941;48.7;22.0
0.327;6.901;49.8;22.0
0.334;6.896;51.0;22.0
0.342;6.970;52.1;22.0
0.350;7.002;53.3;22.0
0.357;7.012;54.4;22.0
0.365;6.989;55.5;22.0
0.373;6.916;56.7;22.0
0.380;6.782;57.8;22.0
0.388;6.761;59.0;22.0
0.395;6.842;60.1;22.0
0.403;6.887;61.2;22.0
0.411;6.870;62.4;22.0
0.418;6.868;63.5;22.0
0.426;6.787;64.7;22.0
0.434;6.662;65.8;22.0
0.441;6.647;67.0;22.0
0.449;6.648;68.1;22.0
0.456;6.667;69.2;22.0
0.464;6.733;70.4;22.0
0.472;6.741;71.5;22.0
0.479;6.743;72.7;22.0
0.487;6.705;73.8;22.0
0.494;6.630;74.9;22.0
0.502;6.567;76.1;22.0
0.510;6.529;77.2;22.0
0.517;6.510;78.4;22.0
0.525;6.535;79.5;22.0
0.532;6.561;80.6;22.0
0.540;6.629;81.8;22.0
0.548;6.628;82.9;22.0
0.555;6.567;84.1;22.0
0.563;6.494;85.2;22.0
0.571;6.430;86.4;22.0
0.578;6.466;87.5;22.0
0.586;6.484;88.6;22.0
0.593;6.522;89.8;22.0
0.601;6.540;90.9;22.0
0.609;6.492;92.1;22.0
0.616;6.425;93.2;22.0
0.624;6.378;94.3;22.0
0.631;6.322;95.5;22.0
0.639;6.320;96.6;22.0
0.647;6.339;97.8;22.0
0.654;6.375;98.9;22.0
0.662;6.392;100.0;22.0
0.670;6.416;101.2;22.0
0.677;6.397;102.3;22.0
0.685;6.357;103.5;22.0
0.692;6.266;104.6;22.0
0.700;6.244;105.8;22.0
0.708;6.285;106.9;22.0
0.715;6.350;108.0;22.0
0.723;6.342;109.2;22.0
0.730;6.272;110.3;22.0
0.738;6.174;111.5;22.0
0.746;6.146;112.6;22.0
0.753;6.172;113.7;22.0
0.761;6.237;114.9;22.0
0.769;6.278;116.0;22.0
0.776;6.256;117.2;22.0
0.784;6.213;118.3;22.0
0.791;6.128;119.4;22.0
0.799;6.074;120.6;22.0
0.807;6.073;121.7;22.0
0.814;6.082;122.9;22.0
0.822;6.161;124.0;22.0
0.829;6.129;125.2;22.0
0.837;6.062;126.3;22.0
0.845;6.019;127.4;22.0
0.852;5.973;128.6;22.0
0.860;5.973;129.7;22.0
0.868;6.057;130.9;22.0
0.875;6.099;132.0;22.0
0.883;6.082;133.1;22.0
0.890;6.029;134.3;22.0
0.898;5.937;135.4;22.0
0.906;5.898;136.6;22.0
0.913;5.924;137.7;22.0
0.921;5.978;138.9;22.0
0.928;5.997;140.0;22.0
0.936;6.000;141.1;22.0
0.944;5.937;142.3;22.0
0.951;5.897;143.4;22.0
0.959;5.839;144.6;22.0
0.966;5.822;145.7;22.0
0.974;5.816;146.8;22.0
0.982;5.886;148.0;22.0
0.989;5.915;149.1;22.0
0.997;5.881;150.3;22.0
1.005;5.797;151.4;22.0
1.012;5.752;152.5;22.0
1.020;5.719;153.7;22.0
1.027;5.726;154.8;22.0
1.035;5.779;156.0;22.0
1.043;5.809;157.1;22.0
1.050;5.798;158.3;22.0
1.058;5.766;159.4;22.0
1.065;5.705;160.5;22.0
1.073;5.650;161.7;22.0
1.081;5.618;162.8;22.0
1.088;5.607;164.0;22.0
1.096;5.625;165.1;22.0
1.104;5.662;166.2;22.0
1.111;5.685;167.4;22.0
1.119;5.669;168.5;22.0
1.126;5.637;169.7;22.0
1.134;5.581;170.8;22.0
1.142;5.523;171.9;22.0
1.149;5.496;173.1;22.0
1.157;5.455;174.2;22.0
1.164;5.448;175.4;22.0
1.172;5.441;176.5;22.0
1.180;5.500;177.6;22.0
1.187;5.498;178.8;22.0
1.195;5.394;179.9;22.0
1.202;5.341;181.1;22.0
1.210;5.323;182.2;22.0
1.218;5.381;183.4;22.0
1.225;5.378;184.5;22.0
1.233;5.354;185.6;22.0
1.241;5.319;186.8;22.0
1.248;5.248;187.9;22.0
1.256;5.157;189.1;22.0
1.263;5.131;190.2;22.0
1.271;5.112;191.3;22.0
1.279;5.142;192.5;22.0
1.286;5.134;193.6;22.0
1.294;5.102;194.8;22.0
1.301;5.054;195.9;22.0
1.309;4.990;197.1;22.0
1.315;4.941;198.0;22.0
1.325;4.837;219.7;22.4
1.335;4.659;231.3;22.4
1.345;4.657;242.9;22.4
1.355;4.542;254.5;22.3
1.365;4.432;266.1;22.4
1.375;4.391;277.7;22.3
1.385;4.368;289.3;22.4
1.395;4.235;300.9;22.4
1.405;4.140;312.5;22.4
1.415;4.046;324.1;22.4
1.425;4.035;335.7;22.4
1.435;4.015;347.3;22.4
1.445;3.887;358.9;22.4
1.455;3.927;370.5;22.3
1.465;3.787;382.0;22.4
1.475;3.860;393.6;22.4
1.485;3.783;405.2;22.3
1.495;3.705;416.8;22.4
1.505;3.682;428.4;22.4
1.515;3.704;440.0;22.4
1.525;3.692;451.6;22.3
1.535;3.630;463.2;22.3
1.545;3.544;474.8;22.4
1.555;3.546;486.4;22.4
1.565;3.549;498.0;22.4
1.575;3.503;509.6;22.3
1.585;3.438;521.2;22.4
1.585;3.551;521.4;22.4
1.595;3.430;533.0;22.3
1.595;3.514;533.2;22.3
1.605;3.533;544.8;22.3
1.615;3.392;556.4;22.3
1.615;3.411;566.5;22.3
