ml;pH;sec;°C
0.487;6.733;73.8;22.4
0.494;6.691;74.9;22.4
0.502;6.607;76.1;22.4
0.510;6.541;77.2;22.4
0.517;6.527;78.4;22.4
0.525;6.519;79.5;22.4
0.532;6.574;80.7;22.4
0.540;6.613;81.8;22.4
0.548;6.620;82.9;22.4
0.555;6.573;84.1;22.4
0.563;6.515;85.2;22.4
0.571;6.449;86.4;22.4
0.578;6.401;87.5;22.4
0.586;6.396;88.6;22.4
0.593;6.419;89.8;22.4
0.601;6.438;90.9;22.4
0.609;6.444;92.1;22.4
0.616;6.482;93.2;22.4
0.624;6.480;94.3;22.4
0.631;6.435;95.5;22.4
0.639;6.364;96.6;22.4
0.647;6.321;97.8;22.4
0.654;6.287;98.9;22.4
0.662;6.255;100.0;22.4
0.669;6.261;101.2;22.4
0.677;6.276;102.3;22.4
0.685;6.315;103.5;22.4
0.692;6.337;104.6;22.4
0.700;6.336;105.8;22.4
0.708;6.288;106.9;22.4
0.715;6.227;108.0;22.4
0.723;6.147;109.2;22.4
0.730;6.163;110.3;22.4
0.738;6.197;111.5;22.4
0.746;6.235;112.6;22.4
0.753;6.242;113.7;22.4
0.761;6.219;114.9;22.4
0.768;6.109;116.0;22.4
0.776;6.102;117.2;22.4
0.784;6.156;118.3;22.4
0.791;6.171;119.5;22.4
0.799;6.159;120.6;22.4
0.807;6.148;121.7;22.4
0.814;6.092;122.9;22.4
0.822;6.042;124.0;22.4
0.829;6.006;125.2;22.4
0.837;6.004;126.3;22.4
0.845;6.073;127.4;22.4
0.852;6.100;128.6;22.4
0.860;6.050;129.7;22.4
0.867;6.034;130.9;22.4
0.875;5.997;132.0;22.4
0.883;5.968;133.1;22.4
0.890;5.933;134.3;22.4
0.898;5.913;135.4;22.4
0.906;5.889;136.6;22.4
0.913;5.898;137.7;22.4
0.921;5.911;138.8;22.4
0.928;5.936;140.0;22.4
0.936;5.958;141.1;22.4
0.944;5.962;142.3;22.4
0.951;5.949;143.4;22.4
0.959;5.914;144.6;22.4
0.966;5.896;145.7;22.4
0.974;5.824;146.8;22.4
0.982;5.779;148.0;22.4
0.989;5.772;149.1;22.4
0.997;5.694;150.3;22.4
1.004;5.692;151.4;22.4
1.012;5.709;152.5;22.4
1.020;5.767;153.7;22.4
1.027;5.775;154.8;22.4
1.035;5.767;156.0;22.4
1.042;5.775;157.1;22.4
1.050;5.744;158.2;22.4
1.058;5.638;159.4;22.4
1.065;5.605;160.5;22.4
1.073;5.592;161.7;22.4
1.081;5.560;162.8;22.4
1.088;5.587;163.9;22.4
1.096;5.619;165.1;22.4
1.103;5.631;166.2;22.4
1.111;5.575;167.4;22.4
1.119;5.525;168.5;22.4
1.126;5.489;169.7;22.4
1.134;5.500;170.8;22.4
1.141;5.487;171.9;22.4
1.149;5.527;173.1;22.4
1.157;5.527;174.2;22.4
1.164;5.477;175.4;22.4
1.172;5.393;176.5;22.4
1.180;5.387;177.6;22.4
1.187;5.511;178.8;22.4
1.195;5.250;179.9;22.4
1.202;5.333;181.1;22.4
1.210;5.349;182.2;22.4
1.218;5.333;183.3;22.4
1.225;5.283;184.5;22.4
1.233;5.237;185.6;22.4
1.240;5.173;186.8;22.4
1.248;5.135;187.9;22.4
1.256;5.096;189.0;22.4
1.263;5.084;190.2;22.4
1.271;5.111;191.3;22.4
1.279;5.082;192.5;22.4
1.286;5.033;193.6;22.4
1.286;5.033;193.6;22.4
1.293;4.954;194.8;22.4
1.297;4.968;195.3;22.4
1.299;4.961;195.7;22.4
1.301;4.973;196.1;22.4
1.301;4.973;196.1;22.4
1.303;4.967;196.5;22.4
1.305;4.965;196.8;22.4
1.307;4.952;197.2;22.4
1.307;4.952;197.2;22.4
1.309;4.936;197.6;22.4
1.319;4.734;219.3;22.6
1.329;4.690;230.9;22.6
1.339;4.524;242.5;22.6
1.349;4.468;254.1;22.7
1.359;4.404;265.7;22.6
1.369;4.298;277.3;22.7
1.379;4.267;288.9;22.6
1.389;4.157;300.5;22.7
1.399;4.130;312.1;22.6
1.409;4.036;323.7;22.6
1.419;3.974;335.3;22.6
1.429;3.949;346.9;22.6
1.439;3.893;358.5;22.6
1.449;3.889;370.1;22.6
1.459;3.762;381.7;22.6
1.469;3.777;393.2;22.6
1.479;3.789;404.8;22.6
1.489;3.658;416.4;22.6
1.499;3.642;428.0;22.6
1.509;3.603;439.6;22.6
1.519;3.675;451.2;22.6
1.529;3.521;462.8;22.6
1.539;3.449;474.4;22.6
1.539;3.670;474.6;22.6
1.549;3.587;486.2;22.6
1.559;3.429;497.8;22.6
1.559;3.614;498.0;22.6
1.569;3.435;509.6;22.6
1.569;3.547;509.8;22.6
1.579;3.585;521.4;22.5
1.589;3.373;533.0;22.6
1.589;3.549;533.2;22.6
1.599;3.516;544.8;22.6
1.609;3.476;556.4;22.6
1.609;3.516;560.1;22.6
1.619;3.295;571.7;22.6
1.619;3.496;578.1;22.6
1.629;3.371;589.7;22.6
1.629;3.475;599.8;22.6
