ml;pH;sec;°C
0.000;8.373;0.0;21.7
0.000;8.356;0.4;21.7
0.000;8.348;0.8;21.7
0.007;8.275;1.9;21.7
0.015;8.208;3.0;21.7
0.022;8.157;4.2;21.7
0.030;8.193;5.3;21.7
0.037;8.214;6.5;21.7
0.045;8.271;7.6;21.7
0.053;8.283;8.7;21.7
0.060;8.243;9.9;21.7
0.068;8.163;11.0;21.7
0.075;8.082;12.2;21.7
0.083;7.979;13.3;21.7
0.091;7.938;14.4;21.7
0.098;7.949;15.6;21.7
0.106;8.047;16.7;21.7
0.114;8.057;17.9;21.7
0.121;7.974;19.0;21.7
0.129;7.803;20.2;21.7
0.136;7.698;21.3;21.7
0.144;7.612;22.4;21.7
0.152;7.540;23.6;21.7
0.159;7.465;24.7;21.7
0.167;7.619;25.9;21.7
0.174;7.590;27.0;21.7
0.182;7.549;28.1;21.7
0.190;7.432;29.3;21.7
0.197;7.356;30.4;21.7
0.205;7.222;31.6;21.7
0.212;7.132;32.7;21.7
0.220;7.125;33.8;21.7
0.228;7.101;35.0;21.7
0.235;7.205;36.1;21.7
0.243;7.166;37.3;21.7
0.251;7.227;38.4;21.7
0.258;7.196;39.5;21.7
0.266;7.135;40.7;21.7
0.273;6.986;41.8;21.7
0.281;6.927;43.0;21.7
0.289;6.869;44.1;21.7
0.296;6.843;45.2;21.7
0.304;6.862;46.4;21.7
0.311;6.875;47.5;21.7
0.319;6.875;48.7;21.7
0.327;6.873;49.8;21.7
0.334;6.835;51.0;21.7
0.342;6.750;52.1;21.7
0.349;6.642;53.2;21.7
0.357;6.551;54.4;21.7
0.365;6.555;55.5;21.7
0.372;6.574;56.7;21.7
0.380;6.727;57.8;21.7
0.388;6.746;58.9;21.7
0.395;6.604;60.1;21.7
0.403;6.575;61.2;21.7
0.410;6.488;62.4;21.7
0.418;6.458;63.5;21.7
0.426;6.407;64.6;21.7
0.433;6.407;65.8;21.7
0.441;6.406;66.9;21.7
0.448;6.501;68.1;21.7
0.456;6.551;69.2;21.7
0.464;6.579;70.3;21.7
0.471;6.581;71.5;21.7
0.479;6.535;72.6;21.7
0.486;6.465;73.8;21.7
0.494;6.385;74.9;21.7
0.502;6.343;76.0;21.7
0.509;6.322;77.2;21.7
0.517;6.280;78.3;21.7
0.524;6.245;79.5;21.7
0.532;6.227;80.6;21.7
0.540;6.301;81.8;21.7
0.547;6.322;82.9;21.7
0.555;6.309;84.0;21.7
0.563;6.343;85.2;21.7
0.570;6.313;86.3;21.7
0.578;6.240;87.5;21.7
0.585;6.189;88.6;21.7
0.593;6.108;89.7;21.7
0.601;6.032;90.9;21.7
0.608;6.067;92.0;21.7
0.616;6.173;93.2;21.7
0.623;6.233;94.3;21.7
0.631;6.192;95.4;21.7
0.639;6.222;96.6;21.7
0.646;6.181;97.7;21.7
0.654;6.121;98.9;21.7
0.661;6.051;100.0;21.7
0.669;5.978;101.1;21.7
0.677;5.994;102.3;21.7
0.684;6.065;103.4;21.7
0.692;6.143;104.6;21.7
0.700;6.146;105.7;21.7
0.707;6.178;106.8;21.7
0.715;6.079;108.0;21.7
0.722;6.073;109.1;21.7
0.730;6.009;110.3;21.7
0.738;5.764;111.4;21.7
0.745;5.751;112.6;21.7
0.753;5.773;113.7;21.7
0.760;5.799;114.8;21.7
0.768;5.873;116.0;21.7
0.776;5.949;117.1;21.7
0.783;5.967;118.3;21.7
0.791;5.939;119.4;21.7
0.798;5.913;120.5;21.7
0.806;5.925;121.7;21.7
0.814;5.842;122.8;21.7
0.821;5.770;124.0;21.7
0.829;5.768;125.1;21.7
0.837;5.803;126.2;21.7
0.844;5.796;127.4;21.7
0.852;5.834;128.5;21.7
0.859;5.924;129.7;21.7
0.867;5.929;130.8;21.7
0.875;5.902;131.9;21.7
0.882;5.759;133.1;21.7
0.890;5.674;134.2;21.7
0.897;5.634;135.4;21.7
0.905;5.595;136.5;21.7
0.913;5.579;137.6;21.7
0.920;5.701;138.8;21.7
0.928;5.803;139.9;21.7
0.935;5.828;141.1;21.7
0.943;5.791;142.2;21.7
0.951;5.692;143.3;21.7
0.958;5.618;144.5;21.7
0.966;5.503;145.6;21.7
0.974;5.597;146.8;21.7
0.981;5.677;147.9;21.7
0.989;5.734;149.1;21.7
0.996;5.687;150.2;21.7
1.004;5.657;151.3;21.7
1.012;5.611;152.5;21.7
1.019;5.518;153.6;21.7
1.027;5.544;154.8;21.7
1.034;5.612;155.9;21.7
1.042;5.633;157.0;21.7
1.050;5.634;158.2;21.7
1.057;5.587;159.3;21.7
1.065;5.497;160.5;21.7
1.072;5.431;161.6;21.7
1.080;5.329;162.7;21.7
1.088;5.331;163.9;21.7
1.095;5.443;165.0;21.7
1.103;5.501;166.2;21.7
1.111;5.441;167.3;21.7
1.118;5.418;168.4;21.7
1.126;5.372;169.6;21.7
1.133;5.214;170.7;21.7
1.141;5.186;171.9;21.7
1.149;5.205;173.0;21.7
1.156;5.245;174.2;21.7
1.164;5.289;175.3;21.7
1.171;5.256;176.4;21.7
1.179;5.097;177.6;21.7
1.187;5.115;178.7;21.7
1.194;5.140;179.9;21.7
1.202;5.189;181.0;21.7
1.210;5.204;182.1;21.7
1.217;5.163;183.3;21.7
1.225;5.084;184.4;21.7
1.233;5.038;185.8;21.7
1.233;5.038;185.8;21.7
1.235;5.076;186.1;21.7
1.237;5.044;186.5;21.7
1.239;5.060;186.9;21.7
1.239;5.060;186.9;21.7
1.241;5.071;187.3;21.7
1.243;5.072;187.7;21.7
1.245;5.037;188.0;21.7
1.245;5.037;188.0;21.7
1.247;5.034;188.4;21.7
1.249;5.032;188.8;21.7
1.251;5.049;189.2;21.7
1.251;5.049;189.2;21.7
1.252;5.010;189.6;21.7
1.254;4.957;189.9;21.7
1.256;4.903;190.3;21.7
1.266;5.051;212.0;22.1
1.266;5.051;212.0;22.1
1.266;5.051;212.0;22.1
1.266;5.054;212.4;22.1
1.268;5.062;212.7;22.1
1.270;5.064;213.1;22.1
1.272;5.066;213.5;22.1
1.272;5.066;213.5;22.1
1.274;5.040;213.9;22.1
1.276;4.983;214.3;22.1
1.278;4.943;214.6;22.1
1.288;4.940;236.3;22.1
1.298;4.686;247.9;22.1
1.308;4.794;259.5;22.1
1.318;4.518;271.1;22.1
1.328;4.630;282.7;22.1
1.338;4.556;294.3;22.1
1.348;4.403;305.9;22.1
1.358;4.254;317.5;22.1
1.368;4.137;329.1;22.1
1.378;4.199;340.7;22.1
1.388;4.021;352.3;22.1
1.398;4.101;363.8;22.1
1.408;3.860;375.4;22.1
1.418;3.997;387.0;22.1
1.428;3.870;398.6;22.1
1.438;3.726;410.2;22.2
1.448;3.887;421.8;22.1
1.458;3.842;433.4;22.1
1.468;3.652;445.0;22.1
1.478;3.619;456.6;22.1
1.488;3.705;468.2;22.1
1.498;3.679;479.8;22.1
1.508;3.481;491.4;22.2
1.508;3.720;491.6;22.2
1.518;3.495;503.2;22.1
1.528;3.467;514.8;22.2
1.528;3.631;514.9;22.2
1.538;3.424;526.5;22.1
1.538;3.635;526.7;22.1
1.548;3.484;538.3;22.1
1.548;3.525;538.5;22.1
1.558;3.592;550.1;22.1
1.568;3.493;561.7;22.1
1.568;3.503;563.8;22.1
1.578;3.328;575.4;22.2
1.578;3.551;575.6;22.2
1.588;3.337;587.2;22.1
1.588;3.515;587.4;22.1
1.598;3.324;599.0;22.1
1.598;3.495;599.1;22.1
1.608;3.464;610.7;22.1
1.608;3.503;616.2;22.1
1.618;3.295;627.8;22.1
1.618;3.496;635.8;22.1
1.628;3.257;647.4;22.2
1.628;3.251;657.5;22.2
