ml;pH;sec;°C
0.000;8.228;0.0;21.9
0.000;8.232;0.4;21.9
0.000;8.217;0.8;21.9
0.007;8.260;1.9;21.9
0.015;8.258;3.0;21.9
0.022;8.218;4.2;21.9
0.030;8.152;5.3;21.9
0.038;8.117;6.5;21.9
0.045;8.088;7.6;21.9
0.053;8.085;8.8;21.9
0.060;8.067;9.9;21.9
0.068;7.928;11.0;21.9
0.076;8.049;12.2;21.9
0.083;8.046;13.3;21.9
0.091;8.001;14.5;21.9
0.098;7.945;15.6;21.9
0.106;7.849;16.7;21.9
0.114;7.818;17.9;21.9
0.121;7.788;19.0;21.9
0.129;7.752;20.2;21.9
0.137;7.736;21.3;21.9
0.144;7.683;22.4;21.9
0.152;7.676;23.6;21.9
0.159;7.623;24.7;21.9
0.167;7.574;25.9;21.9
0.175;7.497;27.0;21.9
0.182;7.416;28.2;21.9
0.190;7.360;29.3;21.9
0.197;7.318;30.4;21.9
0.205;7.293;31.6;21.9
0.213;7.277;32.7;21.9
0.220;7.271;33.9;21.9
0.228;7.273;35.0;21.9
0.236;7.265;36.1;21.9
0.243;7.231;37.3;21.9
0.251;7.160;38.4;21.9
0.258;7.130;39.6;21.9
0.266;7.075;40.7;21.9
0.274;7.060;41.8;21.9
0.281;7.036;43.0;21.9
0.289;7.029;44.1;21.9
0.296;7.056;45.3;21.9
0.304;7.056;46.4;21.9
0.312;7.012;47.6;21.9
0.319;6.993;48.7;21.9
0.327;6.962;49.8;21.9
0.335;6.900;51.0;21.9
0.342;6.855;52.1;21.9
0.350;6.840;53.3;21.9
0.357;6.839;54.4;21.9
0.365;6.834;55.5;21.9
0.373;6.830;56.7;21.9
0.380;6.851;57.8;21.9
0.388;6.853;59.0;21.9
0.395;6.812;60.1;21.9
0.403;6.773;61.2;21.9
0.411;6.709;62.4;21.9
0.418;6.683;63.5;21.9
0.426;6.679;64.7;21.9
0.433;6.684;65.8;21.9
0.441;6.689;67.0;21.9
0.449;6.707;68.1;21.9
0.456;6.718;69.2;21.9
0.464;6.687;70.4;21.9
0.472;6.635;71.5;21.9
0.479;6.587;72.7;21.9
0.487;6.540;73.8;21.9
0.494;6.546;74.9;21.9
0.502;6.564;76.1;21.9
0.510;6.565;77.2;21.9
0.517;6.556;78.4;21.9
0.525;6.562;79.5;21.9
0.532;6.548;80.6;21.9
0.540;6.500;81.8;21.9
0.548;6.457;82.9;21.9
0.555;6.430;84.1;21.9
0.563;6.399;85.2;21.9
0.571;6.384;86.4;21.9
0.578;6.397;87.5;21.9
0.586;6.395;88.6;21.9
0.593;6.410;89.8;21.9
0.601;6.426;90.9;21.9
0.609;6.437;92.1;21.9
0.616;6.410;93.2;21.9
0.624;6.374;94.3;21.9
0.631;6.305;95.5;21.9
0.639;6.266;96.6;21.9
0.647;6.267;97.8;21.9
0.654;6.292;98.9;21.9
0.662;6.310;100.0;21.9
0.669;6.322;101.2;21.9
0.677;6.334;102.3;21.9
0.685;6.292;103.5;21.9
0.692;6.261;104.6;21.9
0.700;6.191;105.8;21.9
0.708;6.191;106.9;21.9
0.715;6.212;108.0;21.9
0.723;6.212;109.2;21.9
0.730;6.250;110.3;21.9
0.738;6.223;111.5;21.9
0.746;6.200;112.6;21.9
0.753;6.135;113.7;21.9
0.761;6.145;114.9;21.9
0.768;6.108;116.0;21.9
0.776;6.073;117.2;21.9
0.784;6.063;118.3;21.9
0.791;6.035;119.4;21.9
0.799;6.024;120.6;21.9
0.807;6.033;121.7;21.9
0.814;6.041;122.9;21.9
0.822;6.060;124.0;21.9
0.829;6.083;125.1;21.9
0.837;6.064;126.3;21.9
0.845;6.068;127.4;21.9
0.852;6.055;128.6;21.9
0.860;6.014;129.7;21.9
0.867;5.989;130.8;21.9
0.875;5.966;132.0;21.9
0.883;5.905;133.1;21.9
0.890;5.887;134.3;21.9
0.898;5.891;135.4;21.9
0.905;5.830;136.6;21.9
0.913;5.891;137.7;21.9
0.921;5.882;138.8;21.9
0.928;5.880;140.0;21.9
0.936;5.841;141.1;21.9
0.944;5.802;142.3;21.9
0.951;5.760;143.4;21.9
0.959;5.763;144.5;21.9
0.966;5.797;145.7;21.9
0.974;5.800;146.8;21.9
0.982;5.837;148.0;21.9
0.989;5.834;149.1;21.9
0.997;5.809;150.3;21.9
1.004;5.750;151.4;21.9
1.012;5.675;152.5;21.9
1.020;5.683;153.7;21.9
1.027;5.690;154.8;21.9
1.035;5.691;156.0;21.9
1.043;5.706;157.1;21.9
1.050;5.716;158.2;21.9
1.058;5.705;159.4;21.9
1.065;5.671;160.5;21.9
1.073;5.633;161.7;21.9
1.081;5.600;162.8;21.9
1.088;5.559;163.9;21.9
1.096;5.539;165.1;21.9
1.103;5.509;166.2;21.9
1.111;5.540;167.4;21.9
1.119;5.551;168.5;21.9
1.126;5.532;169.7;21.9
1.134;5.476;170.8;21.9
1.142;5.441;171.9;21.9
1.149;5.383;173.1;21.9
1.157;5.386;174.2;21.9
1.164;5.353;175.4;21.9
1.172;5.393;176.5;21.9
1.180;5.417;177.6;21.9
1.187;5.417;178.8;21.9
1.195;5.381;179.9;21.9
1.202;5.338;181.1;21.9
1.210;5.267;182.2;21.9
1.218;5.224;183.4;21.9
1.225;5.183;184.5;21.9
1.233;5.173;185.6;21.9
1.241;5.133;186.8;21.9
1.248;5.144;187.9;21.9
1.256;5.165;189.1;21.9
1.263;5.133;190.2;21.9
1.271;5.103;191.3;21.9
1.279;5.001;192.5;21.9
1.285;5.032;193.4;21.9
1.287;5.026;193.8;21.9
1.287;5.026;193.8;21.9
1.289;5.023;194.2;21.9
1.291;5.015;194.6;21.9
1.293;5.011;195.0;21.9
1.293;5.011;195.0;21.9
1.295;4.989;195.3;21.9
1.297;4.929;195.7;21.9
1.307;4.800;217.4;22.3
1.317;4.806;229.0;22.3
1.327;4.723;240.6;22.2
1.337;4.564;252.2;22.3
1.347;4.584;263.8;22.3
1.357;4.442;275.4;22.3
1.367;4.319;287.0;22.3
1.377;4.340;298.6;22.3
1.387;4.217;310.2;22.3
1.397;4.174;321.8;22.3
1.407;4.039;333.4;22.3
1.417;4.071;345.0;22.3
1.427;3.944;356.6;22.3
1.437;3.921;368.2;22.3
1.447;3.849;379.8;22.3
1.457;3.831;391.3;22.3
1.467;3.848;402.9;22.3
1.477;3.739;414.5;22.3
1.487;3.695;426.1;22.3
1.497;3.723;437.7;22.3
1.507;3.674;449.3;22.3
1.517;3.610;460.9;22.3
1.527;3.658;472.5;22.3
1.537;3.572;484.1;22.3
1.547;3.570;495.7;22.3
1.557;3.504;507.3;22.3
1.567;3.505;518.9;22.3
1.577;3.479;530.5;22.3
1.577;3.505;530.9;22.3
1.587;3.415;542.5;22.3
1.587;3.513;542.7;22.3
1.597;3.426;554.3;22.3
1.597;3.462;564.4;22.3
