ml;pH;sec;°C
0.464;6.665;70.4;21.3
0.471;6.657;71.5;21.3
0.479;6.621;72.6;21.3
0.487;6.531;73.8;21.3
0.494;6.443;74.9;21.3
0.502;6.454;76.1;21.3
0.510;6.502;77.2;21.3
0.517;6.546;78.4;21.3
0.525;6.546;79.5;21.3
0.532;6.498;80.6;21.3
0.540;6.462;81.8;21.3
0.548;6.361;82.9;21.3
0.555;6.296;84.1;21.3
0.563;6.289;85.2;21.3
0.570;6.347;86.3;21.3
0.578;6.368;87.5;21.3
0.586;6.377;88.6;21.3
0.593;6.444;89.8;21.3
0.601;6.393;90.9;21.3
0.609;6.290;92.0;21.3
0.616;6.241;93.2;21.3
0.624;6.327;94.3;21.3
0.631;6.315;95.5;21.3
0.639;6.374;96.6;21.3
0.647;6.314;97.8;21.3
0.654;6.299;98.9;21.3
0.662;6.172;100.0;21.3
0.669;6.144;101.2;21.3
0.677;6.181;102.3;21.3
0.685;6.243;103.5;21.3
0.692;6.341;104.6;21.3
0.700;6.317;105.7;21.3
0.708;6.256;106.9;21.3
0.715;6.153;108.0;21.3
0.723;6.115;109.2;21.3
0.730;6.125;110.3;21.3
0.738;6.181;111.5;21.3
0.746;6.205;112.6;21.3
0.753;6.234;113.7;21.3
0.761;6.252;114.9;21.3
0.768;6.195;116.0;21.3
0.776;6.143;117.2;21.3
0.784;6.075;118.3;21.3
0.791;6.049;119.4;21.3
0.799;6.088;120.6;21.3
0.806;6.182;121.7;21.3
0.814;6.202;122.9;21.3
0.822;6.146;124.0;21.3
0.829;6.011;125.1;21.3
0.837;5.949;126.3;21.3
0.845;5.951;127.4;21.3
0.852;5.979;128.6;21.3
0.860;6.046;129.7;21.3
0.867;6.085;130.9;21.3
0.875;6.096;132.0;21.3
0.883;6.060;133.1;21.3
0.890;6.010;134.3;21.3
0.898;5.912;135.4;21.3
0.905;5.861;136.6;21.3
0.913;5.905;137.7;21.3
0.921;5.959;138.8;21.3
0.928;6.014;140.0;21.3
0.936;6.017;141.1;21.3
0.944;6.021;142.3;21.3
0.951;5.954;143.4;21.3
0.959;5.816;144.5;21.3
0.966;5.814;145.7;21.3
0.974;5.825;146.8;21.3
0.982;5.901;148.0;21.3
0.989;5.925;149.1;21.3
0.997;5.887;150.2;21.3
1.004;5.872;151.4;21.3
1.012;5.768;152.5;21.3
1.020;5.727;153.7;21.3
1.027;5.711;154.8;21.3
1.035;5.728;156.0;21.3
1.043;5.828;157.1;21.3
1.050;5.858;158.2;21.3
1.058;5.851;159.4;21.3
1.065;5.765;160.5;21.3
1.073;5.679;161.7;21.3
1.081;5.658;162.8;21.3
1.088;5.684;163.9;21.3
1.096;5.768;165.1;21.3
1.103;5.793;166.2;21.3
1.111;5.793;167.4;21.3
1.119;5.733;168.5;21.3
1.126;5.655;169.7;21.3
1.134;5.612;170.8;21.3
1.141;5.580;171.9;21.3
1.149;5.651;173.1;21.3
1.157;5.669;174.2;21.3
1.164;5.682;175.4;21.3
1.172;5.550;176.5;21.3
1.180;5.541;177.6;21.3
1.187;5.469;178.8;21.3
1.195;5.479;179.9;21.3
1.202;5.494;181.1;21.3
1.210;5.547;182.2;21.3
1.218;5.578;183.3;21.3
1.225;5.546;184.5;21.3
1.233;5.497;185.6;21.3
1.240;5.327;186.8;21.3
1.248;5.312;187.9;21.3
1.256;5.361;189.1;21.3
1.263;5.451;190.2;21.3
1.271;5.477;191.3;21.3
1.279;5.354;192.5;21.3
1.286;5.364;193.6;21.3
1.294;5.295;194.8;21.3
1.301;5.222;195.9;21.3
1.309;5.239;197.0;21.3
1.317;5.260;198.2;21.3
1.324;5.304;199.3;21.3
1.332;5.318;200.5;21.3
1.339;5.248;201.6;21.3
1.347;5.105;202.7;21.3
1.355;5.098;203.9;21.3
1.362;5.106;205.0;21.3
1.370;5.160;206.2;21.3
1.378;5.106;207.3;21.3
1.385;5.055;208.5;21.3
1.385;5.055;208.5;21.3
1.387;5.042;208.8;21.3
1.391;5.053;209.6;21.3
1.400;5.013;210.9;21.3
1.400;5.013;210.9;21.3
1.402;5.021;211.3;21.3
1.404;5.038;211.7;21.3
1.406;5.048;212.1;21.3
1.406;5.048;212.1;21.3
1.408;5.047;212.4;21.3
1.410;5.042;212.8;21.3
1.412;5.031;213.2;21.3
1.412;5.031;213.2;21.3
1.414;5.004;213.6;21.3
1.416;4.988;214.0;21.3
1.418;4.951;214.3;21.3
1.418;4.951;214.3;21.3
1.420;4.929;214.7;21.3
1.420;4.965;224.8;21.6
1.420;4.965;224.8;21.6
1.420;4.967;225.2;21.6
1.422;4.972;225.6;21.6
1.424;4.974;225.9;21.6
1.426;4.965;226.3;21.6
1.426;4.965;226.3;21.6
1.428;4.936;226.7;21.6
1.438;4.890;248.4;21.6
1.448;4.744;260.0;21.6
1.458;4.647;271.6;21.6
1.468;4.605;283.2;21.6
1.478;4.518;294.8;21.6
1.488;4.561;306.4;21.6
1.498;4.504;318.0;21.6
1.508;4.257;329.6;21.6
1.518;4.377;341.2;21.6
1.528;4.132;352.8;21.6
1.538;4.110;364.4;21.6
1.548;4.096;375.9;21.6
1.558;3.922;387.5;21.6
1.568;4.058;399.1;21.6
1.578;3.803;410.7;21.6
1.588;3.916;422.3;21.6
1.598;3.715;433.9;21.7
1.608;3.687;445.5;21.6
1.618;3.779;457.1;21.6
1.628;3.523;468.7;21.7
1.638;3.755;480.3;21.6
1.648;3.558;491.9;21.6
1.658;3.693;503.5;21.6
1.668;3.413;515.1;21.7
1.668;3.681;515.3;21.7
1.678;3.492;526.9;21.6
1.678;3.554;527.1;21.6
1.688;3.633;538.6;21.6
1.698;3.373;550.2;21.6
1.698;3.594;550.4;21.6
1.708;3.365;562.0;21.7
1.708;3.536;562.2;21.7
1.718;3.359;573.8;21.7
1.718;3.503;575.7;21.7
1.728;3.338;587.3;21.7
1.728;3.505;588.8;21.7
1.738;3.461;600.4;21.6
1.738;3.504;604.0;21.6
1.748;3.219;615.6;21.7
1.748;3.496;623.1;21.7
1.758;3.288;634.7;21.6
1.758;3.283;644.7;21.6
