ml;pH;sec;°C
0.974;5.970;146.8;22.7
0.981;5.986;147.9;22.7
0.989;5.991;149.1;22.7
0.996;5.981;150.2;22.7
1.004;5.921;151.3;22.7
1.012;5.843;152.5;22.7
1.019;5.799;153.6;22.7
1.027;5.803;154.8;22.7
1.035;5.821;155.9;22.7
1.042;5.888;157.0;22.7
1.050;5.900;158.2;22.7
1.057;5.894;159.3;22.7
1.065;5.815;160.5;22.7
1.073;5.738;161.6;22.7
1.080;5.715;162.7;22.7
1.088;5.757;163.9;22.7
1.095;5.805;165.0;22.7
1.103;5.824;166.2;22.7
1.111;5.805;167.3;22.7
1.118;5.707;168.5;22.7
1.126;5.644;169.6;22.7
1.134;5.629;170.7;22.7
1.141;5.687;171.9;22.7
1.149;5.718;173.0;22.7
1.156;5.748;174.2;22.7
1.164;5.710;175.3;22.7
1.172;5.622;176.4;22.7
1.179;5.555;177.6;22.7
1.187;5.553;178.7;22.7
1.194;5.573;179.9;22.7
1.202;5.625;181.0;22.7
1.210;5.640;182.1;22.7
1.217;5.616;183.3;22.7
1.225;5.567;184.4;22.7
1.232;5.503;185.6;22.7
1.240;5.432;186.7;22.7
1.248;5.416;187.8;22.7
1.255;5.429;189.0;22.7
1.263;5.460;190.1;22.7
1.271;5.508;191.3;22.7
1.278;5.499;192.4;22.7
1.286;5.463;193.6;22.7
1.293;5.388;194.7;22.7
1.301;5.336;195.8;22.7
1.309;5.279;197.0;22.7
1.316;5.267;198.1;22.7
1.324;5.272;199.3;22.7
1.331;5.322;200.4;22.7
1.339;5.293;201.5;22.7
1.347;5.313;202.7;22.7
1.354;5.285;203.8;22.7
1.362;5.247;205.0;22.7
1.369;5.142;206.1;22.7
1.377;5.089;207.2;22.7
1.385;5.068;208.4;22.7
1.392;5.091;209.5;22.7
1.400;5.085;210.7;22.7
1.408;5.101;211.8;22.7
1.412;5.080;212.6;22.7
1.414;5.074;212.9;22.7
1.414;5.074;213.0;22.7
1.416;5.065;213.3;22.7
1.418;5.048;213.7;22.7
1.420;5.032;214.1;22.7
1.420;5.032;214.1;22.7
1.422;5.022;214.5;22.7
1.424;5.012;214.8;22.7
1.426;4.974;215.2;22.7
1.426;4.974;215.2;22.7
1.428;4.958;215.6;22.7
1.429;4.932;216.0;22.7
1.439;4.867;237.6;22.8
1.449;4.709;249.2;22.8
1.459;4.732;260.8;22.8
1.469;4.546;272.4;22.8
1.479;4.599;284.0;22.7
1.489;4.476;295.6;22.8
1.499;4.359;307.2;22.7
1.509;4.451;318.8;22.7
1.519;4.141;330.4;22.7
1.529;4.305;342.0;22.7
1.539;3.979;353.6;22.7
1.549;4.137;365.2;22.7
1.559;3.928;376.8;22.7
1.569;3.796;388.4;22.7
1.579;3.944;400.0;22.7
1.589;3.882;411.6;22.7
1.599;3.640;423.1;22.7
1.609;3.811;434.7;22.7
1.619;3.722;446.3;22.7
1.629;3.604;457.9;22.7
1.639;3.629;469.5;22.7
1.649;3.649;481.1;22.7
1.659;3.442;492.7;22.7
1.659;3.695;492.9;22.7
1.669;3.418;504.5;22.6
1.669;3.663;504.7;22.6
1.679;3.437;516.3;22.6
1.679;3.607;516.5;22.6
1.689;3.362;528.1;22.7
1.689;3.627;528.2;22.7
1.699;3.353;539.8;22.6
1.699;3.583;540.0;22.6
1.709;3.356;551.6;22.6
1.709;3.564;551.8;22.6
1.719;3.304;563.4;22.6
1.719;3.521;563.6;22.6
1.729;3.313;575.2;22.6
1.729;3.499;577.8;22.6
1.739;3.268;589.4;22.6
1.739;3.504;593.6;22.6
1.749;3.228;605.2;22.6
1.749;3.507;605.4;22.6
1.759;3.247;617.0;22.6
1.759;3.475;627.1;22.6
