ml;pH;sec;°C
1.263;5.235;190.2;22.6
1.271;5.249;191.3;22.6
1.278;5.244;192.5;22.6
1.286;5.316;193.6;22.6
1.294;5.327;194.8;22.6
1.301;5.307;195.9;22.6
1.309;5.120;197.0;22.6
1.317;5.099;198.2;22.6
1.324;5.093;199.3;22.6
1.332;5.154;200.5;22.6
1.339;5.247;201.6;22.6
1.347;5.213;202.7;22.6
1.355;5.028;203.9;22.6
1.362;5.009;205.0;22.6
1.370;4.988;206.2;22.6
1.378;5.025;207.5;22.6
1.378;5.025;207.5;22.6
1.380;5.011;207.9;22.6
1.382;5.020;208.3;22.6
1.384;5.026;208.6;22.6
1.391;4.897;209.8;22.6
1.391;5.078;219.9;23.4
1.391;5.078;219.9;23.4
1.391;5.076;220.2;23.4
1.393;5.065;220.6;23.4
1.396;4.949;221.2;23.4
1.404;5.000;222.3;23.4
1.406;5.019;222.7;23.4
1.408;5.029;223.1;23.4
1.410;5.022;223.5;23.4
1.410;5.022;223.5;23.4
1.412;5.010;223.8;23.4
1.414;4.953;224.2;23.4
1.416;4.930;224.6;23.4
1.426;4.805;246.3;23.3
1.436;4.879;257.9;23.3
1.446;4.681;269.5;23.4
1.456;4.755;281.1;23.3
1.466;4.625;292.7;23.4
1.476;4.512;304.3;23.4
1.486;4.437;315.9;23.4
1.496;4.390;327.5;23.3
1.506;4.435;339.1;23.3
1.516;4.374;350.7;23.4
1.526;4.198;362.3;23.4
1.536;4.054;373.9;23.3
1.546;3.939;385.5;23.3
1.556;3.881;397.1;23.3
1.566;3.819;408.7;23.3
1.576;3.751;420.3;23.3
1.586;3.870;431.9;23.3
1.596;3.911;443.4;23.3
1.606;3.863;455.0;23.3
1.616;3.700;466.6;23.3
1.626;3.606;478.2;23.3
1.636;3.567;489.8;23.3
1.646;3.509;501.4;23.3
1.656;3.623;513.0;23.2
1.666;3.672;524.6;23.2
1.676;3.642;536.2;23.2
1.686;3.610;547.8;23.2
1.696;3.579;559.4;23.2
1.706;3.361;571.0;23.2
1.706;3.557;571.2;23.2
1.716;3.557;582.8;23.2
1.726;3.443;594.4;23.2
1.726;3.515;595.7;23.2
1.736;3.507;607.3;23.2
1.746;3.265;618.9;23.2
1.746;3.496;619.5;23.2
1.756;3.390;631.1;23.2
1.756;3.254;641.2;23.2
