ml;pH;sec;°C
0.776;6.129;117.1;22.1
0.784;6.228;118.3;22.1
0.791;6.287;119.4;22.1
0.799;6.282;120.6;22.1
0.806;6.218;121.7;22.1
0.814;6.071;122.9;22.1
0.822;6.107;124.0;22.1
0.829;6.192;125.1;22.1
0.837;6.224;126.3;22.1
0.844;6.102;127.4;22.1
0.852;6.030;128.6;22.1
0.860;5.996;129.7;22.1
0.867;6.026;130.8;22.1
0.875;6.114;132.0;22.1
0.883;6.176;133.1;22.1
0.890;6.086;134.3;22.1
0.898;5.976;135.4;22.1
0.905;5.943;136.5;22.1
0.913;6.001;137.7;22.1
0.921;6.095;138.8;22.1
0.928;6.105;140.0;22.1
0.936;6.035;141.1;22.1
0.943;5.925;142.2;22.1
0.951;5.882;143.4;22.1
0.959;5.935;144.5;22.1
0.966;6.004;145.7;22.1
0.974;6.057;146.8;22.1
0.982;5.931;148.0;22.1
0.989;5.844;149.1;22.1
0.997;5.816;150.2;22.1
1.004;5.888;151.4;22.1
1.012;5.945;152.5;22.1
1.020;5.947;153.7;22.1
1.027;5.863;154.8;22.1
1.035;5.794;155.9;22.1
1.042;5.746;157.1;22.1
1.050;5.756;158.2;22.1
1.058;5.854;159.4;22.1
1.065;5.901;160.5;22.1
1.073;5.869;161.6;22.1
1.080;5.712;162.8;22.1
1.088;5.702;163.9;22.1
1.096;5.804;165.1;22.1
1.103;5.837;166.2;22.1
1.111;5.773;167.3;22.1
1.119;5.645;168.5;22.1
1.126;5.652;169.6;22.1
1.134;5.707;170.8;22.1
1.141;5.759;171.9;22.1
1.149;5.771;173.1;22.1
1.157;5.699;174.2;22.1
1.164;5.566;175.3;22.1
1.172;5.578;176.5;22.1
1.179;5.674;177.6;22.1
1.187;5.698;178.8;22.1
1.195;5.644;179.9;22.1
1.202;5.494;181.0;22.1
1.210;5.501;182.2;22.1
1.218;5.558;183.3;22.1
1.225;5.608;184.5;22.1
1.233;5.596;185.6;22.1
1.240;5.498;186.7;22.1
1.248;5.413;187.9;22.1
1.256;5.381;189.0;22.1
1.263;5.398;190.2;22.1
1.271;5.510;191.3;22.1
1.278;5.513;192.5;22.1
1.286;5.415;193.6;22.1
1.294;5.303;194.7;22.1
1.301;5.323;195.9;22.1
1.309;5.360;197.0;22.1
1.316;5.421;198.2;22.1
1.324;5.360;199.3;22.1
1.332;5.283;200.4;22.1
1.339;5.197;201.6;22.1
1.347;5.196;202.7;22.1
1.355;5.255;203.9;22.1
1.362;5.270;205.0;22.1
1.370;5.232;206.1;22.1
1.377;5.084;207.3;22.1
1.385;5.061;208.4;22.1
1.393;5.084;209.6;22.1
1.400;5.134;210.7;22.1
1.408;5.088;211.9;22.1
1.415;4.992;213.0;22.1
1.419;5.048;213.6;22.1
1.421;5.046;213.9;22.1
1.423;5.038;214.3;22.1
1.423;5.038;214.3;22.1
1.425;5.028;214.7;22.1
1.427;5.024;215.1;22.1
1.429;4.999;215.5;22.1
1.429;4.999;215.5;22.1
1.431;4.979;215.8;22.1
1.433;4.921;216.2;22.1
1.443;4.830;237.9;22.5
1.453;4.662;249.5;22.5
1.463;4.594;261.1;22.5
1.473;4.538;272.7;22.5
1.483;4.490;284.3;22.5
1.493;4.462;295.9;22.5
1.503;4.378;307.5;22.5
1.513;4.314;319.1;22.5
1.523;4.337;330.7;22.5
1.533;4.270;342.3;22.5
1.543;4.213;353.9;22.5
1.553;4.157;365.5;22.5
1.563;4.084;377.1;22.5
1.573;3.999;388.7;22.5
1.583;3.842;400.3;22.5
1.593;3.793;411.9;22.5
1.603;3.807;423.4;22.5
1.613;3.710;435.0;22.5
1.623;3.565;446.6;22.5
1.633;3.593;458.2;22.5
1.643;3.591;469.8;22.5
1.653;3.600;481.4;22.5
1.663;3.473;493.0;22.5
1.663;3.666;493.2;22.5
1.673;3.646;504.8;22.5
1.683;3.633;516.4;22.5
1.693;3.571;528.0;22.5
1.703;3.602;539.6;22.5
1.713;3.587;551.2;22.4
1.723;3.551;562.8;22.5
1.733;3.469;574.4;22.5
1.733;3.523;574.8;22.5
1.743;3.244;586.4;22.5
1.743;3.505;586.6;22.5
1.753;3.303;598.2;22.5
1.753;3.499;601.6;22.5
1.763;3.206;613.2;22.5
1.763;3.379;623.2;22.5
