ml;pH;sec;°C
0.000;8.352;0.0;22.1
0.000;8.326;0.4;22.1
0.000;8.375;0.8;22.1
0.007;8.398;1.9;22.1
0.015;8.302;3.0;22.1
0.022;8.220;4.2;22.1
0.030;8.241;5.3;22.1
0.038;8.248;6.5;22.1
0.045;8.293;7.6;22.1
0.053;8.264;8.7;22.1
0.060;8.247;9.9;22.1
0.068;8.204;11.0;22.1
0.076;8.125;12.2;22.1
0.083;8.085;13.3;22.1
0.091;8.093;14.4;22.1
0.098;8.105;15.6;22.1
0.106;8.127;16.7;22.1
0.114;8.154;17.9;22.1
0.121;8.043;19.0;22.1
0.129;7.973;20.2;22.1
0.136;7.905;21.3;22.1
0.144;7.872;22.4;22.1
0.152;7.842;23.6;22.1
0.159;7.833;24.7;22.1
0.167;7.816;25.9;22.1
0.174;7.815;27.0;22.1
0.182;7.768;28.1;22.1
0.190;7.735;29.3;22.1
0.197;7.606;30.4;22.1
0.205;7.539;31.6;22.1
0.213;7.508;32.7;22.1
0.220;7.479;33.8;22.1
0.228;7.459;35.0;22.1
0.235;7.459;36.1;22.1
0.243;7.422;37.3;22.1
0.251;7.366;38.4;22.1
0.258;7.274;39.5;22.1
0.266;7.201;40.7;22.1
0.273;7.188;41.8;22.1
0.281;7.168;43.0;22.1
0.289;7.170;44.1;22.1
0.296;7.194;45.2;22.1
0.304;7.179;46.4;22.1
0.311;7.118;47.5;22.1
0.319;7.090;48.7;22.1
0.327;7.012;49.8;22.1
0.334;6.977;51.0;22.1
0.342;7.002;52.1;22.1
0.350;7.006;53.2;22.1
0.357;7.019;54.4;22.1
0.365;7.010;55.5;22.1
0.372;6.959;56.7;22.1
0.380;6.912;57.8;22.1
0.388;6.863;58.9;22.1
0.395;6.838;60.1;22.1
0.403;6.812;61.2;22.1
0.410;6.864;62.4;22.1
0.418;6.917;63.5;22.1
0.426;6.918;64.6;22.1
0.433;6.816;65.8;22.1
0.441;6.755;66.9;22.1
0.448;6.721;68.1;22.1
0.456;6.693;69.2;22.1
0.464;6.706;70.3;22.1
0.471;6.725;71.5;22.1
0.479;6.727;72.6;22.1
0.486;6.712;73.8;22.1
0.494;6.704;74.9;22.1
0.502;6.686;76.0;22.1
