ml;pH;sec;°C
1.111;5.719;167.3;22.6
1.118;5.736;168.5;22.6
1.126;5.700;169.6;22.6
1.134;5.638;170.8;22.6
1.141;5.618;171.9;22.6
1.149;5.630;173.1;22.6
1.157;5.666;174.2;22.6
1.164;5.659;175.3;22.6
1.172;5.608;176.5;22.6
1.179;5.571;177.6;22.6
1.187;5.560;178.8;22.6
1.195;5.583;179.9;22.6
1.202;5.582;181.0;22.6
1.210;5.627;182.2;22.6
1.217;5.493;183.3;22.6
1.225;5.445;184.5;22.6
1.233;5.438;185.6;22.6
1.240;5.485;186.8;22.6
1.248;5.493;187.9;22.6
1.256;5.447;189.0;22.6
1.263;5.377;190.2;22.6
1.271;5.357;191.3;22.6
1.278;5.379;192.5;22.6
1.286;5.397;193.6;22.6
1.294;5.387;194.7;22.6
1.301;5.359;195.9;22.6
1.309;5.309;197.0;22.6
1.316;5.263;198.2;22.6
1.324;5.232;199.3;22.6
1.332;5.212;200.4;22.6
1.339;5.213;201.6;22.6
1.347;5.230;202.7;22.6
1.355;5.205;203.9;22.6
1.362;5.149;205.0;22.6
1.370;5.065;206.1;22.6
1.377;5.070;207.3;22.6
1.385;5.061;208.4;22.6
1.393;5.056;209.6;22.6
1.400;5.049;210.7;22.6
1.408;4.976;211.9;22.6
1.414;4.981;212.8;22.6
1.416;4.965;213.2;22.6
1.416;4.965;213.2;22.6
1.418;4.917;213.6;22.6
1.428;4.769;235.2;23.0
1.438;4.708;246.8;23.0
1.448;4.660;258.4;23.0
1.458;4.583;270.0;23.0
1.468;4.517;281.6;23.0
1.478;4.445;293.2;23.0
1.488;4.371;304.8;23.0
1.498;4.290;316.4;23.0
1.508;4.220;328.0;23.0
1.518;4.142;339.6;23.0
1.528;4.095;351.2;23.0
1.538;4.082;362.8;23.0
1.548;4.009;374.4;23.0
1.558;3.916;386.0;23.0
1.568;3.818;397.6;23.0
1.578;3.770;409.2;23.0
1.588;3.716;420.8;23.0
1.598;3.674;432.4;23.0
1.608;3.658;444.0;23.0
1.618;3.652;455.6;23.0
1.628;3.607;467.1;23.0
1.638;3.625;478.7;22.9
1.648;3.551;490.3;22.9
1.658;3.486;501.9;23.0
1.658;3.588;502.1;23.0
1.668;3.534;513.7;23.0
1.678;3.489;525.3;23.0
1.678;3.498;525.7;23.0
1.688;3.491;537.3;23.0
1.688;3.498;537.7;23.0
1.698;3.453;549.3;23.0
1.698;3.497;551.2;23.0
1.708;3.446;562.8;23.0
1.708;3.392;572.9;23.0
