ml;pH;sec;°C
0.662;6.353;100.0;22.3
0.669;6.408;101.2;22.3
0.677;6.400;102.3;22.3
0.685;6.353;103.5;22.3
0.692;6.305;104.6;22.3
0.700;6.283;105.7;22.3
0.707;6.276;106.9;22.3
0.715;6.329;108.0;22.3
0.723;6.334;109.2;22.3
0.730;6.325;110.3;22.3
0.738;6.355;111.4;22.3
0.746;6.256;112.6;22.3
0.753;6.224;113.7;22.3
0.761;6.187;114.9;22.3
0.768;6.172;116.0;22.3
0.776;6.184;117.1;22.3
0.784;6.203;118.3;22.3
0.791;6.186;119.4;22.3
0.799;6.179;120.6;22.3
0.806;6.145;121.7;22.3
0.814;6.079;122.9;22.3
0.822;6.061;124.0;22.3
0.829;6.096;125.1;22.3
0.837;6.123;126.3;22.3
0.844;6.141;127.4;22.3
0.852;6.136;128.6;22.3
0.860;6.112;129.7;22.3
0.867;6.040;130.8;22.3
0.875;6.054;132.0;22.3
0.883;6.057;133.1;22.3
0.890;6.073;134.3;22.3
0.898;6.098;135.4;22.3
0.905;6.039;136.5;22.3
0.913;5.979;137.7;22.3
0.921;5.959;138.8;22.3
0.928;5.962;140.0;22.3
0.936;5.997;141.1;22.3
0.943;6.022;142.3;22.3
0.951;5.995;143.4;22.3
0.959;5.960;144.5;22.3
0.966;5.940;145.7;22.3
0.974;5.915;146.8;22.3
0.982;5.848;148.0;22.3
0.989;5.893;149.1;22.3
0.997;5.933;150.2;22.3
1.004;5.925;151.4;22.3
1.012;5.900;152.5;22.3
1.020;5.850;153.7;22.3
1.027;5.811;154.8;22.3
1.035;5.791;155.9;22.3
1.042;5.775;157.1;22.3
1.050;5.779;158.2;22.3
1.058;5.819;159.4;22.3
1.065;5.812;160.5;22.3
1.073;5.777;161.7;22.3
1.081;5.769;162.8;22.3
1.088;5.733;163.9;22.3
1.096;5.706;165.1;22.3
1.103;5.690;166.2;22.3
1.111;5.694;167.4;22.3
1.119;5.688;168.5;22.3
1.126;5.716;169.6;22.3
1.134;5.746;170.8;22.3
1.141;5.712;171.9;22.3
1.149;5.686;173.1;22.3
1.157;5.640;174.2;22.3
1.164;5.607;175.3;22.3
1.172;5.589;176.5;22.3
1.179;5.566;177.6;22.3
1.187;5.578;178.8;22.3
1.195;5.573;179.9;22.3
1.202;5.598;181.0;22.3
1.210;5.570;182.2;22.3
1.217;5.555;183.3;22.3
1.225;5.539;184.5;22.3
1.233;5.507;185.6;22.3
1.240;5.473;186.7;22.3
1.248;5.422;187.9;22.3
1.256;5.443;189.0;22.3
1.263;5.463;190.2;22.3
1.271;5.473;191.3;22.3
1.278;5.436;192.5;22.3
1.286;5.431;193.6;22.3
1.294;5.359;194.7;22.3
1.301;5.332;195.9;22.3
1.309;5.290;197.0;22.3
1.316;5.281;198.2;22.3
1.324;5.286;199.3;22.3
1.332;5.291;200.4;22.3
1.339;5.288;201.6;22.3
1.347;5.266;202.7;22.3
1.355;5.231;203.9;22.3
1.362;5.143;205.0;22.3
1.370;5.102;206.1;22.3
1.377;5.085;207.3;22.3
1.385;5.057;208.4;22.3
1.393;5.044;209.6;22.3
1.400;5.021;210.7;22.3
1.408;5.037;211.9;22.3
1.410;5.029;212.2;22.3
1.412;5.022;212.6;22.3
1.414;5.026;213.0;22.3
1.414;5.026;213.0;22.3
1.416;4.998;213.4;22.3
1.418;4.950;213.8;22.3
1.420;4.961;214.1;22.3
1.420;4.961;214.1;22.3
1.422;4.947;214.5;22.3
1.424;4.925;214.9;22.3
1.434;4.819;236.6;22.7
1.444;4.790;248.2;22.7
1.454;4.669;259.8;22.7
1.464;4.599;271.4;22.7
1.474;4.589;283.0;22.7
1.484;4.481;294.6;22.7
1.494;4.444;306.2;22.7
1.504;4.309;317.7;22.7
1.514;4.300;329.3;22.7
1.524;4.184;340.9;22.7
1.534;4.069;352.5;22.7
1.544;4.084;364.1;22.7
1.554;3.936;375.7;22.7
1.564;3.965;387.3;22.7
1.574;3.912;398.9;22.7
1.584;3.838;410.5;22.7
1.594;3.826;422.1;22.7
1.604;3.722;433.7;22.7
1.614;3.703;445.3;22.7
1.624;3.611;456.9;22.7
1.634;3.625;468.5;22.7
1.644;3.642;480.1;22.7
1.654;3.555;491.7;22.7
1.664;3.497;503.3;22.7
1.674;3.546;514.9;22.7
1.684;3.511;526.5;22.7
1.694;3.445;538.1;22.7
1.694;3.498;538.3;22.7
1.704;3.479;549.9;22.7
1.704;3.502;552.7;22.7
1.714;3.445;564.3;22.8
1.714;3.403;574.4;22.8
